"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YPL204W","HRR25","HRR25",2.6039389982605,4.43899643725811,23.9547351922637,23.7812676529649,23.3508377730082,23.2062178794893,23.9547351922637,23.7812676529649,23.3508377730082,23.2062178794893,4,NA,NA,NA,NA,21.1721406758322,20.5317107347374,21.2281807116501,20.9452703824644,0
"YLR363C","NMD4","NMD4",2.86040635710602,4.33180604060323,24.1642293261144,23.8627788441281,23.2335951030293,23.5070019263982,24.1642293261144,23.8627788441281,23.2335951030293,23.5070019263982,4,NA,NA,NA,NA,21.2311221686294,20.3727522214521,20.8734995398648,20.8486058412997,0
"YML091C","RPM2","RPM2",3.31601260211889,4.0830472650725,24.4769809984783,24.6041636301407,23.5094203244851,23.8177284826616,24.4769809984783,24.6041636301407,23.5094203244851,23.8177284826616,4,NA,NA,NA,NA,21.2327911664697,20.583937830181,21.0489828363502,20.2785311942893,0
"YDR206W","EBS1","EBS1",2.57821284313889,4.01397029475525,23.4324980633108,23.7592859921216,23.3976735885581,23.0964835388766,23.4324980633108,23.7592859921216,23.3976735885581,23.0964835388766,4,NA,NA,NA,NA,21.1599831339965,20.2844862396447,21.1187810831584,20.8098393535119,0
"YMR080C","NAM7","NAM7",2.75120200632619,3.45438499054965,27.9958802123228,27.9531038181047,26.9512704837667,27.2487098042675,27.9958802123228,27.9531038181047,26.9512704837667,27.2487098042675,4,24.3658631872841,24.8455111074492,24.9811557767583,24.9516262216654,24.3658631872841,24.8455111074492,24.9811557767583,24.9516262216654,4
"YCR077C","PAT1","PAT1",1.81624242932135,3.14741283062242,22.9270530882017,22.9106976209271,22.1091356084886,22.2470188693091,22.9270530882017,22.9106976209271,22.1091356084886,22.2470188693091,4,NA,NA,NA,NA,21.1192411811379,20.4306213778124,20.8980884524822,20.4809844582085,0
"YEL015W","EDC3","EDC3",5.31512217253871,2.78106365496263,29.6918227878941,29.4501627178587,30.7340849344454,28.8462227801232,29.6918227878941,29.4501627178587,30.7340849344454,28.8462227801232,4,22.2287306326913,24.9410949027188,25.0399257474146,25.2520532473419,22.2287306326913,24.9410949027188,25.0399257474146,25.2520532473419,4
"YOL149W","DCP1","DCP1",6.44015352412308,2.34482081684952,28.9888834471069,28.9524096473552,28.018713133916,28.2796770281948,28.9888834471069,28.9524096473552,28.018713133916,28.2796770281948,4,21.4152940745773,21.3528322701784,20.8243869971192,24.8865558182056,21.4152940745773,21.3528322701784,20.8243869971192,24.8865558182056,4
"YNL118C-TAP","DCP2-TAP","DCP2-TAP",8.88436767735986,1.88851241521517,32.802010353892,32.8446823738336,31.9651980486962,32.1596657319026,32.802010353892,32.8446823738336,31.9651980486962,32.1596657319026,4,28.291801143011,23.7734410783946,NA,NA,28.291801143011,23.7734410783946,21.3810539494305,20.7877896280489,2
"YNL162W;YHR141C","RPL42A","RPL42A",1.40895022920372,1.75478880346451,28.5063134534475,28.4374991853217,28.4246634518023,28.2036850974362,28.5063134534475,28.4374991853217,28.4246634518023,28.2036850974362,4,26.1177323426091,27.1055954074935,27.5895657745241,27.1234667465659,26.1177323426091,27.1055954074935,27.5895657745241,27.1234667465659,4
"YJL052W","TDH1","TDH1",1.3889494014728,1.48586574958009,23.6634034837408,23.8205552905107,24.3581017074408,25.4339309985889,23.6634034837408,23.8205552905107,24.3581017074408,25.4339309985889,4,22.7405713442633,23.3980651818762,22.6472862585466,22.934271089704,22.7405713442633,23.3980651818762,22.6472862585466,22.934271089704,4
"YOR270C","VPH1","VPH1",1.66444058502297,1.40369629746469,22.7503168948058,22.8919319989517,23.4455645486912,23.2536409265026,22.7503168948058,22.8919319989517,23.4455645486912,23.2536409265026,4,NA,22.9026798247797,NA,NA,21.1617333966648,22.9026798247797,20.881696576166,20.737582231249,1
