"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",11,11,11,78.7,16.461,150,26.4650851973832,26.668849718518,27.5733313331888,27.9264311028328,34.5692689195952,34.1671340922606,35.13659812433,34.1783091678173,34.6719290934298,35.2692601515814,36.3704416231835,34.0538303731518,26.4650851973832,26.668849718518,27.5733313331888,27.9264311028328,34.5692689195952,34.1671340922606,35.13659812433,34.1783091678173,34.6719290934298,35.2692601515814,36.3704416231835,34.0538303731518,27.1584243379807,34.5128275760008,35.0913653103366,4,4,4,8.65255036900596e-06,0.344065903578219,5.0628558638723,0.463358363187055,-7.3544032380201,-0.578537734335853,FALSE,FALSE
"EFB1","YAL003W","EFB1",8,8,8,58.7,22.627,206,25.5840263821473,23.1437954803675,24.6522300969485,25.1117960120829,25.8909678040963,26.4151908996477,24.9498911702947,26.9942083976106,22.8490003247143,27.1368242199939,25.5326707727006,28.0433302281604,25.5840263821473,23.1437954803675,24.6522300969485,25.1117960120829,25.8909678040963,26.4151908996477,24.9498911702947,26.9942083976106,22.8490003247143,27.1368242199939,25.5326707727006,28.0433302281604,24.6229619928865,26.0625645679123,25.8904563863923,4,4,4,0.0816454379688925,0.894779009606521,1.08806807694431,0.0482842124598346,-1.43960257502577,0.172108181520034,FALSE,FALSE
"SSA1","YAL005C","SSA1",24,23,9,58.7,69.656,642,31.8378579167302,31.9204307421076,31.4868766707255,31.5511466469555,31.9145621440185,31.6430634759743,31.1772995217808,31.1830509799444,30.7893940932472,31.3031274319361,31.3928433645012,31.0816331484056,31.8378579167302,31.9204307421076,31.4868766707255,31.5511466469555,31.9145621440185,31.6430634759743,31.1772995217808,31.1830509799444,30.7893940932472,31.3031274319361,31.3928433645012,31.0816331484056,31.6990779941297,31.4794940304295,31.1417495095226,4,4,4,0.34563916186164,0.189533854935313,0.461377056653616,0.722313204174156,0.219583963700245,0.337744520906927,FALSE,FALSE
"CYS3","YAL012W","CYS3",5,5,5,17.3,42.542,394,25.0428503278625,24.2685659859292,23.9666645672209,24.4211115049666,24.5392539643064,25.0389216677725,23.5525068137105,25.209218632049,23.9781469359445,25.2221404201763,NA,26.2238717944165,25.0428503278625,24.2685659859292,23.9666645672209,24.4211115049666,24.5392539643064,25.0389216677725,23.5525068137105,25.209218632049,23.9781469359445,25.2221404201763,22.0666943887899,26.2238717944165,24.4247980964948,24.5849752694596,24.3727133848318,4,4,3,0.728449129467022,0.837441010361918,0.137600771365727,0.0770457750691335,-0.160177172964787,0.2122618846278,FALSE,FALSE
"TPD3","YAL016W","TPD3",3,3,3,4.9,70.907,635,22.5343579826491,NA,NA,NA,NA,22.2290828316655,NA,22.4072760639668,NA,NA,NA,22.7450316913748,22.5343579826491,21.2956849992436,21.6273219653698,21.6515497992441,21.6468529341918,22.2290828316655,21.6022831266615,22.4072760639668,21.4433634048188,21.6459498383407,21.9636797961333,22.7450316913748,21.7772286866266,21.9713737391214,21.9495061826669,1,2,1,0.583937392954962,0.952571023483306,0.233633713421373,0.0211026335453041,-0.194145052494772,0.0218675564544988,FALSE,FALSE
"FUN12","YAL035W","FUN12",6,6,6,7,112.27,1002,24.1015737182647,24.4921001187039,23.3820540291853,23.5515683991455,24.6941831480787,24.1613871817822,24.3578333240263,24.0651320950653,NA,24.1338295528862,23.9314783980662,23.7512367528206,24.1015737182647,24.4921001187039,23.3820540291853,23.5515683991455,24.6941831480787,24.1613871817822,24.3578333240263,24.0651320950653,22.2913614134627,24.1338295528862,23.9314783980662,23.7512367528206,23.8818240663249,24.3196339372381,23.5269765293089,4,4,3,0.196315823576528,0.153937543612981,0.707044693701023,0.812655447774195,-0.437809870913259,0.79265740792918,FALSE,FALSE
"RBG1","YAL036C","RBG1",2,2,2,6.8,40.701,369,22.0638163676226,22.6305870879504,NA,22.7686439154335,NA,NA,NA,NA,NA,NA,NA,NA,22.0638163676226,22.6305870879504,21.5244957679439,22.7686439154335,21.4397695463766,21.2928306451799,21.770973714929,20.5744433144177,22.189768242252,21.7614938435362,21.9530950091643,19.786119010759,22.2468857847376,21.2695043052258,21.4226190264279,3,0,0,0.0430338739978116,0.812833435443373,1.36618955607545,0.0899984402349838,0.977381479511813,-0.15311472120209,FALSE,NA
"CDC19","YAL038W","CDC19",19,19,19,61.6,54.544,500,30.982029453683,30.2487550376162,30.3519499105208,30.6106967490716,30.2299748677459,30.7417385069888,29.7618619280468,31.0071145706016,30.5122982209231,30.9722692560387,29.3014057995957,31.8076250078124,30.982029453683,30.2487550376162,30.3519499105208,30.6106967490716,30.2299748677459,30.7417385069888,29.7618619280468,31.0071145706016,30.5122982209231,30.9722692560387,29.3014057995957,31.8076250078124,30.5483577877229,30.4351724683458,30.6483995710925,4,4,4,0.739171981652193,0.734582814695229,0.131254503428182,0.133959236037463,0.113185319377145,-0.213227102746714,FALSE,FALSE
"ADE1","YAR015W","ADE1",10,10,10,45.1,34.603,306,24.4281587437451,23.0398421007967,NA,22.706724490088,23.5299337746478,23.9066484237117,NA,24.4714097844117,NA,24.1586164675952,NA,25.8733322087088,24.4281587437451,23.0398421007967,21.3887830922993,22.706724490088,23.5299337746478,23.9066484237117,21.3806857567202,24.4714097844117,21.8253369284309,24.1586164675952,21.9877027234572,25.8733322087088,22.8908771067323,23.3221694348728,23.461247082048,3,3,2,0.655765336989807,0.910237899515361,0.183251543372529,0.040845085762475,-0.431292328140554,-0.139077647175171,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,27.4208545919501,28.142678133649,27.5428147350754,27.4092458968895,28.4355135333884,28.4265841111336,28.3666970668755,28.0660975688121,28.1658112024495,27.4999807607855,27.7528961235438,27.0490558356501,27.4208545919501,28.142678133649,27.5428147350754,27.4092458968895,28.4355135333884,28.4265841111336,28.3666970668755,28.0660975688121,28.1658112024495,27.4999807607855,27.7528961235438,27.0490558356501,27.628898339391,28.3237230700524,27.6169359806072,4,4,4,0.0197393939655853,0.0498343043486617,1.70466618507279,1.30247159980188,-0.694824730661402,0.706787089445168,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,25.5685701262608,26.1835526996646,25.302744056233,24.5978706974973,26.0859614003202,26.7736674407065,26.5602255312713,26.5882079437972,NA,25.5448055240405,25.5910935919779,24.6519564913339,25.5685701262608,26.1835526996646,25.302744056233,24.5978706974973,26.0859614003202,26.7736674407065,26.5602255312713,26.5882079437972,22.134011894159,25.5448055240405,25.5910935919779,24.6519564913339,25.4131843949139,26.5020155790238,24.4804668753778,4,4,3,0.0370822205040168,0.0863351532120551,1.43083426795343,1.0638123359478,-1.08883118410987,2.02154870364597,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",5,5,5,33.9,21.704,189,27.5557425914096,26.5369740061493,26.1271327131497,26.5906368441674,28.5258558455982,28.3429524420411,28.4528941838178,28.4546600046266,28.5207702664599,28.7430717107645,28.4630670003721,28.3777834369511,27.5557425914096,26.5369740061493,26.1271327131497,26.5906368441674,28.5258558455982,28.3429524420411,28.4528941838178,28.4546600046266,28.5207702664599,28.7430717107645,28.4630670003721,28.3777834369511,26.702621538719,28.4440906190209,28.5261731036369,4,4,4,0.00979610237621399,0.393482035472864,2.00894668483841,0.405075090682557,-1.74146908030196,-0.0820824846159525,FALSE,FALSE
"PET9","YBL030C;YBR085W","PET9",6,6,6,20.8,34.426,318,23.6531599680996,23.7994650333168,23.5986659150682,23.714501274145,23.3771628606654,24.0540756420099,23.2446547578963,23.8814769672775,NA,24.3176207290305,22.9159574048628,25.2203331553772,23.6531599680996,23.7994650333168,23.5986659150682,23.714501274145,23.3771628606654,24.0540756420099,23.2446547578963,23.8814769672775,22.0172175581258,24.3176207290305,22.9159574048628,25.2203331553772,23.6914480476574,23.6393425569623,23.6177822118491,4,4,3,0.809414471786118,0.978358262034677,0.0918290349819268,0.00950208311268573,0.0521054906951299,0.0215603451131905,FALSE,FALSE
"URA7","YBL039C;YJR103W","URA7",12,12,12,25.6,64.71,579,26.0736756266267,26.3367611004077,26.1907280471023,26.3475131033411,26.0069942351502,25.814040441323,25.9848102639039,25.6821482779406,25.4269439502688,25.8686068742491,25.7778362114805,25.4093106483556,26.0736756266267,26.3367611004077,26.1907280471023,26.3475131033411,26.0069942351502,25.814040441323,25.9848102639039,25.6821482779406,25.4269439502688,25.8686068742491,25.7778362114805,25.4093106483556,26.2371694693694,25.8719983045794,25.6206744210885,4,4,4,0.0114343683601799,0.133339270755868,1.94178782102356,0.875041924398459,0.36517116479002,0.251323883490919,FALSE,FALSE
"RPS8B","YER102W;YBL072C","RPS8B",5,5,5,44,22.489,200,26.8733791492819,27.4645867548943,26.9663125186489,26.6628876003492,27.3077373799195,27.0874999080937,27.037267596983,27.4694858183583,26.8503125706765,27.0131851526388,27.1732181093417,26.8313484193725,26.8733791492819,27.4645867548943,26.9663125186489,26.6628876003492,27.3077373799195,27.0874999080937,27.037267596983,27.4694858183583,26.8503125706765,27.0131851526388,27.1732181093417,26.8313484193725,26.9917915057936,27.2254976758386,26.9670160630074,4,4,4,0.290836212606102,0.092877615363965,0.536351519560357,1.03208894365241,-0.23370617004506,0.258481612831257,FALSE,FALSE
"ILS1","YBL076C","ILS1",22,22,22,26.3,122.98,1072,26.5075464195323,25.6104010701197,25.7426285170643,25.9492455545967,25.4359982845848,26.3330795799642,25.1511630576452,26.4923446536493,NA,25.9796957464584,23.1113980601755,27.3211353810869,26.5075464195323,25.6104010701197,25.7426285170643,25.9492455545967,25.4359982845848,26.3330795799642,25.1511630576452,26.4923446536493,22.5109765571999,25.9796957464584,23.1113980601755,27.3211353810869,25.9524553903282,25.8531463939609,24.7308014362302,4,4,3,0.806709064533642,0.407801273221445,0.0932830631080777,0.38955142261824,0.0993089963673626,1.12234495773072,FALSE,FALSE
"RPL23B","YER117W;YBL087C","RPL23B",4,4,4,38,14.473,137,25.902537229846,25.8132331886445,25.5674100071537,24.9696096063357,26.6825769577338,26.6612572827739,26.4767029481457,26.480683224643,26.5376850290395,26.6869903040584,26.7257244672006,26.3899341671933,25.902537229846,25.8132331886445,25.5674100071537,24.9696096063357,26.6825769577338,26.6612572827739,26.4767029481457,26.480683224643,26.5376850290395,26.6869903040584,26.7257244672006,26.3899341671933,25.563197507995,26.5753051033241,26.5850834918729,4,4,4,0.0138953598623552,0.921588933893813,1.8571302013723,0.0354627487404237,-1.01210759532912,-0.00977838854884183,FALSE,FALSE
"MAP2","YBL091C","MAP2",2,2,2,5.2,47.518,421,21.6718917328845,NA,NA,21.7064926455094,NA,NA,NA,NA,NA,NA,NA,NA,21.6718917328845,21.374039036332,21.5052777321729,21.7064926455094,21.4257427214878,20.8237231713137,21.5922908157889,20.9054133452669,22.4267157781497,21.601733367302,22.545252079889,19.1959968269084,21.5644252867247,21.1867925134643,21.4424245130623,2,0,0,0.139795789596996,0.768326962836035,0.854505908578374,0.114453925883315,0.377632773260377,-0.25563199959797,FALSE,NA
"RPL32","YBL092W","RPL32",7,7,7,48.5,14.771,130,26.5350465575782,27.1972304938461,25.1554158331145,24.543331129389,28.5904940808165,28.3774111232135,28.5100922215286,28.5647454546534,28.5462784134394,28.6612572827739,28.6168429851866,28.4310955935393,26.5350465575782,27.1972304938461,25.1554158331145,24.543331129389,28.5904940808165,28.3774111232135,28.5100922215286,28.5647454546534,28.5462784134394,28.6612572827739,28.6168429851866,28.4310955935393,25.857756003482,28.510685720053,28.5638685687348,4,4,4,0.0221399209210303,0.47074472017516,1.65482393465971,0.327214542286661,-2.65292971657105,-0.0531828486817609,FALSE,FALSE
"ATP1","YBL099W","ATP1",7,7,7,19.8,58.607,545,25.3561212050785,25.5265649058651,25.3679969573767,25.3953217939116,25.2692439860598,25.2718815851991,25.2104454294263,25.0930128973987,24.887113866773,24.7833176107402,24.7558272659275,25.5191135858467,25.3561212050785,25.5265649058651,25.3679969573767,25.3953217939116,25.2692439860598,25.2718815851991,25.2104454294263,25.0930128973987,24.887113866773,24.7833176107402,24.7558272659275,25.5191135858467,25.411501215558,25.211145974521,24.9863430823219,4,4,4,0.013024653516443,0.302701819320577,1.88523382103407,0.518984968807177,0.200355241036984,0.224802892199104,FALSE,FALSE
"HHF2","YNL030W;YBR009C","HHF2",4,4,4,54.4,11.368,103,25.2204438693281,26.4021705071504,24.5643602485303,24.5494547319324,27.6600333344167,27.8366546680859,28.0763797399205,27.4484504601454,26.4634646292563,26.8876252217366,27.1600986919541,25.8014399755019,25.2204438693281,26.4021705071504,24.5643602485303,24.5494547319324,27.6600333344167,27.8366546680859,28.0763797399205,27.4484504601454,26.4634646292563,26.8876252217366,27.1600986919541,25.8014399755019,25.1841073392353,27.7553795506421,26.5781571296122,4,4,4,0.00682205450013827,0.0206943798390722,2.16608481541605,1.68414758383217,-2.57127221140687,1.17722242102992,FALSE,TRUE
"IPP1","YBR011C","IPP1",10,10,10,46.3,32.299,287,26.7184262653414,25.438950952043,25.6328403715261,26.2971561336224,25.9005117805958,26.7076725573973,25.0760636713376,26.8067342751714,26.5543086171546,26.93752989517,25.1766838849217,27.8952160837254,26.7184262653414,25.438950952043,25.6328403715261,26.2971561336224,25.9005117805958,26.7076725573973,25.0760636713376,26.8067342751714,26.5543086171546,26.93752989517,25.1766838849217,27.8952160837254,26.0218434306332,26.1227455711255,26.6409346202429,4,4,4,0.847494997102648,0.485853439474107,0.0718628568265042,0.313494718447494,-0.100902140492298,-0.518189049117382,FALSE,FALSE
"OLA1","YBR025C","OLA1",9,9,9,31.5,44.174,394,25.8255131773405,25.63231344068,24.5489846072713,25.0198798052128,25.7354413669448,25.7170406547323,25.347800306013,25.9266233814902,25.549748482069,26.2615352857094,24.5549087185828,26.6730355557253,25.8255131773405,25.63231344068,24.5489846072713,25.0198798052128,25.7354413669448,25.7170406547323,25.347800306013,25.9266233814902,25.549748482069,26.2615352857094,24.5549087185828,26.6730355557253,25.2566727576261,25.6817264272951,25.7598070105216,4,4,4,0.249581828335325,0.879798905152049,0.602787038144201,0.0556165828078026,-0.425053669668944,-0.0780805832265301,FALSE,FALSE
"ETR1","YBR026C","ETR1",2,2,2,5,42.066,380,21.7622701024746,NA,NA,NA,NA,NA,NA,21.6873107486696,NA,21.657396960986,NA,21.878673620892,21.7622701024746,21.4198197956095,21.3585958244121,21.4109367170893,21.4840864499711,21.2502605771097,21.9315341242035,21.6873107486696,21.9726003548227,21.657396960986,22.1151534369525,21.878673620892,21.4879056098964,21.5882979749885,21.9059560934133,1,1,2,0.584493754436222,0.125244116381054,0.233220125098167,0.902242666923865,-0.100392365092098,-0.317658118424852,NA,FALSE
