"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF018","YBL032W;YDL213C;YDR002W;YDR174W;YDR496C;YER165W;YGL173C;YGL228W;YHR182W;YIL093C;YJL034W;YJL172W;YLR129W;YOR089C;YOR198C;YOR220W","MobiDBLite","mobidb-lite","consensus disorder prediction","-",16,0,414,0,1,0,1
"YAF018","YBL032W","PANTHER","PTHR10288","KH DOMAIN CONTAINING RNA BINDING PROTEIN","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YBL032W","PANTHER","PTHR10288:SF142","MUSHROOM-BODY EXPRESSED, ISOFORM K","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDL213C","PANTHER","PTHR23236","EUKARYOTIC TRANSLATION INITIATION FACTOR 4B/4H","-",1,23,4,924,0.120092983925123,9.96507936838293,0.159924463321546
"YAF018","YDL213C","PANTHER","PTHR23236:SF51","NUCLEOLAR PROTEIN 6","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR002W","PANTHER","PTHR23138","RAN BINDING PROTEIN","-",1,23,2,926,0.0738152488290684,19.863000665354,0.128445967625839
"YAF018","YDR002W","PANTHER","PTHR23138:SF157","RAN-SPECIFIC GTPASE-ACTIVATING PROTEIN 1","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR051C","PANTHER","PTHR46192","BROAD-RANGE ACID PHOSPHATASE DET1","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR051C","PANTHER","PTHR46192:SF2","BROAD-RANGE ACID PHOSPHATASE DET1","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR091C","PANTHER","PTHR19248","ATP-BINDING TRANSPORT PROTEIN-RELATED","RLI1",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR091C","PANTHER","PTHR19248:SF16","ATP-BINDING CASSETTE SUB-FAMILY E MEMBER 1","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR174W","PANTHER","PTHR48112","HIGH MOBILITY GROUP PROTEIN DSP1","-",1,23,2,926,0.0738152488290684,19.863000665354,0.128445967625839
"YAF018","YDR174W","PANTHER","PTHR48112:SF24","HIGH MOBILITY GROUP PROTEIN 1","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR368W","PANTHER","PTHR11732","ALDO/KETO REDUCTASE","-",1,23,2,926,0.0738152488290684,19.863000665354,0.128445967625839
"YAF018","YDR368W","PANTHER","PTHR11732:SF399","GLYCEROL 2-DEHYDROGENASE (NADP(+))-RELATED","-",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
"YAF018","YDR496C","PANTHER","PTHR13389","UNCHARACTERIZED","Pumilio homologue 3",1,23,1,927,0.0498104604617871,39.4502799608237,0.128445967625839
