"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF036","YDR381W;YER036C;YER165W;YGL173C;YJL080C;YMR229C;YOR046C;YOR198C;YOR341W;YPL231W","MobiDBLite","mobidb-lite","consensus disorder prediction","-",10,0,95,0,1,0,1
"YAF036","YBR121C","SUPERFAMILY","SSF52954","Class II aaRS ABD-related","-",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YBR121C","SUPERFAMILY","SSF55681","Class II aaRS and biotin synthetases","-",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YCR012W","SUPERFAMILY","SSF53748","Phosphoglycerate kinase","Phosphoglycerate kinase superfamily",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YDR381W;YER165W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",2,17,5,191,0.119009741677463,4.44061071206943,0.321737308736744
"YAF036","YER036C;YLR293C;YOR046C","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",3,16,25,171,0.462463477540687,1.28090064999142,0.494037289260332
"YAF036","YER043C;YPL231W","SUPERFAMILY","SSF51735","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding domain superfamily",2,17,7,189,0.183333469716014,3.15065138876377,0.321737308736744
"YAF036","YER043C","SUPERFAMILY","SSF52283","Formate/glycerate dehydrogenase catalytic domain-like","-",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YGR155W","SUPERFAMILY","SSF53686","Tryptophan synthase beta subunit-like PLP-dependent enzymes","Tryptophan synthase beta subunit-like PLP-dependent enzyme",1,18,3,193,0.311217627475061,3.53995476219176,0.347831466001539
"YAF036","YGR155W;YLR432W;YML056C","SUPERFAMILY","SSF54631","CBS-domain pair","-",3,16,3,193,0.00996277801594756,11.7526397600867,0.321737308736744
"YAF036","YHR174W","SUPERFAMILY","SSF51604","Enolase C-terminal domain-like","Enolase-like, C-terminal domain superfamily",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YHR174W","SUPERFAMILY","SSF54826","Enolase N-terminal domain-like","Enolase-like, N-terminal",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YJL080C","SUPERFAMILY","SSF54791","Eukaryotic type KH-domain (KH-domain type I)","K Homology domain, type 1 superfamily",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YKL152C","SUPERFAMILY","SSF53254","Phosphoglycerate mutase-like","Histidine phosphatase superfamily",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YLR432W;YML056C","SUPERFAMILY","SSF51412","Inosine monophosphate dehydrogenase (IMPDH)","-",2,17,2,194,0.0399872631647224,11.1276984204694,0.321737308736744
"YAF036","YMR229C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",1,18,3,193,0.311217627475061,3.53995476219176,0.347831466001539
"YAF036","YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",1,18,6,190,0.481770436280861,1.75353213050758,0.510561498209996
"YAF036","YNR016C","SUPERFAMILY","SSF51230","Single hybrid motif","Single hybrid motif",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YNR016C","SUPERFAMILY","SSF51246","Rudiment single hybrid motif","Rudiment single hybrid motif",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YNR016C","SUPERFAMILY","SSF52096","ClpP/crotonase","ClpP/crotonase-like domain superfamily",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YNR016C","SUPERFAMILY","SSF52440","PreATP-grasp domain","Pre-ATP-grasp domain superfamily",1,18,2,194,0.243410036397476,5.31115369395282,0.321737308736744
"YAF036","YNR016C","SUPERFAMILY","SSF56059","Glutathione synthetase ATP-binding domain-like","-",1,18,2,194,0.243410036397476,5.31115369395282,0.321737308736744
"YAF036","YOR341W","SUPERFAMILY","SSF64484","beta and beta-prime subunits of DNA dependent RNA-polymerase","-",1,18,3,193,0.311217627475061,3.53995476219176,0.347831466001539
"YAF036","YPL160W","SUPERFAMILY","SSF47323","Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases","Aminoacyl-tRNA synthetase, class Ia, anticodon-binding",1,18,2,194,0.243410036397476,5.31115369395282,0.321737308736744
"YAF036","YPL160W","SUPERFAMILY","SSF50677","ValRS/IleRS/LeuRS editing domain","Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain",1,18,2,194,0.243410036397476,5.31115369395282,0.321737308736744
"YAF036","YPL160W","SUPERFAMILY","SSF52374","Nucleotidylyl transferase","-",1,18,2,194,0.243410036397476,5.31115369395282,0.321737308736744
"YAF036","YPL231W","SUPERFAMILY","SSF52151","FabD/lysophospholipase-like","Acyl transferase/acyl hydrolase/lysophospholipase",1,18,2,194,0.243410036397476,5.31115369395282,0.321737308736744
"YAF036","YPL231W","SUPERFAMILY","SSF53901","Thiolase-like","Thiolase-like",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YPL231W","SUPERFAMILY","SSF56214","4'-phosphopantetheinyl transferase","4'-phosphopantetheinyl transferase domain superfamily",1,18,1,195,0.169311019343621,10.5715259368495,0.321737308736744
"YAF036","YBR121C","Pfam","PF03129","Anticodon binding domain","Anticodon-binding",1,19,1,223,0.157525467179384,11.4655373091716,0.321737308736744
"YAF036","YCR012W","Pfam","PF00162","Phosphoglycerate kinase","Phosphoglycerate kinase",1,19,1,223,0.157525467179384,11.4655373091716,0.321737308736744
"YAF036","YDR381W;YER165W","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",2,18,5,219,0.104566488827391,4.81035269373822,0.321737308736744
"YAF036","YER036C","Pfam","PF00005","ABC transporter","ABC transporter-like",1,19,4,220,0.350347580641816,2.87551881698165,0.388301901878013
"YAF036","YER036C","Pfam","PF12848","ABC transporter","ABC-transporter extension domain",1,19,2,222,0.227151461627368,5.76060149858114,0.321737308736744
"YAF036","YER043C","Pfam","PF00670","S-adenosyl-L-homocysteine hydrolase, NAD binding domain","S-adenosyl-L-homocysteine hydrolase, NAD binding domain",1,19,1,223,0.157525467179384,11.4655373091716,0.321737308736744
