"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF027","YAL005C;YJL034W;YLL024C;YNL209W","Gene3D","G3DSA:1.20.1270.10","-","Heat shock protein 70kD, C-terminal domain superfamily",4,27,6,242,0.0163855531382517,5.90850828727556,0.357129288182322
"YAF027","YAL005C;YJL034W;YLL024C;YNL209W","Gene3D","G3DSA:2.60.34.10","Substrate Binding Domain Of DNAk; Chain A","Heat shock protein 70kD, peptide-binding domain superfamily",4,27,7,241,0.0237365040433632,5.05074556740434,0.357129288182322
"YAF027","YAL005C;YJL034W;YLL024C;YNL209W","Gene3D","G3DSA:3.30.30.30","-","-",4,27,7,241,0.0237365040433632,5.05074556740434,0.357129288182322
"YAF027","YAL005C;YJL034W;YLL024C;YNL209W","Gene3D","G3DSA:3.30.420.40","-","-",4,27,9,239,0.0437192565180464,3.90462137367419,0.357129288182322
"YAF027","YAL005C;YJL034W;YLL024C;YNL209W","Gene3D","G3DSA:3.90.640.10","Actin; Chain A","-",4,27,8,240,0.0328257628350845,4.40641073075374,0.357129288182322
"YAF027","YAR015W","Gene3D","G3DSA:3.30.200.20","Phosphorylase Kinase; domain 1","-",1,30,2,246,0.29861742375053,4.06693292544606,0.367188832167319
"YAF027","YAR015W","Gene3D","G3DSA:3.30.470.20","-","-",1,30,4,244,0.447580363528415,2.02667390901939,0.498646579501456
"YAF027","YBL039C;YBL099W;YDR375C;YKR059W;YLL026W;YLR293C","Gene3D","G3DSA:3.40.50.300","-","-",6,25,22,226,0.0724528359397536,2.45517952678764,0.357129288182322
"YAF027","YBL039C;YMR217W","Gene3D","G3DSA:3.40.50.880","-","Class I glutamine amidotransferase-like",2,29,4,244,0.135080204210548,4.17228426812131,0.357129288182322
"YAF027","YBL076C","Gene3D","G3DSA:1.10.730.10","-","-",1,30,5,243,0.510080395391989,1.61665226164784,0.553420559706341
"YAF027","YBL076C;YMR217W","Gene3D","G3DSA:3.40.50.620","HUPs","Rossmann-like alpha/beta/alpha sandwich fold",2,29,10,238,0.393530535377485,1.63791166768551,0.449365107878153
"YAF027","YBL076C","Gene3D","G3DSA:3.90.740.10","-","Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain",1,30,3,245,0.377395901517681,2.70828179648155,0.438095941621923
"YAF027","YBL099W","Gene3D","G3DSA:1.20.150.20","-","ATP synthase, alpha subunit, C-terminal domain superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YBL099W;YDL185W","Gene3D","G3DSA:2.40.30.20","-","ATP synthase subunit alpha, N-terminal domain-like superfamily",2,29,2,246,0.0622819904490785,8.35816503551866,0.357129288182322
"YAF027","YBR127C","Gene3D","G3DSA:3.40.50.12240","-","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YDL055C","Gene3D","G3DSA:2.160.10.10","Hexapeptide repeat proteins","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YDL055C","Gene3D","G3DSA:3.90.550.10","Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A","Nucleotide-diphospho-sugar transferases",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YDL185W","Gene3D","G3DSA:1.10.1140.10","-","ATPase, F1/V1 complex, beta/alpha subunit, C-terminal",1,30,2,246,0.29861742375053,4.06693292544606,0.367188832167319
"YAF027","YDL185W","Gene3D","G3DSA:2.170.16.10","Hedgehog/intein (Hint) domain","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YDL185W","Gene3D","G3DSA:2.40.50.100","-","-",1,30,3,245,0.377395901517681,2.70828179648155,0.438095941621923
"YAF027","YDL185W","Gene3D","G3DSA:3.10.28.10","Homing endonucleases","Homing endonuclease",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YDR381W;YER165W;YHL034C","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",3,28,4,244,0.0320581736661957,6.45758840720858,0.357129288182322
"YAF027","YER165W","Gene3D","G3DSA:1.10.1900.10","-","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YER177W","Gene3D","G3DSA:1.20.190.20","-","14-3-3 domain superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YFL045C","Gene3D","G3DSA:3.30.1240.20","-","Phosphomannomutase, cap domain",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YFL045C","Gene3D","G3DSA:3.40.50.1000","-","HAD superfamily",1,30,4,244,0.447580363528415,2.02667390901939,0.498646579501456
"YAF027","YGL105W","Gene3D","G3DSA:1.20.1050.10","-","-",1,30,4,244,0.447580363528415,2.02667390901939,0.498646579501456
"YAF027","YGL105W;YLL018C","Gene3D","G3DSA:2.40.50.140","-","-",2,29,7,241,0.263074231560686,2.36443900382451,0.357129288182322
"YAF027","YHR112C","Gene3D","G3DSA:3.40.640.10","-","Pyridoxal phosphate-dependent transferase, major domain",1,30,5,243,0.510080395391989,1.61665226164784,0.553420559706341
"YAF027","YHR112C","Gene3D","G3DSA:3.90.1150.10","Aspartate Aminotransferase","Pyridoxal phosphate-dependent transferase domain 1",1,30,4,244,0.447580363528415,2.02667390901939,0.498646579501456
"YAF027","YJL080C","Gene3D","G3DSA:3.30.1370.10","-","K Homology domain, type 1 superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YJL080C","Gene3D","G3DSA:3.30.310.210","-","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YJR064W","Gene3D","G3DSA:1.10.560.10","GROEL","GroEL-like equatorial domain superfamily",1,30,6,242,0.565712291885939,1.34285226539801,0.596242796527402
"YAF027","YJR064W","Gene3D","G3DSA:3.30.260.10","GROEL","TCP-1-like chaperonin intermediate domain superfamily",1,30,3,245,0.377395901517681,2.70828179648155,0.438095941621923
"YAF027","YJR064W","Gene3D","G3DSA:3.50.7.10","GroEL","GroEL-like apical domain superfamily",1,30,6,242,0.565712291885939,1.34285226539801,0.596242796527402
"YAF027","YLL018C","Gene3D","G3DSA:3.30.930.10","Bira Bifunctional Protein; Domain 2","-",1,30,7,241,0.615208317443056,1.14700507352892,0.638278629347171
"YAF027","YLL026W","Gene3D","G3DSA:1.10.1780.10","-","Clp, N-terminal domain superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YLL026W","Gene3D","G3DSA:1.10.8.60","-","-",1,30,4,244,0.447580363528415,2.02667390901939,0.498646579501456
"YAF027","YLR153C","Gene3D","G3DSA:3.30.300.30","-","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YLR153C","Gene3D","G3DSA:3.40.50.12780","-","AMP-dependent synthetase-like superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YLR180W;YMR217W","Gene3D","G3DSA:3.30.300.10","-","-",2,29,2,246,0.0622819904490785,8.35816503551866,0.357129288182322
"YAF027","YLR432W","Gene3D","G3DSA:3.20.20.70","Aldolase class I","Aldolase-type TIM barrel",1,30,8,240,0.659225078178352,1,0.673423772169886
"YAF027","YML085C","Gene3D","G3DSA:1.10.287.600","Helix hairpin bin","Tubulin, C-terminal",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YML085C","Gene3D","G3DSA:3.30.1330.20","-","Tubulin/FtsZ, C-terminal domain superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YML085C","Gene3D","G3DSA:3.40.50.1440","-","Tubulin/FtsZ, GTPase domain superfamily",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YOR375C","Gene3D","G3DSA:1.10.285.10","Glutamate Dehydrogenase","-",1,30,1,247,0.210231814548361,8.11524486558499,0.357129288182322
"YAF027","YOR375C","Gene3D","G3DSA:3.40.50.10860","Leucine Dehydrogenase","-",1,30,2,246,0.29861742375053,4.06693292544606,0.367188832167319
"YAF027","YOR375C","Gene3D","G3DSA:3.40.50.720","-","-",1,30,12,236,0.791387304691386,0.656410176845226,0.798603602302554
"YAF027","YAL005C;YJL034W;YLL024C;YNL209W","PANTHER","PTHR19375","HEAT SHOCK PROTEIN 70KDA","Heat shock protein 70 family",4,28,6,253,0.0158622390961152,5.95853896856488,0.357129288182322
"YAF027","YAL005C;YLL024C;YNL209W","PANTHER","PTHR19375:SF385","HEAT SHOCK PROTEIN SSA3-RELATED","-",3,29,3,256,0.0192957674268974,8.70253778671649,0.357129288182322
"YAF027","YAR015W","PANTHER","PTHR43700","PHOSPHORIBOSYLAMINOIMIDAZOLE-SUCCINOCARBOXAMIDE SYNTHASE","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YAR015W","PANTHER","PTHR43700:SF1","PHOSPHORIBOSYLAMINOIMIDAZOLE-SUCCINOCARBOXAMIDE SYNTHASE","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBL039C","PANTHER","PTHR11550","CTP SYNTHASE","CTP synthase",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBL076C","PANTHER","PTHR42780","SOLEUCYL-TRNA SYNTHETASE","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBL076C","PANTHER","PTHR42780:SF1","ISOLEUCINE--TRNA LIGASE, CYTOPLASMIC","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBL099W","PANTHER","PTHR48082","ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBL099W","PANTHER","PTHR48082:SF3","ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBR127C","PANTHER","PTHR43389","V-TYPE PROTON ATPASE SUBUNIT B","V-type ATP synthase regulatory subunit B/beta",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YBR127C","PANTHER","PTHR43389:SF5","V-TYPE PROTON ATPASE SUBUNIT B, BRAIN ISOFORM","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDL055C","PANTHER","PTHR22572","SUGAR-1-PHOSPHATE GUANYL TRANSFERASE","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDL055C","PANTHER","PTHR22572:SF15","MANNOSE-1-PHOSPHATE GUANYLTRANSFERASE BETA","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDL185W","PANTHER","PTHR43607","V-TYPE PROTON ATPASE CATALYTIC SUBUNIT A","V-type ATP synthase catalytic alpha chain",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDL185W","PANTHER","PTHR43607:SF1","V-TYPE PROTON ATPASE CATALYTIC SUBUNIT A","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDR375C","PANTHER","PTHR23070","BCS1 AAA-TYPE ATPASE","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDR375C","PANTHER","PTHR23070:SF151","MITOCHONDRIAL CHAPERONE BCS1","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDR381W","PANTHER","PTHR19965","RNA AND EXPORT FACTOR BINDING PROTEIN","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YDR381W","PANTHER","PTHR19965:SF35","THO COMPLEX SUBUNIT 4","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YER165W","PANTHER","PTHR24012","RNA BINDING PROTEIN","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YER165W","PANTHER","PTHR24012:SF466","POLYADENYLATE-BINDING PROTEIN 1-LIKE","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YER177W","PANTHER","PTHR18860","14-3-3 PROTEIN","14-3-3 protein",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YER177W","PANTHER","PTHR18860:SF17","14-3-3 PROTEIN EPSILON","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YFL045C","PANTHER","PTHR10466","PHOSPHOMANNOMUTASE","Phosphomannomutase",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YGL105W","PANTHER","PTHR11586","TRNA-AMINOACYLATION COFACTOR ARC1 FAMILY MEMBER","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YGL105W","PANTHER","PTHR11586:SF33","AMINOACYL TRNA SYNTHASE COMPLEX-INTERACTING MULTIFUNCTIONAL PROTEIN 1","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YHL034C","PANTHER","PTHR23003","RNA RECOGNITION MOTIF  RRM  DOMAIN CONTAINING PROTEIN","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
"YAF027","YHL034C","PANTHER","PTHR23003:SF34","NUCLEOLIN","-",1,31,1,258,0.208176324209029,8.20659681895807,0.357129288182322
