"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF014","YDR099W","SMART","SM00101","1433_4","14-3-3 domain",1,2,2,257,0.0340882553438491,56.6573843540837,0.0523826690294875
"YAF014","YER165W","SMART","SM00360","rrm1_1","RNA recognition motif domain",1,2,12,247,0.142107572168115,10.0498345629254,0.151709435152447
"YAF014","YER165W","SMART","SM00361","rrm2_1","RNA recognition motif domain, eukaryote",1,2,1,258,0.0228130209704306,105.731368045066,0.0453616370383192
"YAF014","YER165W","SMART","SM00517","poly_2","Polyadenylate-binding protein/Hyperplastic disc protein",1,2,1,258,0.0228130209704306,105.731368045066,0.0453616370383192
"YAF014","YOL038W","SMART","SM00948","Proteasome_A_N_2","Proteasome alpha-subunit, N-terminal domain",1,2,7,252,0.089165164921943,17.2746545093559,0.11181028617196
"YAF014","YAL035W","SUPERFAMILY","SSF50447","Translation proteins","Translation protein, beta-barrel domain superfamily",1,4,9,530,0.0889096467816098,14.4476585476067,0.11181028617196
"YAF014","YAL035W","SUPERFAMILY","SSF52156","Initiation factor IF2/eIF5b, domain 3","Translation initiation factor IF-2, domain 3 superfamily",1,4,1,538,0.0183146463005091,120.344141428622,0.0453616370383192
"YAF014","YAL035W","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",1,4,71,468,0.509667794880942,1.64607900721452,0.522905919423304
"YAF014","YDR099W","SUPERFAMILY","SSF48445","14-3-3 protein","14-3-3 domain superfamily",1,4,2,537,0.0273707842497664,62.518585822192,0.0462073041493442
"YAF014","YER165W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",1,4,12,527,0.114310370223012,10.8265548128153,0.132801753641441
"YAF014","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,4,1,538,0.0183146463005091,120.344141428622,0.0453616370383192
"YAF014","YGR186W","SUPERFAMILY","SSF50916","Rap30/74 interaction domains","Transcription Factor IIF, Rap30/Rap74, interaction",1,4,2,537,0.0273707842497664,62.518585822192,0.0462073041493442
"YAF014","YOL038W","SUPERFAMILY","SSF56235","N-terminal nucleophile aminohydrolases (Ntn hydrolases)","Nucleophile aminohydrolases, N-terminal",1,4,15,524,0.139141381967429,8.63603603696307,0.150577659937355
"YAF014","YDR099W","PIRSF","PIRSF000868","14-3-3","14-3-3 protein",1,1,2,141,0.0410919540229884,57.6939266730389,0.0612502710908695
"YAF014","YGL173C","PIRSF","PIRSF006743","Exonuclease_Xnr1","5'-3' exoribonuclease 1",1,1,1,142,0.0274904214559389,100.773858322341,0.0462073041493442
"YAF014","YAL035W","Pfam","PF00009","Elongation factor Tu GTP binding domain","Translational (tr)-type GTP-binding domain",1,5,6,590,0.0680454088476053,19.2128442307507,0.0943085491045758
"YAF014","YAL035W","Pfam","PF03144","Elongation factor Tu domain 2","Translation elongation factor EFTu-like, domain 2",1,5,6,590,0.0680454088476053,19.2128442307507,0.0943085491045758
"YAF014","YAL035W","Pfam","PF11987","Translation-initiation factor 2","Translation initiation factor IF- 2, domain 3",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YDR099W","Pfam","PF00244","14-3-3 protein","14-3-3 domain",1,5,2,594,0.0296521301706458,55.992591847443,0.0488024642391879
"YAF014","YER165W","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",1,5,11,585,0.114248972702442,10.5011677208092,0.132801753641441
"YAF014","YER165W","Pfam","PF00658","Poly-adenylate binding protein, unique domain","Polyadenylate-binding protein/Hyperplastic disc protein",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGL173C","Pfam","PF03159","XRN 5'-3' exonuclease N-terminus","Putative 5-3 exonuclease",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGL173C","Pfam","PF17846","Xrn1 helical domain","Xrn1, helical domain",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGL173C","Pfam","PF18129","Xrn1 SH3-like domain","5'-3' exoribonuclease 1, SH3-like domain",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGL173C","Pfam","PF18194","Exoribonuclease 1 Domain-3","Exoribonuclease 1, domain 3",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGL173C","Pfam","PF18332","Exoribonuclease Xrn1 D1 domain","Xrn1, D1 domain",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGL173C","Pfam","PF18334","Exoribonuclease Xrn1 D2/D3 domain","Exoribonuclease Xrn1, D2/D3 domain",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YGR186W","Pfam","PF05793","Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)","Transcription initiation factor IIF, alpha subunit",1,5,1,595,0.0198506365360058,109.055183098155,0.0453616370383192
"YAF014","YOL038W","Pfam","PF00227","Proteasome subunit","Proteasome, subunit alpha/beta",1,5,11,585,0.114248972702442,10.5011677208092,0.132801753641441
"YAF014","YOL038W","Pfam","PF10584","Proteasome subunit A N-terminal signature","Proteasome alpha-subunit, N-terminal domain",1,5,7,589,0.077443270270991,16.4943484825551,0.105271770894214
"YAF014","YAL035W","PANTHER","PTHR43381","TRANSLATION INITIATION FACTOR IF-2-RELATED","Translation initiation factor IF- 2",1,6,1,595,0.0231015465309113,91.9439941608065,0.0453616370383192
"YAF014","YAL035W","PANTHER","PTHR43381:SF4","EUKARYOTIC TRANSLATION INITIATION FACTOR 5B","-",1,6,1,595,0.0231015465309113,91.9439941608065,0.0453616370383192
"YAF014","YDR099W","PANTHER","PTHR18860","14-3-3 PROTEIN","14-3-3 protein",1,6,2,594,0.0344797315130804,47.1159222337323,0.0523826690294875
"YAF014","YDR099W","PANTHER","PTHR18860:SF17","14-3-3 PROTEIN EPSILON","-",1,6,2,594,0.0344797315130804,47.1159222337323,0.0523826690294875
"YAF014","YER165W","PANTHER","PTHR24012","RNA BINDING PROTEIN","-",1,6,1,595,0.0231015465309113,91.9439941608065,0.0453616370383192
"YAF014","YER165W","PANTHER","PTHR24012:SF466","POLYADENYLATE-BINDING PROTEIN 1-LIKE","-",1,6,1,595,0.0231015465309113,91.9439941608065,0.0453616370383192
"YAF014","YGL173C","PANTHER","PTHR12341","5'->3' EXORIBONUCLEASE","5'-3' exoribonuclease",1,6,1,595,0.0231015465309113,91.9439941608065,0.0453616370383192
"YAF014","YGL173C","PANTHER","PTHR12341:SF7","5'-3' EXORIBONUCLEASE 1","5'-3' exoribonuclease 1",1,6,1,595,0.0231015465309113,91.9439941608065,0.0453616370383192
