"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF042","YCL037C","SMART","SM00715","la","La-type HTH domain",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YDL060W","SMART","SM00785","aarp2cn2","AARP2CN",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YDL060W","SMART","SM01362","DUF663_2","Ribosome biogenesis protein BMS1/TSR1, C-terminal",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YDL192W","SMART","SM00175","rab_sub_5","-",1,25,2,96,0.509563916368936,1.90806139369582,0.528146861495634
"YAF042","YDL192W","SMART","SM00177","arf_sub_2","-",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YDL192W","SMART","SM00178","sar_sub_1","-",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YDR194C","SMART","SM00487","ultradead3","Helicase superfamily 1/2, ATP-binding domain",1,25,4,94,0.698375053248939,0.940484730922612,0.706221963959602
"YAF042","YDR194C","SMART","SM00490","helicmild6","Helicase, C-terminal",1,25,4,94,0.698375053248939,0.940484730922612,0.706221963959602
"YAF042","YDR381W;YER165W","SMART","SM00360","rrm1_1","RNA recognition motif domain",2,24,4,94,0.368868808899041,1.94600951011454,0.450636492220651
"YAF042","YER043C","SMART","SM00996","AdoHcyase_2","Adenosylhomocysteinase-like",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YER043C","SMART","SM00997","AdoHcyase_NAD_2","S-adenosyl-L-homocysteine hydrolase, NAD binding domain",1,25,1,97,0.37673747705219,3.82421450377529,0.450636492220651
"YAF042","YER165W","SMART","SM00361","rrm2_1","RNA recognition motif domain, eukaryote",1,25,2,96,0.509563916368936,1.90806139369582,0.528146861495634
