"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF002","YAL012W;YCL011C;YCL037C;YDL213C;YDR099W;YDR120C;YDR174W;YDR381W;YDR515W;YER151C;YER176W;YGL049C;YGL105W;YGL173C;YGR090W;YGR162W;YGR185C;YHL034C;YHR020W;YHR193C;YIL075C;YJL012C;YKL173W;YMR080C;YMR229C;YNL175C;YNR051C;YOL041C;YOR038C;YOR091W;YOR153W;YOR198C;YOR362C;YPL043W;YPL127C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",35,0,266,0,1,0,1
"YAF002","YAL012W","ProSitePatterns","PS00868","Cys/Met metabolism enzymes pyridoxal-phosphate attachment site.","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme",1,34,2,309,0.274517525146554,4.51038100708012,0.403600865717436
"YAF002","YAL036C","ProSitePatterns","PS00905","GTP1/OBG family signature.","GTP1/OBG, conserved site",1,34,1,310,0.192343134790986,9.00093505082167,0.403600865717436
"YAF002","YAR015W","ProSitePatterns","PS01057","SAICAR synthetase signature 1.","SAICAR synthetase, conserved site",1,34,1,310,0.192343134790986,9.00093505082167,0.403600865717436
"YAF002","YAR015W","ProSitePatterns","PS01058","SAICAR synthetase signature 2.","SAICAR synthetase, conserved site",1,34,1,310,0.192343134790986,9.00093505082167,0.403600865717436
"YAF002","YBR011C","ProSitePatterns","PS00387","Inorganic pyrophosphatase signature.","Inorganic pyrophosphatase",1,34,1,310,0.192343134790986,9.00093505082167,0.403600865717436
"YAF002","YBR084W;YGR204W","ProSitePatterns","PS00721","Formate--tetrahydrofolate ligase signature 1.","Formate-tetrahydrofolate ligase, FTHFS, conserved site",2,33,2,309,0.0524310532526424,9.24181270970769,0.403600865717436
"YAF002","YBR084W;YGR204W","ProSitePatterns","PS00722","Formate--tetrahydrofolate ligase signature 2.","Formate-tetrahydrofolate ligase, FTHFS, conserved site",2,33,2,309,0.0524310532526424,9.24181270970769,0.403600865717436
"YAF002","YBR084W;YGR204W","ProSitePatterns","PS00766","Tetrahydrofolate dehydrogenase/cyclohydrolase signature 1.","Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site",2,33,2,309,0.0524310532526424,9.24181270970769,0.403600865717436
"YAF002","YBR084W;YGR204W","ProSitePatterns","PS00767","Tetrahydrofolate dehydrogenase/cyclohydrolase signature 2.","Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site",2,33,2,309,0.0524310532526424,9.24181270970769,0.403600865717436
