"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF005","YDR174W;YER151C;YER165W;YGL173C;YMR080C;YMR229C;YOR198C;YPL127C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",8,0,221,0,1,0,1
"YAF005","YER151C","ProSitePatterns","PS00972","Ubiquitin specific protease (USP) domain signature 1.","Ubiquitin specific protease, conserved site",1,2,1,303,0.0194801047454811,123.888738654965,0.0771711814219348
"YAF005","YER151C","ProSitePatterns","PS00973","Ubiquitin specific protease (USP) domain signature 2.","Ubiquitin specific protease, conserved site",1,2,1,303,0.0194801047454811,123.888738654965,0.0771711814219348
"YAF005","YLR432W;YML056C","ProSitePatterns","PS00487","IMP dehydrogenase / GMP reductase signature.","IMP dehydrogenase / GMP reductase, conserved site",2,1,2,302,0.000381539917723911,235.322694910147,0.0526525086458998
"YAF005","YDR174W","SUPERFAMILY","SSF47095","HMG-box","High mobility group box domain superfamily",1,10,2,498,0.0633204596530327,24.1555103427741,0.0891655452256991
"YAF005","YEL071W","SUPERFAMILY","SSF55103","FAD-linked oxidases, C-terminal domain","FAD-linked oxidase-like, C-terminal",1,10,1,499,0.0426307509305094,47.6267313247834,0.0771711814219348
"YAF005","YEL071W","SUPERFAMILY","SSF56176","FAD-binding/transporter-associated domain-like","FAD-binding, type PCMH-like superfamily",1,10,1,499,0.0426307509305094,47.6267313247834,0.0771711814219348
"YAF005","YER007C-A","SUPERFAMILY","SSF88697","PUA domain-like","PUA-like superfamily",1,10,2,498,0.0633204596530327,24.1555103427741,0.0891655452256991
"YAF005","YER151C","SUPERFAMILY","SSF54001","Cysteine proteinases","Papain-like cysteine peptidase superfamily",1,10,2,498,0.0633204596530327,24.1555103427741,0.0891655452256991
"YAF005","YER165W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",1,10,10,490,0.214769228478685,4.86692726446612,0.233371287638256
"YAF005","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,10,1,499,0.0426307509305094,47.6267313247834,0.0771711814219348
"YAF005","YKL130C","SUPERFAMILY","SSF116942","RNA-binding protein She2p","She2 domain superfamily",1,10,1,499,0.0426307509305094,47.6267313247834,0.0771711814219348
"YAF005","YLR432W;YML056C","SUPERFAMILY","SSF51412","Inosine monophosphate dehydrogenase (IMPDH)","-",2,9,2,498,0.00247316667773744,52.6827105478676,0.070265433641302
"YAF005","YLR432W;YML056C","SUPERFAMILY","SSF54631","CBS-domain pair","-",2,9,3,497,0.00407335847195953,35.4342386499107,0.070265433641302
"YAF005","YMR080C","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",1,10,61,439,0.762573543951863,0.720083412043464,0.773787860774684
"YAF005","YMR229C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",1,10,8,492,0.179154954490404,6.09758359820577,0.197787069757406
"YAF005","YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",1,10,12,488,0.248973188498299,4.04513869501209,0.26429461548281
"YAF005","YPL127C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",1,10,12,488,0.248973188498299,4.04513869501209,0.26429461548281
"YAF005","YDR174W","CDD","cd01390","HMGB-UBF_HMG-box","-",1,9,2,368,0.0770858544778832,19.7829523199691,0.0925030253734598
"YAF005","YER007C-A","CDD","cd11609","MCT1_N","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YER151C","CDD","cd02257","Peptidase_C19","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YER165W","CDD","cd12378","RRM1_I_PABPs","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YER165W","CDD","cd12379","RRM2_I_PABPs","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YER165W","CDD","cd12380","RRM3_I_PABPs","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YER165W","CDD","cd12381","RRM4_I_PABPs","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YGL173C","CDD","cd18673","PIN_XRN1-2-like","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YLR432W;YML056C","CDD","cd00381","IMPDH","IMP dehydrogenase/GMP reductase",2,8,2,368,0.00364441053713137,43.5674268590756,0.070265433641302
"YAF005","YLR432W;YML056C","CDD","cd04601","CBS_pair_IMPDH","-",2,8,2,368,0.00364441053713137,43.5674268590756,0.070265433641302
"YAF005","YMR080C","CDD","cd18039","DEXXQc_UPF1","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR080C","CDD","cd18808","SF1_C_Upf1","DNA2/NAM7 helicase-like, C-terminal",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR080C","CDD","cd21400","ZBD_UPF1-like","RNA helicase UPF1, Cys/His rich zinc-binding domain",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR080C","CDD","cd21407","1B_UPF1-like","RNA helicase UPF1, 1B domain",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR229C","CDD","cd00164","S1_like","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR229C","CDD","cd04461","S1_Rrp5_repeat_hs8_sc7","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR229C","CDD","cd05693","S1_Rrp5_repeat_hs1_sc1","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
"YAF005","YMR229C","CDD","cd05694","S1_Rrp5_repeat_hs2_sc2","-",1,9,1,369,0.0520066657408691,38.92790964609,0.0771711814219348
