"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF020","YBL032W","Pfam","PF00013","KH domain","K Homology domain, type 1",1,13,2,985,0.0414147714147715,36.9958191562097,0.0659334824888942
"YAF020","YDL189W","Pfam","PF01424","R3H domain","R3H domain",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YDR174W","Pfam","PF00505","HMG (high mobility group) box","High mobility group box domain",1,13,2,985,0.0414147714147715,36.9958191562097,0.0659334824888942
"YAF020","YDR324C","Pfam","PF00400","WD domain, G-beta repeat","WD40 repeat",1,13,27,960,0.329565960145724,2.73059594645724,0.354345355645402
"YAF020","YDR375C","Pfam","PF00004","ATPase family associated with various cellular activities (AAA)","ATPase, AAA-type, core",1,13,14,973,0.191660877438087,5.32571261296422,0.214121136512863
"YAF020","YDR375C","Pfam","PF08740","BCS1 N terminal","BCS1, N-terminal",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YEL037C","Pfam","PF00240","Ubiquitin family","Ubiquitin-like domain",1,13,3,984,0.0548618587897143,24.792580247534,0.0776265367595379
"YAF020","YEL037C","Pfam","PF00627","UBA/TS-N domain","Ubiquitin-associated domain",1,13,3,984,0.0548618587897143,24.792580247534,0.0776265367595379
"YAF020","YEL037C","Pfam","PF09280","XPC-binding domain","XPC-binding domain",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YER165W;YHL034C;YNL175C","Pfam","PF00076","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA recognition motif domain",3,11,18,969,0.00250083240668164,14.5415853830472,0.0463890731740323
"YAF020","YER165W","Pfam","PF00658","Poly-adenylate binding protein, unique domain","Polyadenylate-binding protein/Hyperplastic disc protein",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YGL173C","Pfam","PF03159","XRN 5'-3' exonuclease N-terminus","Putative 5-3 exonuclease",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YGL173C","Pfam","PF17846","Xrn1 helical domain","Xrn1, helical domain",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YGL173C","Pfam","PF18129","Xrn1 SH3-like domain","5'-3' exoribonuclease 1, SH3-like domain",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
"YAF020","YGL173C","Pfam","PF18194","Exoribonuclease 1 Domain-3","Exoribonuclease 1, domain 3",1,13,1,986,0.0277902097902096,73.1499331016583,0.0658893554552803
