"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF007","YCL011C;YCL037C;YCL059C;YCR030C;YDL052C;YDL213C;YDR138W;YDR170C;YDR174W;YDR381W;YDR496C;YEL051W;YER151C;YER165W;YER176W;YGL049C;YGL173C;YGR090W;YGR162W;YHL034C;YJL080C;YKL139W;YML010W;YML062C;YMR080C;YMR229C;YNL139C;YNL175C;YNL308C;YNR051C;YOL041C;YOR091W;YOR198C;YPL043W;YPL127C;YPR161C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",36,0,289,0,1,0,1
"YAF007","YAL036C","ProSitePatterns","PS00905","GTP1/OBG family signature.","GTP1/OBG, conserved site",1,8,2,303,0.0838059398935246,18.2587569379681,0.198440276026394
"YAF007","YER151C","ProSitePatterns","PS00972","Ubiquitin specific protease (USP) domain signature 1.","Ubiquitin specific protease, conserved site",1,8,1,304,0.0565922549398667,35.8821763280663,0.198440276026394
"YAF007","YER151C","ProSitePatterns","PS00973","Ubiquitin specific protease (USP) domain signature 2.","Ubiquitin specific protease, conserved site",1,8,1,304,0.0565922549398667,35.8821763280663,0.198440276026394
"YAF007","YHR216W;YLR432W;YML056C","ProSitePatterns","PS00487","IMP dehydrogenase / GMP reductase signature.","IMP dehydrogenase / GMP reductase, conserved site",3,6,3,302,0.000314638479971,47.1502226570153,0.020136862718144
"YAF007","YKL139W;YPR161C","ProSitePatterns","PS00107","Protein kinases ATP-binding region signature.","Protein kinase, ATP binding site",2,7,4,301,0.0103454855212556,20.6939192315419,0.1839197426001
"YAF007","YKL139W;YPR161C","ProSitePatterns","PS00108","Serine/Threonine protein kinases active-site signature.","Serine/threonine-protein kinase, active site",2,7,4,301,0.0103454855212556,20.6939192315419,0.1839197426001
"YAF007","YML085C","ProSitePatterns","PS00227","Tubulin subunits alpha, beta, and gamma signature.","Tubulin, conserved site",1,8,2,303,0.0838059398935246,18.2587569379681,0.198440276026394
"YAF007","YMR314W","ProSitePatterns","PS00388","Proteasome alpha-type subunits signature.","Proteasome alpha-subunit, N-terminal domain",1,8,5,300,0.16130973349259,7.37941280030504,0.223459371071986
"YAF007","YAL036C;YER176W;YMR080C","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",3,36,81,444,0.94930462699655,0.457295073490376,0.955275096348729
"YAF007","YAL036C","SUPERFAMILY","SSF81271","TGS-like","TGS-like",1,38,4,521,0.302047603337742,3.41512761735563,0.325438495178712
"YAF007","YCL011C;YDL213C;YDR381W;YER165W;YHL034C;YNL175C;YOL041C;YPL043W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",8,31,16,509,8.25700947780816e-05,8.14504567781054,0.0132112151644931
"YAF007","YCL037C;YNR003C;YPL127C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",3,36,12,513,0.0779128797975943,3.54921301370052,0.198440276026394
"YAF007","YCL059C;YJL080C","SUPERFAMILY","SSF54791","Eukaryotic type KH-domain (KH-domain type I)","K Homology domain, type 1 superfamily",2,37,2,523,0.0256044375143364,13.9637125499871,0.198440276026394
"YAF007","YCR030C","SUPERFAMILY","SSF103657","BAR/IMD domain-like","AH/BAR domain superfamily",1,38,3,522,0.249801646581834,4.55595202709076,0.284471626000666
"YAF007","YDL052C","SUPERFAMILY","SSF69593","Glycerol-3-phosphate (1)-acyltransferase","-",1,38,1,524,0.133630626204603,13.6245347471225,0.198440276026394
"YAF007","YDR101C","SUPERFAMILY","SSF55920","Creatinase/aminopeptidase","Creatinase/aminopeptidase-like",1,38,2,523,0.19375234431496,6.83108089057266,0.234843295307681
"YAF007","YDR170C;YDR496C;YGL049C;YGR162W","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",4,35,28,497,0.172275293645497,2.02525709981637,0.234843295307681
"YAF007","YDR170C","SUPERFAMILY","SSF48425","Sec7 domain","Sec7 domain superfamily",1,38,2,523,0.19375234431496,6.83108089057266,0.234843295307681
"YAF007","YDR174W","SUPERFAMILY","SSF47095","HMG-box","High mobility group box domain superfamily",1,38,2,523,0.19375234431496,6.83108089057266,0.234843295307681
"YAF007","YER151C","SUPERFAMILY","SSF54001","Cysteine proteinases","Papain-like cysteine peptidase superfamily",1,38,1,524,0.133630626204603,13.6245347471225,0.198440276026394
"YAF007","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,38,1,524,0.133630626204603,13.6245347471225,0.198440276026394
"YAF007","YGL049C;YGR162W","SUPERFAMILY","SSF101489","Eukaryotic initiation factor 4f subunit eIF4g, eIF4e-binding domain","eIF4G, eIF4e-binding domain superfamily",2,37,2,523,0.0256044375143364,13.9637125499871,0.198440276026394
"YAF007","YHR216W;YLR432W;YML056C","SUPERFAMILY","SSF51412","Inosine monophosphate dehydrogenase (IMPDH)","-",3,36,3,522,0.00530178455418613,14.3167495244737,0.153578183658389
"YAF007","YHR216W;YLR432W;YML056C","SUPERFAMILY","SSF54631","CBS-domain pair","-",3,36,4,521,0.00883429341211246,10.7432574687645,0.1839197426001
"YAF007","YKL130C","SUPERFAMILY","SSF116942","RNA-binding protein She2p","She2 domain superfamily",1,38,1,524,0.133630626204603,13.6245347471225,0.198440276026394
"YAF007","YKL139W;YPR161C","SUPERFAMILY","SSF56112","Protein kinase-like (PK-like)","Protein kinase-like domain superfamily",2,37,5,520,0.0784724545194495,5.58708530463213,0.198440276026394
"YAF007","YML010W","SUPERFAMILY","SSF50104","Translation proteins SH3-like domain","Translation protein SH3-like domain superfamily",1,38,9,516,0.514490723651669,1.50745212954662,0.525996905969758
"YAF007","YML085C","SUPERFAMILY","SSF52490","Tubulin nucleotide-binding domain-like","Tubulin/FtsZ, GTPase domain superfamily",1,38,2,523,0.19375234431496,6.83108089057266,0.234843295307681
"YAF007","YML085C","SUPERFAMILY","SSF55307","Tubulin C-terminal domain-like","Tubulin/FtsZ, C-terminal",1,38,2,523,0.19375234431496,6.83108089057266,0.234843295307681
"YAF007","YMR188C;YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",2,37,13,512,0.278099241204444,2.12513492752916,0.302693051651096
"YAF007","YMR229C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",1,38,10,515,0.548669174513736,1.35442718009552,0.557378209029827
"YAF007","YMR314W","SUPERFAMILY","SSF56235","N-terminal nucleophile aminohydrolases (Ntn hydrolases)","Nucleophile aminohydrolases, N-terminal",1,38,8,517,0.477795255090458,1.69865347802521,0.490046415477393
"YAF007","YNR051C","SUPERFAMILY","SSF54427","NTF2-like","NTF2-like domain superfamily",1,38,1,524,0.133630626204603,13.6245347471225,0.198440276026394
"YAF007","YOR091W","SUPERFAMILY","SSF90229","CCCH zinc finger","Zinc finger, CCCH-type superfamily",1,38,1,524,0.133630626204603,13.6245347471225,0.198440276026394
"YAF007","YPR183W","SUPERFAMILY","SSF53448","Nucleotide-diphospho-sugar transferases","Nucleotide-diphospho-sugar transferases",1,38,5,520,0.350741956593249,2.72928855241144,0.371906424735862
"YAF007","YAL036C","CDD","cd01896","DRG","-",1,30,2,388,0.205487883394221,6.40752871656682,0.234843295307681
"YAF007","YAL036C","CDD","cd17230","TGS_DRG1","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YCL011C;YHL034C","CDD","cd00590","RRM_SF","-",2,29,3,387,0.0456747425940461,8.7933944443169,0.198440276026394
"YAF007","YCL011C","CDD","cd12387","RRM3_hnRNPM_like","-",1,30,2,388,0.205487883394221,6.40752871656682,0.234843295307681
"YAF007","YCL031C","CDD","cd12293","RRM_Rrp7p","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YCL037C","CDD","cd07323","LAM","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YCR030C","CDD","cd07650","F-BAR_Syp1p_like","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YCR030C","CDD","cd09264","AP_Syp1_MHD","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YDL052C","CDD","cd07989","LPLAT_AGPAT-like","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YDL213C","CDD","cd12400","RRM_Nop6","Nop6, RNA recognition motif",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YDR170C","CDD","cd00171","Sec7","Sec7 domain",1,30,2,388,0.205487883394221,6.40752871656682,0.234843295307681
"YAF007","YDR174W","CDD","cd01390","HMGB-UBF_HMG-box","-",1,30,2,388,0.205487883394221,6.40752871656682,0.234843295307681
"YAF007","YDR381W","CDD","cd12267","RRM_YRA1_MLO3","Yra1/Mlo3, RNA recognition motif",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YER151C","CDD","cd02257","Peptidase_C19","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YER165W","CDD","cd12378","RRM1_I_PABPs","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YER165W","CDD","cd12379","RRM2_I_PABPs","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YER165W","CDD","cd12380","RRM3_I_PABPs","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YER165W","CDD","cd12381","RRM4_I_PABPs","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YER176W;YMR080C","CDD","cd18808","SF1_C_Upf1","DNA2/NAM7 helicase-like, C-terminal",2,29,2,388,0.0287184411828871,13.1750739846133,0.198440276026394
"YAF007","YGL173C","CDD","cd18673","PIN_XRN1-2-like","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YHR216W;YLR432W;YML056C","CDD","cd00381","IMPDH","IMP dehydrogenase/GMP reductase",3,28,3,387,0.00623911371112205,13.6065474281234,0.153578183658389
"YAF007","YHR216W;YLR432W;YML056C","CDD","cd04601","CBS_pair_IMPDH","-",3,28,3,387,0.00623911371112205,13.6065474281234,0.153578183658389
"YAF007","YJL080C","CDD","cd00105","KH-I","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YJL080C","CDD","cd02394","vigilin_like_KH","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YKL139W","CDD","cd07840","STKc_CDK9_like","-",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YML010W","CDD","cd06081","KOW_Spt5_1","Spt5, KOW domain repeat 1",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YML010W","CDD","cd06082","KOW_Spt5_2","Spt5, KOW domain repeat 2",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YML010W","CDD","cd06083","KOW_Spt5_3","Spt5, KOW domain repeat 3",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
"YAF007","YML010W","CDD","cd06084","KOW_Spt5_4","Spt5, KOW domain repeat 4",1,30,1,389,0.142008822531388,12.7722731504243,0.198440276026394
