"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF022","YAL035W;YCR077C;YDR174W;YDR194C;YDR206W;YER151C;YER165W;YGL173C;YGR090W;YJL080C;YLR150W;YMR080C;YMR229C;YNR051C;YOR198C;YOR362C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",16,0,264,0,1,0,1
"YAF022","YAL036C","ProSitePatterns","PS00905","GTP1/OBG family signature.","GTP1/OBG, conserved site",1,9,2,300,0.0933951951999874,16.1306204047951,0.156688958731335
"YAF022","YDR194C","ProSitePatterns","PS00039","DEAD-box subfamily ATP-dependent helicases signature.","ATP-dependent RNA helicase DEAD-box, conserved site",1,9,8,294,0.257014129605692,4.04886155843493,0.29523674375218
"YAF022","YER073W","ProSitePatterns","PS00070","Aldehyde dehydrogenases cysteine active site.","Aldehyde dehydrogenase, cysteine active site",1,9,1,301,0.0631750350399868,31.7780409560426,0.156688958731335
"YAF022","YER073W","ProSitePatterns","PS00687","Aldehyde dehydrogenases glutamic acid active site.","Aldehyde dehydrogenase, glutamic acid active site",1,9,2,300,0.0933951951999874,16.1306204047951,0.156688958731335
"YAF022","YER151C","ProSitePatterns","PS00972","Ubiquitin specific protease (USP) domain signature 1.","Ubiquitin specific protease, conserved site",1,9,1,301,0.0631750350399868,31.7780409560426,0.156688958731335
"YAF022","YER151C","ProSitePatterns","PS00973","Ubiquitin specific protease (USP) domain signature 2.","Ubiquitin specific protease, conserved site",1,9,1,301,0.0631750350399868,31.7780409560426,0.156688958731335
"YAF022","YHR216W;YLR432W;YML056C","ProSitePatterns","PS00487","IMP dehydrogenase / GMP reductase signature.","IMP dehydrogenase / GMP reductase, conserved site",3,7,3,299,0.000454702217513731,40.296310930535,0.0359201103010084
"YAF022","YKL211C","ProSitePatterns","PS00614","Indole-3-glycerol phosphate synthase signature.","Indole-3-glycerol phosphate synthase, conserved site",1,9,1,301,0.0631750350399868,31.7780409560426,0.156688958731335
"YAF022","YLR216C","ProSitePatterns","PS00170","Cyclophilin-type peptidyl-prolyl cis-trans isomerase signature.","Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site",1,9,2,300,0.0933951951999874,16.1306204047951,0.156688958731335
"YAF022","YOR362C","ProSitePatterns","PS00388","Proteasome alpha-type subunits signature.","Proteasome alpha-subunit, N-terminal domain",1,9,4,298,0.151217781308676,8.13083188452378,0.196934784960136
"YAF022","YAL035W","SUPERFAMILY","SSF50447","Translation proteins","Translation protein, beta-barrel domain superfamily",1,17,9,493,0.299127229052018,3.20980504589222,0.3236932333703
"YAF022","YAL035W","SUPERFAMILY","SSF52156","Initiation factor IF2/eIF5b, domain 3","Translation initiation factor IF-2, domain 3 superfamily",1,17,1,501,0.0680969319697643,28.6873380428387,0.156688958731335
"YAF022","YAL035W;YAL036C;YDR194C;YMR080C","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",4,14,72,430,0.261407317832749,1.70427076787382,0.298656471852417
"YAF022","YAL036C","SUPERFAMILY","SSF81271","TGS-like","TGS-like",1,17,4,498,0.162083717478231,7.25149748387171,0.206288367699567
"YAF022","YDR174W","SUPERFAMILY","SSF47095","HMG-box","High mobility group box domain superfamily",1,17,2,500,0.100479664063479,14.4491928570018,0.157394718533002
"YAF022","YDR206W;YLR216C;YMR229C","SUPERFAMILY","SSF48452","TPR-like","Tetratricopeptide-like helical domain superfamily",3,15,7,495,0.00360274108424154,13.9144338456497,0.0576438573478647
"YAF022","YER073W","SUPERFAMILY","SSF53720","ALDH-like","Aldehyde/histidinol dehydrogenase",1,17,4,498,0.162083717478231,7.25149748387171,0.206288367699567
"YAF022","YER151C","SUPERFAMILY","SSF54001","Cysteine proteinases","Papain-like cysteine peptidase superfamily",1,17,1,501,0.0680969319697643,28.6873380428387,0.156688958731335
"YAF022","YER165W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",1,17,8,494,0.273537553844992,3.61580827533198,0.302218642452333
"YAF022","YER165W","SUPERFAMILY","SSF63570","PABC (PABP) domain","PABC (PABP) domain",1,17,1,501,0.0680969319697643,28.6873380428387,0.156688958731335
"YAF022","YHR216W;YLR432W;YML056C","SUPERFAMILY","SSF51412","Inosine monophosphate dehydrogenase (IMPDH)","-",3,15,3,499,0.000655700480529284,32.2958856882707,0.0359201103010084
"YAF022","YHR216W;YLR432W;YML056C","SUPERFAMILY","SSF54631","CBS-domain pair","-",3,15,4,498,0.00112250344690651,24.295251037168,0.0359201103010084
"YAF022","YJL080C","SUPERFAMILY","SSF54791","Eukaryotic type KH-domain (KH-domain type I)","K Homology domain, type 1 superfamily",1,17,4,498,0.162083717478231,7.25149748387171,0.206288367699567
"YAF022","YKL211C","SUPERFAMILY","SSF51366","Ribulose-phoshate binding barrel","Ribulose-phosphate binding barrel",1,17,2,500,0.100479664063479,14.4491928570018,0.157394718533002
"YAF022","YKL211C","SUPERFAMILY","SSF52317","Class I glutamine amidotransferase-like","Class I glutamine amidotransferase-like",1,17,5,497,0.191370111818798,5.80138883782346,0.230467231437692
"YAF022","YLR216C","SUPERFAMILY","SSF50891","Cyclophilin-like","Cyclophilin-like domain superfamily",1,17,2,500,0.100479664063479,14.4491928570018,0.157394718533002
"YAF022","YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",1,17,16,486,0.455818575767686,1.78415730148629,0.475656453026792
"YAF022","YNR051C","SUPERFAMILY","SSF54427","NTF2-like","NTF2-like domain superfamily",1,17,1,501,0.0680969319697643,28.6873380428387,0.156688958731335
"YAF022","YOR362C","SUPERFAMILY","SSF56235","N-terminal nucleophile aminohydrolases (Ntn hydrolases)","Nucleophile aminohydrolases, N-terminal",1,17,9,493,0.299127229052018,3.20980504589222,0.3236932333703
"YAF022","YAL035W","CDD","cd01887","IF2_eIF5B","-",1,18,1,369,0.0954204542442955,19.9802686545449,0.156688958731335
"YAF022","YAL035W","CDD","cd03703","aeIF5B_II","-",1,18,1,369,0.0954204542442955,19.9802686545449,0.156688958731335
"YAF022","YAL035W","CDD","cd16266","IF2_aeIF5B_IV","-",1,18,1,369,0.0954204542442955,19.9802686545449,0.156688958731335
"YAF022","YAL036C","CDD","cd01896","DRG","-",1,18,2,368,0.139831336335661,10.0588484531602,0.19016849361677
"YAF022","YAL036C","CDD","cd17230","TGS_DRG1","-",1,18,1,369,0.0954204542442955,19.9802686545449,0.156688958731335
"YAF022","YDR174W","CDD","cd01390","HMGB-UBF_HMG-box","-",1,18,2,368,0.139831336335661,10.0588484531602,0.19016849361677
"YAF022","YDR194C","CDD","cd17964","DEADc_MSS116","-",1,18,1,369,0.0954204542442955,19.9802686545449,0.156688958731335
"YAF022","YDR194C","CDD","cd18787","SF2_C_DEAD","-",1,18,11,359,0.456545256253394,1.80949801697217,0.475656453026792
"YAF022","YER073W","CDD","cd07091","ALDH_F1-2_Ald2-like","-",1,18,2,368,0.139831336335661,10.0588484531602,0.19016849361677
