"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF021","YAL016W","Gene3D","G3DSA:1.25.10.10","-","Armadillo-like helical",1,16,21,876,0.341578952589955,2.60283499682378,0.36615929712813
"YAF021","YBL032W","Gene3D","G3DSA:3.30.1370.10","-","K Homology domain, type 1 superfamily",1,16,4,893,0.0897915042774413,13.8043000568391,0.120990247289095
"YAF021","YDR120C","Gene3D","G3DSA:3.30.56.70","-","tRNA methyltransferase, Trm1, C-terminal",1,16,1,896,0.0368731740169351,54.3592183065892,0.108369637685892
"YAF021","YDR174W","Gene3D","G3DSA:1.10.30.10","DNA Binding (I)","High mobility group box domain superfamily",1,16,2,895,0.0548261959924966,27.4155227828385,0.110786165409413
"YAF021","YER165W","Gene3D","G3DSA:1.10.1900.10","-","-",1,16,1,896,0.0368731740169351,54.3592183065892,0.108369637685892
"YAF021","YER165W;YHL034C;YNL175C;YPL190C","Gene3D","G3DSA:3.30.70.330","-","Nucleotide-binding alpha-beta plait domain superfamily",4,13,22,875,0.000955408539299955,12.1328471325436,0.0473497038770184
"YAF021","YGR145W;YLR129W","Gene3D","G3DSA:2.130.10.10","-","WD40/YVTN repeat-like-containing domain superfamily",2,15,36,861,0.154774034322287,3.18206442407761,0.183853382592214
"YAF021","YJL052W","Gene3D","G3DSA:3.30.360.10","Dihydrodipicolinate Reductase; domain 2","-",1,16,8,889,0.15610192861603,6.90556270913567,0.183853382592214
"YAF021","YJL052W","Gene3D","G3DSA:3.40.50.720","-","-",1,16,41,856,0.553785670983576,1.30444928165935,0.583125309181382
"YAF021","YJR068W","Gene3D","G3DSA:1.10.8.60","-","-",1,16,17,880,0.28905396339822,3.22794532227184,0.312650205308279
"YAF021","YJR068W","Gene3D","G3DSA:1.20.272.10","-","-",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YJR068W","Gene3D","G3DSA:3.40.50.300","-","-",1,16,93,804,0.844673091331419,0.540610524196402,0.860916804626253
"YAF021","YLR432W;YML056C","Gene3D","G3DSA:3.20.20.70","Aldolase class I","Aldolase-type TIM barrel",2,15,23,874,0.0760141544418798,5.04693898399516,0.11434570996113
"YAF021","YOL061W","Gene3D","G3DSA:3.40.50.2020","-","Phosphoribosyltransferase-like",1,16,8,889,0.15610192861603,6.90556270913567,0.183853382592214
"YAF021","YOR151C","Gene3D","G3DSA:2.40.270.10","-","DNA-directed RNA polymerase, subunit 2, hybrid-binding domain superfamily",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YOR151C","Gene3D","G3DSA:2.40.50.150","-","RNA polymerase Rpb2, OB-fold",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YOR151C","Gene3D","G3DSA:3.90.1070.20","-","-",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YOR151C","Gene3D","G3DSA:3.90.1100.10","-","-",1,16,2,895,0.0548261959924966,27.4155227828385,0.110786165409413
"YAF021","YOR151C","Gene3D","G3DSA:3.90.1110.10","-","RNA polymerase Rpb2, domain 2 superfamily",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YOR151C","Gene3D","G3DSA:3.90.1800.10","RNA polymerase alpha subunit dimerisation domain","-",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YPL190C","Gene3D","G3DSA:3.40.50.800","-","Anticodon-binding domain superfamily",1,16,5,892,0.106814105407566,11.0464149852185,0.136963248062928
"YAF021","YPR118W","Gene3D","G3DSA:1.20.120.1840","-","-",1,16,1,896,0.0368731740169351,54.3592183065892,0.108369637685892
"YAF021","YPR118W","Gene3D","G3DSA:3.40.50.10470","-","Initiation factor 2B-like, C-terminal",1,16,3,894,0.0724639069344587,18.3636059614572,0.110786165409413
"YAF021","YAL016W","Pfam","PF13646","HEAT repeats","-",1,17,3,1017,0.0676759837682551,19.6755538406356,0.110786165409413
