"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF030","YAL036C;YDL192W;YER176W;YGR271W;YIL126W;YJL033W;YJL050W;YKR024C;YLR398C;YLR430W","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",10,32,81,344,0.287356506453832,1.32629866320016,0.345473552702921
"YAF030","YAL036C;YIL078W","SUPERFAMILY","SSF81271","TGS-like","TGS-like",2,40,4,421,0.0939289037464427,5.22830663566183,0.310306942387995
"YAF030","YCL037C;YGR271W;YPL127C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",3,39,9,416,0.0839536468065822,3.54015428936385,0.310306942387995
"YAF030","YDL213C;YDR381W;YER165W;YHL034C;YNL175C;YOL041C;YPL043W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",7,35,12,413,0.000645138498843791,6.8290281033694,0.158817984844384
"YAF030","YDR120C;YNL022C","SUPERFAMILY","SSF53335","S-adenosyl-L-methionine-dependent methyltransferases","S-adenosyl-L-methionine-dependent methyltransferase",2,40,5,420,0.12414765234709,4.17833566405004,0.310306942387995
"YAF030","YDR174W","SUPERFAMILY","SSF47095","HMG-box","High mobility group box domain superfamily",1,41,2,423,0.246749542933426,5.12539826339389,0.322962704512252
"YAF030","YDR293C;YMR229C","SUPERFAMILY","SSF50249","Nucleic acid-binding proteins","Nucleic acid-binding, OB-fold",2,40,14,411,0.430747531233597,1.46645424573149,0.463215938110501
"YAF030","YDR496C;YEL055C;YLL013C","SUPERFAMILY","SSF48371","ARM repeat","Armadillo-type fold",3,39,27,398,0.519183967992841,1.13355951078228,0.544634162502294
"YAF030","YER073W","SUPERFAMILY","SSF53720","ALDH-like","Aldehyde/histidinol dehydrogenase",1,41,2,423,0.246749542933426,5.12539826339389,0.322962704512252
"YAF030","YER082C;YLR222C","SUPERFAMILY","SSF50978","WD40 repeat-like","WD40-repeat-containing domain superfamily",2,40,15,410,0.462888151214359,1.36563327144579,0.494055183839765
