"Pulldown stock ID","Enriched Interacors ID","Analysis","Signature accession","Signature description","Interpro description","Enriched IN signature","Enriched NOT in signature","Quantified IN signature","Quantified NOT in signature","P-value","Estimate","Adjusted P-value"
"YAF011","YCL037C;YDL202W;YDR120C;YDR174W;YDR194C;YDR381W;YDR473C;YER029C;YER151C;YER165W;YER172C;YGL173C;YGR074W;YGR075C;YGR090W;YHR165C;YJL080C;YKL173W;YKR092C;YLL018C;YLR150W;YML025C;YML049C;YMR229C;YMR240C;YMR268C;YMR288W;YNL308C;YOL041C;YOR091W;YOR198C;YOR340C;YPL043W;YPL127C","MobiDBLite","mobidb-lite","consensus disorder prediction","-",34,0,266,0,1,0,1
"YAF011","YAL036C","ProSitePatterns","PS00905","GTP1/OBG family signature.","GTP1/OBG, conserved site",1,9,2,293,0.0954742907422754,15.7562710023311,0.266156049567221
"YAF011","YDL098C","ProSitePatterns","PS00028","Zinc finger C2H2 type domain signature.","Zinc finger C2H2-type",1,9,1,294,0.0646031061259709,31.0660398635648,0.266156049567221
"YAF011","YDR091C","ProSitePatterns","PS00198","4Fe-4S ferredoxin-type iron-sulfur binding region signature.","4Fe-4S ferredoxin, iron-sulphur binding, conserved site",1,9,1,294,0.0646031061259709,31.0660398635648,0.266156049567221
"YAF011","YDR091C","ProSitePatterns","PS00211","ABC transporters family signature.","ABC transporter, conserved site",1,9,6,289,0.210000684885677,5.28906014657951,0.295035315696704
"YAF011","YDR116C","ProSitePatterns","PS01199","Ribosomal protein L1 signature.","Ribosomal protein L1, conserved site",1,9,2,293,0.0954742907422754,15.7562710023311,0.266156049567221
"YAF011","YDR194C","ProSitePatterns","PS00039","DEAD-box subfamily ATP-dependent helicases signature.","ATP-dependent RNA helicase DEAD-box, conserved site",1,9,9,286,0.28714252501565,3.50528641850086,0.349493473304763
"YAF011","YER151C","ProSitePatterns","PS00972","Ubiquitin specific protease (USP) domain signature 1.","Ubiquitin specific protease, conserved site",1,9,1,294,0.0646031061259709,31.0660398635648,0.266156049567221
"YAF011","YER151C","ProSitePatterns","PS00973","Ubiquitin specific protease (USP) domain signature 2.","Ubiquitin specific protease, conserved site",1,9,1,294,0.0646031061259709,31.0660398635648,0.266156049567221
"YAF011","YLR432W","ProSitePatterns","PS00487","IMP dehydrogenase / GMP reductase signature.","IMP dehydrogenase / GMP reductase, conserved site",1,9,2,293,0.0954742907422754,15.7562710023311,0.266156049567221
"YAF011","YML092C","ProSitePatterns","PS00388","Proteasome alpha-type subunits signature.","Proteasome alpha-subunit, N-terminal domain",1,9,6,289,0.210000684885677,5.28906014657951,0.295035315696704
"YAF011","YNL137C","ProSitePatterns","PS00632","Ribosomal protein S4 signature.","Ribosomal protein S4, conserved site",1,9,2,293,0.0954742907422754,15.7562710023311,0.266156049567221
"YAF011","YPR178W","ProSitePatterns","PS00678","Trp-Asp (WD) repeats signature.","WD40 repeat, conserved site",1,9,11,284,0.334732110858604,2.85303219230664,0.393911268579462
"YAF011","YAL036C;YDR091C;YDR194C;YER172C;YKL173W","SUPERFAMILY","SSF52540","P-loop containing nucleoside triphosphate hydrolases","P-loop containing nucleoside triphosphate hydrolase",5,34,76,435,0.708492986957897,0.841969220010714,0.721281568367315
"YAF011","YAL036C","SUPERFAMILY","SSF81271","TGS-like","TGS-like",1,38,4,507,0.308670691838138,3.32350427753204,0.37145117153403
"YAF011","YBR286W","SUPERFAMILY","SSF52025","PA domain","-",1,38,1,510,0.136910084451068,13.2608865084132,0.266156049567221
"YAF011","YBR286W","SUPERFAMILY","SSF53187","Zn-dependent exopeptidases","-",1,38,3,508,0.255491514287225,4.4339788456688,0.33182739355597
"YAF011","YCL037C;YER172C;YPL127C","SUPERFAMILY","SSF46785","Winged helix DNA-binding domain","Winged helix DNA-binding domain superfamily",3,36,10,501,0.0574218855755047,4.1561520472206,0.266156049567221
"YAF011","YDL098C","SUPERFAMILY","SSF57667","beta-beta-alpha zinc fingers","Zinc finger C2H2 superfamily",1,38,1,510,0.136910084451068,13.2608865084132,0.266156049567221
"YAF011","YDL202W","SUPERFAMILY","SSF160369","Ribosomal protein L10-like","Ribosomal protein L10-like domain superfamily",1,38,3,508,0.255491514287225,4.4339788456688,0.33182739355597
"YAF011","YDR091C","SUPERFAMILY","SSF54862","4Fe-4S ferredoxins","-",1,38,1,510,0.136910084451068,13.2608865084132,0.266156049567221
"YAF011","YDR116C","SUPERFAMILY","SSF56808","Ribosomal protein L1","Ribosomal protein L1-like",1,38,3,508,0.255491514287225,4.4339788456688,0.33182739355597
"YAF011","YDR120C","SUPERFAMILY","SSF53335","S-adenosyl-L-methionine-dependent methyltransferases","S-adenosyl-L-methionine-dependent methyltransferase",1,38,6,505,0.404157521200079,2.2104478208941,0.454277319343624
"YAF011","YDR174W","SUPERFAMILY","SSF47095","HMG-box","High mobility group box domain superfamily",1,38,2,509,0.198334366762032,6.64844207113081,0.290584333884161
"YAF011","YDR381W;YER165W;YMR268C;YOL041C;YPL043W","SUPERFAMILY","SSF54928","RNA-binding domain, RBD","RNA-binding domain superfamily",5,34,15,496,0.00973845333948172,4.83755251435564,0.266156049567221
