"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",13,13,13,82,16.461,150,29.4062479616604,27.1035959684085,27.9313994935921,28.2366270888616,35.5806843781823,34.3688655020318,35.1110111954537,35.2341360990728,34.7316595569492,35.3248249410725,36.3407605907789,34.0987514739606,29.4062479616604,27.1035959684085,27.9313994935921,28.2366270888616,35.5806843781823,34.3688655020318,35.1110111954537,35.2341360990728,34.7316595569492,35.3248249410725,36.3407605907789,34.0987514739606,28.1694676281307,35.0736742936852,35.1239991406903,4,4,4,9.26234991753394e-05,0.929756341737815,4.03327881604526,0.0316308506970397,-6.9042066655545,-0.0503248470051432,FALSE,FALSE
"EFB1","YAL003W","EFB1",9,9,9,68,22.627,206,25.5743278940063,25.4069777627252,24.6297314727093,25.8995671334375,25.9291771247005,27.1924410705973,25.1225389239397,26.2130442786033,23.0651485340673,27.0982840142906,25.4998743466056,27.8545394228099,25.5743278940063,25.4069777627252,24.6297314727093,25.8995671334375,25.9291771247005,27.1924410705973,25.1225389239397,26.2130442786033,23.0651485340673,27.0982840142906,25.4998743466056,27.8545394228099,25.3776510657196,26.1143003494602,25.8794615794434,4,4,4,0.203834532591976,0.847188447931318,0.690722238172155,0.0720199748008171,-0.736649283740643,0.234838770016854,FALSE,FALSE
"SSA1","YAL005C","SSA1",23,8,8,52.8,69.656,642,28.1157000632648,27.7329212620962,28.3308251283282,27.9012141049276,27.4008033629918,27.1102832104996,27.4939636516101,27.5861329983067,27.0009914831742,27.3930480166103,27.5474556432402,27.1642293261144,28.1157000632648,27.7329212620962,28.3308251283282,27.9012141049276,27.4008033629918,27.1102832104996,27.4939636516101,27.5861329983067,27.0009914831742,27.3930480166103,27.5474556432402,27.1642293261144,28.0201651396542,27.3977958058521,27.2764311172848,4,4,4,0.0103749791971819,0.474591312104062,1.98401276541666,0.323680216265752,0.622369333802116,0.121364688567276,FALSE,FALSE
"CYS3","YAL012W","CYS3",5,5,5,17.3,42.542,394,25.5078185890565,25.0817626518508,24.2708485059993,25.0506756981069,24.0043603874309,25.597614998733,24.0533299989366,24.5163507218932,24.4434793179951,25.4860960284172,NA,26.4261601854608,25.5078185890565,25.0817626518508,24.2708485059993,25.0506756981069,24.0043603874309,25.597614998733,24.0533299989366,24.5163507218932,24.4434793179951,25.4860960284172,21.9767433020029,26.4261601854608,24.9777763612534,24.5429140267484,24.583119708469,4,4,3,0.376321987973794,0.970718158966074,0.424440405712274,0.0129068460686783,0.434862334504977,-0.0402056817205825,FALSE,FALSE
"FUN12","YAL035W","FUN12",8,8,8,9.4,112.27,1002,23.8959672015274,23.9130559371224,23.2495527208143,24.1039760751268,26.1271130285379,24.4779074460823,25.066282373079,24.8059721087026,NA,24.3492185864849,23.9432431027051,24.2300069451,23.8959672015274,23.9130559371224,23.2495527208143,24.1039760751268,26.1271130285379,24.4779074460823,25.066282373079,24.8059721087026,21.4625159812604,24.3492185864849,23.9432431027051,24.2300069451,23.7906379836477,25.1193187391004,23.4962461538876,4,4,3,0.0249160221305512,0.0949694002744721,1.60352129205492,1.02241630452863,-1.3286807554527,1.62307258521284,FALSE,FALSE
"CDC19","YAL038W","CDC19",19,19,19,61.6,54.544,500,30.9627872999349,30.6390139844134,30.1132177931395,30.5669239300252,29.8673966052485,31.2425788893288,29.7003649169783,30.1380945852016,30.5170006209171,30.9984650124604,29.2951777161765,31.8169980346431,30.9627872999349,30.6390139844134,30.1132177931395,30.5669239300252,29.8673966052485,31.2425788893288,29.7003649169783,30.1380945852016,30.5170006209171,30.9984650124604,29.2951777161765,31.8169980346431,30.5704857518783,30.2371087491893,30.6569103460493,4,4,4,0.43499880177682,0.534454061920468,0.361511939326815,0.272089617886143,0.333377002688959,-0.419801596859998,FALSE,FALSE
"ADE1","YAR015W","ADE1",9,9,9,42.2,34.603,306,24.6533786742382,24.4639478736815,NA,24.5156892523841,22.6028845899018,25.2121537718886,23.190765717839,23.7249442805889,NA,24.12927672728,NA,25.8866488412917,24.6533786742382,24.4639478736815,21.4253546443854,24.5156892523841,22.6028845899018,25.2121537718886,23.190765717839,23.7249442805889,22.16854832951,24.12927672728,21.7420358544352,25.8866488412917,23.7645926111723,23.6826870900546,23.4816274381292,3,4,2,0.935077796668179,0.863228165862917,0.0291522551615261,0.0638743977050344,0.0819055211177222,0.201059651925373,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,26.9995944079015,26.9365193292752,26.9923725640087,26.8474479481599,29.0975809709904,28.260153746113,29.0747987041011,28.6598292420332,28.2837444476505,27.5981121491692,27.8673818755287,27.2387238309412,26.9995944079015,26.9365193292752,26.9923725640087,26.8474479481599,29.0975809709904,28.260153746113,29.0747987041011,28.6598292420332,28.2837444476505,27.5981121491692,27.8673818755287,27.2387238309412,26.9439835623364,28.7730906658094,27.7469905758224,4,4,4,0.00220703402923209,0.0137046205742896,2.65619097060192,1.86313298382192,-1.82910710347306,1.02610008998701,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,25.014313730472,NA,25.2448869894597,25.1603872598201,26.9984112096656,26.4183955479656,NA,26.9990567108132,NA,25.5013026824308,25.7088304608888,24.7042988170914,25.014313730472,21.2739547711307,25.2448869894597,25.1603872598201,26.9984112096656,26.4183955479656,21.5706946486,26.9990567108132,20.6987414776294,25.5013026824308,25.7088304608888,24.7042988170914,24.1733856877206,25.4966395292611,24.1532933595101,3,3,3,0.451393842727573,0.475051979868545,0.345444369245134,0.323258867564635,-1.32325384154052,1.34334616975106,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",5,5,5,33.9,21.704,189,27.4057612224382,26.8461330928181,25.9590322927328,26.9652118128346,29.0071814192933,28.6031450174548,29.455816426524,29.2820658164083,28.5768307014782,28.8599388923431,28.5769748232576,28.5346384978835,27.4057612224382,26.8461330928181,25.9590322927328,26.9652118128346,29.0071814192933,28.6031450174548,29.455816426524,29.2820658164083,28.5768307014782,28.8599388923431,28.5769748232576,28.5346384978835,26.7940346052059,29.0870521699201,28.6370957287406,4,4,4,0.00136030723525649,0.0889557793557295,2.86636299199208,1.0508258310453,-2.29301756471422,0.449956441179527,FALSE,FALSE
