"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",8,8,8,74.7,16.461,150,29.2619476969048,29.3151432725914,29.1108556739702,28.6246721511204,35.0162939267098,35.228126351556,35.0053754165027,35.6487094509609,34.9007751922884,35.5940422435239,35.9000553743661,35.0487652232268,29.2619476969048,29.3151432725914,29.1108556739702,28.6246721511204,35.0162939267098,35.228126351556,35.0053754165027,35.6487094509609,34.9007751922884,35.5940422435239,35.9000553743661,35.0487652232268,29.0781546986467,35.2246262864323,35.3609095083513,4,4,4,1.33347222645651e-07,0.64391586949777,6.87501602536015,0.19117087145954,-6.14647158778566,-0.136283221918973,FALSE,FALSE
"EFB1","YAL003W","EFB1",3,3,3,18.4,22.627,206,NA,NA,NA,NA,NA,NA,23.2578182701616,22.8382860311395,NA,NA,NA,22.9227230340941,21.3003734079368,21.0399404323804,21.3338438191527,21.5641539952706,20.9225757420104,20.9283668631631,23.2578182701616,22.8382860311395,21.1993975208575,20.9691850439836,21.3505269293454,22.9227230340941,21.3095779136851,21.9867617266187,21.6104581320702,0,2,1,0.355757633236879,0.640595061481923,0.448845772797886,0.193416413751212,-0.677183812933521,0.376303594548496,FALSE,FALSE
"SSA1","YAL005C","SSA1",23,8,8,58.7,69.656,642,26.8117642982673,26.6275623824341,26.8615962102059,26.7359577678598,25.9023072083147,25.8656840044466,25.7961261756054,26.0444563236211,25.4516764709617,25.6389829231249,25.7718555469599,25.2653142972569,26.8117642982673,26.6275623824341,26.8615962102059,26.7359577678598,25.9023072083147,25.8656840044466,25.7961261756054,26.0444563236211,25.4516764709617,25.6389829231249,25.7718555469599,25.2653142972569,26.7592201646918,25.902143427997,25.5319573095759,4,4,4,2.31489194691645e-05,0.03560772685113,4.63546927590008,1.44845575021009,0.857076736694815,0.370186118421096,FALSE,FALSE
"CYS3","YAL012W","CYS3",2,2,2,9.1,42.542,394,NA,NA,NA,NA,NA,21.1242046303944,22.2546503588279,NA,NA,NA,NA,NA,21.5850291954182,21.637442093684,21.2595270153614,20.9349521885261,20.8715994350642,21.1242046303944,22.2546503588279,21.0771071896475,21.1543575790697,21.1897663155253,21.6311142416755,19.984419217313,21.3542376232474,21.3318904034835,20.9899143383959,0,2,0,0.952135599812433,0.495389613103172,0.0213011965140382,0.305053103562187,0.0223472197639225,0.341976065087614,FALSE,FALSE
"CDC19","YAL038W","CDC19",14,14,14,41,54.544,500,29.5347312488586,28.3555668489374,29.3496952545826,29.2249482506069,27.5520083569759,28.41908707539,29.0432780728166,28.0268073353521,27.1770262019338,27.6967054588916,27.98288628616,27.0492636119939,29.5347312488586,28.3555668489374,29.3496952545826,29.2249482506069,27.5520083569759,28.41908707539,29.0432780728166,28.0268073353521,27.1770262019338,27.6967054588916,27.98288628616,27.0492636119939,29.1162354007464,28.2602952101336,27.4764703897449,4,4,4,0.0833128320112287,0.0931696272002234,1.0792881025251,1.03072564225079,0.855940190612717,0.783824820388784,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,23.7640535596118,24.2661368449903,23.9844191542017,NA,26.5831943532448,26.3907870468139,26.5601380501422,26.5775871802495,26.5168616497814,26.2212739532507,25.6398937764673,26.0693794527403,23.7640535596118,24.2661368449903,23.9844191542017,20.7982857697738,26.5831943532448,26.3907870468139,26.5601380501422,26.5775871802495,26.5168616497814,26.2212739532507,25.6398937764673,26.0693794527403,23.2032238321444,26.5279266576126,26.1118522080599,3,4,4,0.0258099001276799,0.104217372247226,1.58821367597072,0.98205988139874,-3.32470282546821,0.416074449552688,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,NA,NA,NA,NA,25.1773304155496,25.4777222041499,25.3871916967246,NA,NA,NA,25.1220649119296,NA,21.7361406516861,21.4042483037911,21.4208348983117,21.0499069299109,25.1773304155496,25.4777222041499,25.3871916967246,21.2968450323713,21.2117769160618,21.024493276779,25.1220649119296,20.1957471764785,21.4027826959249,24.3347723371989,21.8885205703122,0,3,1,0.061635798953063,0.153592261954316,1.21016697011065,0.8136306637003,-2.93198964127391,2.44625176688665,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",6,6,6,37.6,21.704,189,NA,22.4232164677669,24.1957296406123,23.5559034587693,27.3462960812897,26.7874337192125,27.0691745535721,27.4801593198727,27.909306418567,26.8248094177291,25.6191612093827,26.9062125953644,21.1877122478449,22.4232164677669,24.1957296406123,23.5559034587693,27.3462960812897,26.7874337192125,27.0691745535721,27.4801593198727,27.909306418567,26.8248094177291,25.6191612093827,26.9062125953644,22.8406404537483,27.1707659184867,26.8148724102608,3,4,4,0.00570419068446978,0.514223034476212,2.24380596495338,0.288848473158246,-4.33012546473839,0.355893508225918,FALSE,FALSE
"URA7","YBL039C","URA7",4,4,4,9.2,64.71,579,NA,22.5078488269455,NA,22.5840321186119,21.9919618815513,21.9012808655103,21.5496192393775,NA,NA,NA,NA,NA,21.6156824554097,22.5078488269455,21.6726471941043,22.5840321186119,21.9919618815513,21.9012808655103,21.5496192393775,21.1739933044794,21.3364582565358,21.1599501170014,21.5446398152854,20.3942595414862,22.0950526487678,21.6542138227296,21.1088269325772,2,3,0,0.223335129014249,0.135636544766721,0.65104296014789,0.867623282060124,0.440838826038217,0.545386890152439,FALSE,FALSE
"RPS8B","YER102W;YBL072C","RPS8B",5,5,5,40.5,22.489,200,NA,NA,23.5966201836134,23.4558830395463,26.0985852137157,26.1466646903004,26.157151998081,26.4227963623106,26.7873091610392,26.482761559364,25.3019072463639,26.2439433160993,21.6309588266763,21.1253721284024,23.5966201836134,23.4558830395463,26.0985852137157,26.1466646903004,26.157151998081,26.4227963623106,26.7873091610392,26.482761559364,25.3019072463639,26.2439433160993,22.4522085445596,26.2062995661019,26.2039803207166,2,4,4,0.00890240450455983,0.994776610132133,2.05049267627378,0.00227443471087531,-3.75409102154231,0.00231924538531203,FALSE,FALSE
