"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",10,10,10,78,16.461,150,28.3702356878325,27.300686027924,27.7076067395164,27.5840550642423,33.9930241473869,33.2764192532672,34.0092188178538,33.4913041379347,34.523441495875,33.9766456212591,34.1705703270898,34.0957684273241,28.3702356878325,27.300686027924,27.7076067395164,27.5840550642423,33.9930241473869,33.2764192532672,34.0092188178538,33.4913041379347,34.523441495875,33.9766456212591,34.1705703270898,34.0957684273241,27.7406458798788,33.6924915891106,34.191606467887,4,4,4,1.37346761554468e-06,0.0695628809979822,5.8621815761823,1.15762243967082,-5.95184570923183,-0.499114878776332,FALSE,FALSE
"EFB1","YAL003W","EFB1",4,4,4,33.5,22.627,206,NA,NA,NA,NA,23.3066080006711,23.598325161209,NA,NA,22.4471801088162,22.3536400652541,22.4074835415024,22.1121620309135,20.127104041689,20.0294839012741,20.4112279840653,20.4512210207813,23.3066080006711,23.598325161209,20.0839551520275,19.2015856659883,22.4471801088162,22.3536400652541,22.4074835415024,22.1121620309135,20.2547592369524,21.547618494974,22.3301164366215,0,2,4,0.330988451056937,0.534141988020411,0.480187159486356,0.272343281516289,-1.29285925802154,-0.782497941647577,FALSE,FALSE
"SSA1","YAL005C","SSA1",19,6,6,45.5,69.656,642,24.27944678782,23.9123250885552,23.7703186876573,23.7526664783268,23.3613184201244,23.2919328458676,23.1886848203291,22.5204450774503,23.4063939514105,23.6861354369623,23.1802096606543,23.6255572465437,24.27944678782,23.9123250885552,23.7703186876573,23.7526664783268,23.3613184201244,23.2919328458676,23.1886848203291,22.5204450774503,23.4063939514105,23.6861354369623,23.1802096606543,23.6255572465437,23.9286892605898,23.0905952909429,23.4745740738927,4,4,4,0.0141898860874193,0.149917455664308,1.84802109092757,0.824147797056137,0.838093969646962,-0.383978782949846,FALSE,FALSE
"CYS3","YAL012W","CYS3",3,3,3,7.9,42.542,394,22.5061545284057,21.7743865341605,21.5552481776182,22.2252039059069,NA,22.0039145130818,NA,NA,NA,NA,NA,NA,22.5061545284057,21.7743865341605,21.5552481776182,22.2252039059069,19.8202442385737,22.0039145130818,20.1541647628647,19.1607650511868,21.2063675108429,20.2618744306937,20.2026073171234,21.0614519765912,22.0152482865228,20.2847721414268,20.6830753088128,4,1,0,0.0594118463556086,0.579889822169025,1.22612695074413,0.236654513625676,1.73047614509605,-0.398303167386032,FALSE,NA
"FUN12","YAL035W","FUN12",3,3,3,3.6,112.27,1002,20.4445539041379,20.7924916503234,20.5884767527975,21.6186292576641,20.8061688353738,20.8111959261366,20.7522172886814,21.0874473020283,NA,NA,NA,NA,20.4445539041379,20.7924916503234,20.5884767527975,21.6186292576641,20.8061688353738,20.8111959261366,20.7522172886814,21.0874473020283,20.5207664508485,19.7804567552262,20.2840241765651,20.9729524561772,20.8610378912307,20.864257338055,20.3895499597043,4,4,0,0.99123567058674,0.150360397547042,0.00382307783836384,0.82286653469899,-0.00321944682429631,0.474707378350747,FALSE,FALSE
"CDC19","YAL038W","CDC19",14,14,14,40.6,54.544,500,29.2603556769749,28.9080181317611,28.5725726189768,29.114806937953,27.7583077085601,28.428861577987,28.0666108555578,27.9196851540843,27.2614994182942,27.1006918508009,27.1191185973879,27.5476027294453,29.2603556769749,28.9080181317611,28.5725726189768,29.114806937953,27.7583077085601,28.428861577987,28.0666108555578,27.9196851540843,27.2614994182942,27.1006918508009,27.1191185973879,27.5476027294453,28.9639383414164,28.0433663240473,27.2572281489821,4,4,4,0.00432857486263355,0.00541180132614417,2.36365506696557,2.26665815526419,0.920572017369143,0.786138175065219,FALSE,FALSE
"PTA1","YAL043C","PTA1",14,14,14,24.2,88.472,785,26.8335215169161,26.943913759744,27.1731227781201,26.7179035497411,26.6423750030235,26.3485096205338,26.452729263547,26.3390402937074,NA,NA,NA,NA,26.8335215169161,26.943913759744,27.1731227781201,26.7179035497411,26.6423750030235,26.3485096205338,26.452729263547,26.3390402937074,20.1867716628961,20.3268855366116,20.0245651001146,20.2893901440438,26.9171154011303,26.445663545203,20.2069031109165,4,4,0,0.00922599578748009,1.01695331999714e-09,2.03498674802328,8.99269898152458,0.471451855927384,6.23876043428643,FALSE,TRUE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,24.7209326672879,25.1209582778687,25.401812570788,25.354104342697,26.3761859466035,26.3972818889201,26.6203084373387,26.579746365049,26.567105321242,26.2595612524815,25.8432601511965,26.4277592535143,24.7209326672879,25.1209582778687,25.401812570788,25.354104342697,26.3761859466035,26.3972818889201,26.6203084373387,26.579746365049,26.567105321242,26.2595612524815,25.8432601511965,26.4277592535143,25.1494519646604,26.4933806594778,26.2744214946086,4,4,4,0.00139584545917914,0.265560273732378,2.8551626618998,0.575836892365832,-1.34392869481743,0.218959164869243,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,NA,NA,NA,NA,24.8711242772145,25.2150459112619,24.8711712896802,24.8039048574288,NA,NA,23.4683674982154,NA,20.2875792810519,20.2742821642153,20.499100696307,20.1636919928753,24.8711242772145,25.2150459112619,24.8711712896802,24.8039048574288,20.8771853499622,20.0053596748817,23.4683674982154,20.4191749146379,20.3061635336124,24.9403115838964,21.1925218594243,0,4,1,4.60725733456955e-08,0.0163635404656245,7.33655752990873,1.78612272521655,-4.63414805028399,3.74778972447205,FALSE,TRUE
"RPL19A","YBR084C-A;YBL027W","RPL19A",6,6,6,37.6,21.704,189,24.4534359320076,24.4560711067733,24.6136923589439,26.3045728873952,27.6124554900439,27.3373907898358,26.9971193402792,27.4047060570964,27.1729320967769,26.9494904773214,26.5344084497307,27.5097525374143,24.4534359320076,24.4560711067733,24.6136923589439,26.3045728873952,27.6124554900439,27.3373907898358,26.9971193402792,27.4047060570964,27.1729320967769,26.9494904773214,26.5344084497307,27.5097525374143,24.95694307128,27.3379179193138,27.0416458903108,4,4,4,0.0101788758135263,0.27365261253065,1.9923001841743,0.562800401341213,-2.38097484803383,0.296272029003003,FALSE,FALSE
