"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",14,14,14,82,16.461,150,31.3889494483967,31.7705360888875,32.0139172317896,32.162189502454,35.9577245481085,36.5989019109293,35.8006321960424,35.7357752331889,35.715206310425,36.436496152161,36.853060874948,36.7487271207435,31.3889494483967,31.7705360888875,32.0139172317896,32.162189502454,35.9577245481085,36.5989019109293,35.8006321960424,35.7357752331889,35.715206310425,36.436496152161,36.853060874948,36.7487271207435,31.833898067882,36.0232584720673,36.4383726145694,4,4,4,4.46238846090325e-06,0.250268286833731,5.35043262609983,0.601594179259945,-4.18936040418532,-0.415114142502105,FALSE,FALSE
"EFB1","YAL003W","EFB1",5,5,5,36.9,22.627,206,NA,NA,NA,NA,24.8163129989589,25.2708128693809,25.1700879553553,25.4005102348995,24.8241538845168,25.3250534156236,25.3907378559231,25.6109923674368,22.3449242450846,22.4842124607754,22.657645869025,23.1396599927835,24.8163129989589,25.2708128693809,25.1700879553553,25.4005102348995,24.8241538845168,25.3250534156236,25.3907378559231,25.6109923674368,22.6566106419171,25.1644310146487,25.2877343808751,0,4,4,4.42621118983055e-05,0.576719240508056,4.35396786822397,0.239035559414334,-2.50782037273154,-0.123303366226406,FALSE,FALSE
"SSA1","YAL005C","SSA1",18,5,5,45.6,69.656,642,25.1342605414545,25.5165911810864,25.7003351488998,24.6744371203486,23.5335027425128,24.2168228118756,24.2992191999461,24.0163131901926,NA,24.8714063290318,24.7979820504476,24.5557864661048,25.1342605414545,25.5165911810864,25.7003351488998,24.6744371203486,23.5335027425128,24.2168228118756,24.2992191999461,24.0163131901926,23.0510508051945,24.8714063290318,24.7979820504476,24.5557864661048,25.2564059979473,24.0164644861318,24.3190564126947,4,4,3,0.00565853903412726,0.54803976667188,2.24729568388566,0.261187927246361,1.23994151181551,-0.302591926562869,TRUE,FALSE
"CDC19","YAL038W","CDC19",15,15,15,41,54.544,500,31.4468248880963,31.311325973134,31.2610285757935,30.6993392181009,29.0549916339634,29.1165678497817,29.4566782398437,30.1007419713533,29.1089881073134,29.5343602091752,29.0497309993873,29.8854885306064,31.4468248880963,31.311325973134,31.2610285757935,30.6993392181009,29.0549916339634,29.1165678497817,29.4566782398437,30.1007419713533,29.1089881073134,29.5343602091752,29.0497309993873,29.8854885306064,31.1796296637812,29.4322449237355,29.3946419616206,4,4,4,0.00147956701293314,0.907456316384718,2.82986535987949,0.042174272087652,1.74738474004566,0.037602962114935,TRUE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,25.7055648944353,25.7841917065203,25.6540072697668,24.9590322927328,27.9984112096656,28.5201333067255,28.6653296275202,27.9976039268731,27.4501037083064,28.6162120076584,28.5959802971791,28.2683428899074,25.7055648944353,25.7841917065203,25.6540072697668,24.9590322927328,27.9984112096656,28.5201333067255,28.6653296275202,27.9976039268731,27.4501037083064,28.6162120076584,28.5959802971791,28.2683428899074,25.5256990408638,28.2953695176961,28.2326597257628,4,4,4,4.105153682115e-05,0.853850421122629,4.38667057982464,0.0686182030472122,-2.76967047683231,0.062709791933294,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,NA,25.1593481452645,NA,NA,26.5702940793493,27.0303376074791,27.3406200078627,26.6186292576641,NA,26.555654838016,26.685253324406,26.6128772690385,22.5447437186356,25.1593481452645,22.6247150457838,23.1213221321367,26.5702940793493,27.0303376074791,27.3406200078627,26.6186292576641,23.1024225764267,26.555654838016,26.685253324406,26.6128772690385,23.3625322604552,26.8899702380888,25.7390520019718,1,4,3,0.00753520721093592,0.283567749564116,2.12290480050546,0.547343163414153,-3.52743797763363,1.150918236117,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",5,5,5,33.9,21.704,189,26.3469385264166,25.3509389118523,25.890434438835,24.9992933222219,29.1455476209137,29.5189335602606,30.0591760569316,29.4393037565792,28.9865255481843,29.4321117233306,29.5108090698971,29.4763012252568,26.3469385264166,25.3509389118523,25.890434438835,24.9992933222219,29.1455476209137,29.5189335602606,30.0591760569316,29.4393037565792,28.9865255481843,29.4321117233306,29.5108090698971,29.4763012252568,25.6469012998315,29.5407402486713,29.3514368916672,4,4,4,9.21961184095485e-05,0.440770721295392,4.03528736298975,0.355787261711087,-3.8938389488398,0.189303357004043,FALSE,FALSE
"EDE1","YBL047C","EDE1",2,2,2,2.2,150.78,1381,22.6132202250465,22.7549510961243,22.8866767470479,NA,NA,NA,NA,21.9222693478445,NA,NA,NA,NA,22.6132202250465,22.7549510961243,22.8866767470479,23.1304222676628,22.8285205523882,22.3408950620965,22.7005868361452,21.9222693478445,23.1425067755613,23.0490585277403,21.8569776142238,22.4878355206098,22.8463175839704,22.4480679496186,22.6340946095338,3,1,0,0.150470163524555,0.625835522382926,0.822549607055201,0.203539789964102,0.398249634351771,-0.186026659915193,FALSE,NA
"RPS8B","YER102W;YBL072C","RPS8B",4,4,4,28,22.489,200,26.3988480497842,26.6374082752079,26.5924914832887,25.3559196456723,27.8421213627542,28.2788355870776,28.8475076858482,28.4560711067733,26.8973528539863,27.9047780199018,28.2121537718886,27.8695014082913,26.3988480497842,26.6374082752079,26.5924914832887,25.3559196456723,27.8421213627542,28.2788355870776,28.8475076858482,28.4560711067733,26.8973528539863,27.9047780199018,28.2121537718886,27.8695014082913,26.2461668634883,28.3561339356134,27.720946513517,4,4,4,0.00178150413294975,0.126753545559486,2.74921316578269,0.897039883707574,-2.1099670721251,0.635187422096369,FALSE,FALSE
"RPL23B","YER117W;YBL087C","RPL23B",4,4,4,38,14.473,137,23.8979990366305,23.4512362702179,23.5141245723382,23.6850661402628,25.9807636749464,26.1770452171643,27.7321449587507,26.0926903723079,25.9402212819576,26.7284518025637,26.7657235507255,26.6883250206314,23.8979990366305,23.4512362702179,23.5141245723382,23.6850661402628,25.9807636749464,26.1770452171643,27.7321449587507,26.0926903723079,25.9402212819576,26.7284518025637,26.7657235507255,26.6883250206314,23.6371065048624,26.4956610557923,26.5306804139696,4,4,4,0.0047358726195739,0.942578980376206,2.32459998731557,0.0256822492871938,-2.85855455092999,-0.0350193581772338,FALSE,FALSE
