"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",12,12,12,82,16.461,150,29.9715842481721,28.7399214395928,26.8451760811473,28.6170532497187,34.0123028365059,33.2306334561035,32.6651135730812,34.1220877520169,35.5972930912365,34.8605957583051,34.844130493363,35.3930799908801,29.9715842481721,28.7399214395928,26.8451760811473,28.6170532497187,34.0123028365059,33.2306334561035,32.6651135730812,34.1220877520169,35.5972930912365,34.8605957583051,34.844130493363,35.3930799908801,28.5434337546577,33.5075344044269,35.1737748334462,4,4,4,0.00146507244129689,0.00945095149614882,2.83414090085411,2.02452446569974,-4.96410064976919,-1.66624042901929,FALSE,FALSE
"EFB1","YAL003W","EFB1",6,6,6,50,22.627,206,24.7126659508105,25.4714718051344,25.6691742174133,25.6345861875066,25.7932262352789,26.1044760630162,25.5785376197067,25.759514586155,25.2854564056091,25.7838920761952,26.080746626455,25.5903798599633,24.7126659508105,25.4714718051344,25.6691742174133,25.6345861875066,25.7932262352789,26.1044760630162,25.5785376197067,25.759514586155,25.2854564056091,25.7838920761952,26.080746626455,25.5903798599633,25.3719745402162,25.8089386260392,25.6851187420557,4,4,4,0.148546977565335,0.56137321826137,0.828136180212055,0.250748310331336,-0.436964085822989,0.123819883983529,FALSE,FALSE
"SSA1","YAL005C;YER103W;YBL075C","SSA1",23,6,6,53.1,69.656,642,26.4634958112011,26.324143593218,26.2465369340117,26.4273276797792,25.9492455545967,26.1655908024854,26.0928718015435,26.085009133018,25.8686775155268,25.9714746167239,26.3514950487921,25.8906199795527,26.4634958112011,26.324143593218,26.2465369340117,26.4273276797792,25.9492455545967,26.1655908024854,26.0928718015435,26.085009133018,25.8686775155268,25.9714746167239,26.3514950487921,25.8906199795527,26.3653760045525,26.0731793229109,26.0205667901489,4,4,4,0.00482448538465974,0.686954337061088,2.31654900491541,0.163072130220634,0.292196681641613,0.0526125327620051,FALSE,FALSE
"CYS3","YAL012W","CYS3",5,5,5,17.3,42.542,394,23.7081989923752,23.8763333305938,24.3111895313799,24.5799764874789,24.199478850209,24.5984387547716,23.5049430957701,NA,23.4518650873141,23.8433560081475,24.294248850371,23.6136923589439,23.7081989923752,23.8763333305938,24.3111895313799,24.5799764874789,24.199478850209,24.5984387547716,23.5049430957701,20.201390244349,23.4518650873141,23.8433560081475,24.294248850371,23.6136923589439,24.118924585457,23.1260627362749,23.8007905761941,4,3,4,0.39750069073776,0.551844356320061,0.400662112332449,0.258183394594732,0.992861849182038,-0.6747278399192,FALSE,FALSE
"FUN12","YAL035W","FUN12",9,9,9,9.8,112.27,1002,23.6803517965357,23.2426065993465,22.7857437939181,23.0914560480547,23.4117044118373,23.6435039263031,23.899751503411,24.5245039339342,24.1827574403461,24.1494196661353,23.7866612851269,23.6993292884192,23.6803517965357,23.2426065993465,22.7857437939181,23.0914560480547,23.4117044118373,23.6435039263031,23.899751503411,24.5245039339342,24.1827574403461,24.1494196661353,23.7866612851269,23.6993292884192,23.2000395594637,23.8698659438714,23.9545419200069,4,4,4,0.0722995179699638,0.767751631595145,1.14086459819209,0.114779251938602,-0.669826384407632,-0.0846759761355003,FALSE,FALSE
"CDC19","YAL038W","CDC19",17,17,17,50.6,54.544,500,29.4909074169307,29.9528261898847,30.0897995477213,30.3151648716009,29.9691155232864,30.0811886854359,28.9537421603319,29.2855975073786,29.3938663348631,29.8361429833702,30.2329504416282,29.4674076923384,29.4909074169307,29.9528261898847,30.0897995477213,30.3151648716009,29.9691155232864,30.0811886854359,28.9537421603319,29.2855975073786,29.3938663348631,29.8361429833702,30.2329504416282,29.4674076923384,29.9621745065344,29.5724109691082,29.73259186305,4,4,4,0.279088963317838,0.648906008623044,0.554257337516866,0.187818204420765,0.389763537426212,-0.160180893941796,FALSE,FALSE
"ADE1","YAR015W","ADE1",6,6,6,22.9,34.603,306,22.4917699307664,23.2135338231019,23.9612864696619,23.9685114141224,23.5918354988963,24.0520864034446,22.6170826843079,22.3176345287162,23.0171461893733,23.3482732211071,23.6380991218623,22.6065037135843,22.4917699307664,23.2135338231019,23.9612864696619,23.9685114141224,23.5918354988963,24.0520864034446,22.6170826843079,22.3176345287162,23.0171461893733,23.3482732211071,23.6380991218623,22.6065037135843,23.4087754094131,23.1446597788413,23.1525055614818,4,4,4,0.641718473406098,0.987193910263028,0.192655458320076,0.00559753234985368,0.264115630571872,-0.00784578264048008,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,27.3726037929943,26.7513644645049,26.6697959696914,26.4523993664365,28.1123728474383,27.9667525659425,28.371939454047,28.7954450895453,27.8430204809508,28.2736432373233,28.2662440992588,28.1249460798885,27.3726037929943,26.7513644645049,26.6697959696914,26.4523993664365,28.1123728474383,27.9667525659425,28.371939454047,28.7954450895453,27.8430204809508,28.2736432373233,28.2662440992588,28.1249460798885,26.8115408984068,28.3116274892433,28.1269634743554,4,4,4,0.00142416921090996,0.417386498987561,2.84643840746978,0.37946160297069,-1.50008659083649,0.1846640148879,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,24.4177680618923,23.8847406681446,23.8560485616832,23.9952440724871,26.8448170380393,25.6581001018066,26.2218823780592,26.5313177976418,25.4681810272162,26.4647425366719,26.8538853685423,26.2744432777251,24.4177680618923,23.8847406681446,23.8560485616832,23.9952440724871,26.8448170380393,25.6581001018066,26.2218823780592,26.5313177976418,25.4681810272162,26.4647425366719,26.8538853685423,26.2744432777251,24.0384503410518,26.3140293288867,26.2653130525389,4,4,4,0.000810408167213508,0.903808957286833,3.09129619084881,0.0439233588656628,-2.27557898783494,0.0487162763478679,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",6,6,6,37.6,21.704,189,26.1355135947946,26.685253324406,26.859701977154,27.0075289825676,28.3337705810348,27.4349173044917,27.3504331467145,27.6801639753151,27.8922076958155,28.3658631872841,28.3399832344524,28.4661827212405,26.1355135947946,26.685253324406,26.859701977154,27.0075289825676,28.3337705810348,27.4349173044917,27.3504331467145,27.6801639753151,27.8922076958155,28.3658631872841,28.3399832344524,28.4661827212405,26.6719994697306,27.699821251889,28.2660592096981,4,4,4,0.0132045266220364,0.0808845984811611,1.87927716349322,1.09213416604437,-1.02782178215847,-0.566237957809104,FALSE,FALSE
"PET9","YBL030C;YBR085W","PET9",4,4,4,13.2,34.426,318,23.3552811883785,23.5735769265813,23.5056700774136,23.5496897368263,23.048083044439,23.0603568631549,22.6016384163416,22.8707575273953,23.2732697332516,23.4793885259019,23.2398711902965,NA,23.3552811883785,23.5735769265813,23.5056700774136,23.5496897368263,23.048083044439,23.0603568631549,22.6016384163416,22.8707575273953,23.2732697332516,23.4793885259019,23.2398711902965,20.9360212355466,23.4960544822999,22.8952089628327,22.7321376712491,4,4,3,0.00608176669002146,0.805729148722517,2.21597024436613,0.0938109246762228,0.600845519467224,0.163071291583563,FALSE,FALSE
"HEK2","YBL032W","HEK2",3,3,3,13.9,41.682,381,22.5813219687291,21.5846744583558,22.3320518503335,22.3526437195618,NA,20.2988277938128,NA,NA,NA,NA,NA,NA,22.5813219687291,21.5846744583558,22.3320518503335,22.3526437195618,20.5425065605224,20.2988277938128,21.1624211481911,20.2546585552812,21.8472560790192,21.3418591059961,21.1832081854539,20.8767735826557,22.212672999245,20.5646035144519,21.3122742382812,4,1,0,0.00156232723717632,0.0425396897501388,2.80622799580102,1.37120568181209,1.64806948479318,-0.747670723829327,TRUE,NA
"URA7","YBL039C;YJR103W","URA7",9,9,9,20.7,64.71,579,24.5244441516886,24.4851133915969,24.2043383017607,24.6881115489422,24.1381336556283,24.335790500163,24.0895823759139,24.3850861485397,23.330739663144,23.9606680266329,24.4236781219768,23.993863007367,24.5244441516886,24.4851133915969,24.2043383017607,24.6881115489422,24.1381336556283,24.335790500163,24.0895823759139,24.3850861485397,23.330739663144,23.9606680266329,24.4236781219768,23.993863007367,24.4755018484971,24.2371481700612,23.9272372047802,4,4,4,0.107667964488749,0.267013520711244,0.967913497401823,0.573466746794177,0.238353678435889,0.309910965281048,FALSE,FALSE
"EDE1","YBL047C","EDE1",3,3,3,3.3,150.78,1381,NA,NA,21.5077036792981,21.5276449930347,21.3260827112801,21.211752864468,NA,NA,NA,NA,NA,NA,21.1410752270201,21.4341898465169,21.5077036792981,21.5276449930347,21.3260827112801,21.211752864468,21.235119228673,20.6541881525479,21.8223191702302,21.2219687670241,20.5117234963478,21.1325543601426,21.4026534364674,21.1067857392422,21.1721414484362,2,2,0,0.157653047153127,0.841076020685464,0.802297630694705,0.0751647487061128,0.295867697225216,-0.0653557091939767,FALSE,FALSE
"RPS8B","YER102W;YBL072C","RPS8B",6,6,6,45,22.489,200,26.0552761458362,26.1698013215059,25.5698451807136,25.7855143299174,27.0679445470684,26.1446047242415,26.2186529513296,26.4010475909146,26.5680626889369,27.3585041889725,27.4608429369333,27.4036501194578,26.0552761458362,26.1698013215059,25.5698451807136,25.7855143299174,27.0679445470684,26.1446047242415,26.2186529513296,26.4010475909146,26.5680626889369,27.3585041889725,27.4608429369333,27.4036501194578,25.8951092444933,26.4580624533885,27.1977649835751,4,4,4,0.0728710202308374,0.047593668274953,1.13744515009204,1.32245082072816,-0.562953208895237,-0.739702530186598,FALSE,FALSE
"ILS1","YBL076C","ILS1",16,16,16,17.3,122.98,1072,24.3233362892802,24.9264650362227,25.2745854606942,25.3970206967332,24.9389883528961,25.3148581353559,24.4762394118057,24.4668750549366,24.2316922938932,24.7674421281619,24.6485594637291,24.1973804933306,24.3233362892802,24.9264650362227,25.2745854606942,25.3970206967332,24.9389883528961,25.3148581353559,24.4762394118057,24.4668750549366,24.2316922938932,24.7674421281619,24.6485594637291,24.1973804933306,24.9803518707326,24.7992402387486,24.4612685947787,4,4,4,0.587399716075379,0.230586518323803,0.231066267733079,0.637166088145996,0.181111631983995,0.337971643969865,FALSE,FALSE
"RPL23B","YER117W;YBL087C","RPL23B",4,4,4,38,14.473,137,25.0299375927991,25.0330505677064,24.7100925693377,24.8805431236039,26.5180781318138,25.8463483329841,25.8073240631262,26.4111225104975,25.8067096954401,26.3580010695111,26.0837114170821,26.4559770762243,25.0299375927991,25.0330505677064,24.7100925693377,24.8805431236039,26.5180781318138,25.8463483329841,25.8073240631262,26.4111225104975,25.8067096954401,26.3580010695111,26.0837114170821,26.4559770762243,24.9134059633618,26.1457182596054,26.1760998145644,4,4,4,0.00359231888028504,0.902090245069378,2.4446251191647,0.0447500134833859,-1.23231229624361,-0.0303815549589963,FALSE,FALSE
"MAP2","YBL091C","MAP2",2,2,2,7.1,47.518,421,NA,NA,NA,20.9703558998297,NA,20.5173003022901,NA,20.5115210381555,NA,NA,NA,NA,21.4029274498591,21.2209658808172,21.0811825937752,20.9703558998297,20.6888527234272,20.5173003022901,21.0951894931615,20.5115210381555,21.6802472654821,21.4742898415216,20.6686875469303,21.1712357324885,21.1688579560703,20.7032158892586,21.2486150966056,1,2,0,0.0353011014139399,0.0887755369984628,1.45221174417212,1.05170669199437,0.465642066811746,-0.545399207347046,FALSE,FALSE
"RPL32","YBL092W","RPL32",9,9,9,54.6,14.771,130,24.6685521970657,25.0771645140228,25.5985807341484,25.4169309890281,27.8523382423448,26.5463520184516,26.4529334477704,27.337475861926,27.1200090582993,27.7910412361761,27.6500671970334,27.7837547248296,24.6685521970657,25.0771645140228,25.5985807341484,25.4169309890281,27.8523382423448,26.5463520184516,26.4529334477704,27.337475861926,27.1200090582993,27.7910412361761,27.6500671970334,27.7837547248296,25.1903071085663,27.0472748926232,27.5862180540846,4,4,4,0.00519561185974048,0.213810431778235,2.28436330052996,0.669971109449029,-1.85696778405693,-0.538943161461404,FALSE,FALSE
"ATP1","YBL099W","ATP1",9,9,9,25.7,58.607,545,25.1361005891096,25.2368095352787,25.1154123388135,25.569671375994,25.0049603853771,25.0867915885785,25.055234765778,25.1082503751446,24.6744371203486,24.8378338615895,25.1573062227902,24.4737027772917,25.1361005891096,25.2368095352787,25.1154123388135,25.569671375994,25.0049603853771,25.0867915885785,25.055234765778,25.1082503751446,24.6744371203486,24.8378338615895,25.1573062227902,24.4737027772917,25.2644984597989,25.0638092787195,24.785819995505,4,4,4,0.151001959759632,0.149216203659077,0.821017416234837,0.826184013474469,0.20068918107939,0.277989283214517,FALSE,FALSE
