"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",14,14,14,82,16.461,150,33.484477775858,33.5079348124788,33.3906158962724,33.4177751025127,38.2420038431347,38.8038226021646,38.5837483267349,37.917832831184,35.9486814479632,38.8594969585896,37.7996676664789,38.3979159249539,33.484477775858,33.5079348124788,33.3906158962724,33.4177751025127,38.2420038431347,38.8038226021646,38.5837483267349,37.917832831184,35.9486814479632,38.8594969585896,37.7996676664789,38.3979159249539,33.4502008967805,38.3868519008045,37.7514404994964,4,4,4,0.000104516064159041,0.401522180237389,3.98081695319456,0.396290459130899,-4.93665100402406,0.635411401308154,FALSE,FALSE
"EFB1","YAL003W","EFB1",9,9,9,68,22.627,206,30.2833912138749,29.1864790741614,29.3633168736015,29.6604924367431,30.7943608804346,30.871955584197,30.7897050189038,31.1458876901249,31.3968288536018,30.6465009211099,31.2914828114617,30.6858715280081,30.2833912138749,29.1864790741614,29.3633168736015,29.6604924367431,30.7943608804346,30.871955584197,30.7897050189038,31.1458876901249,31.3968288536018,30.6465009211099,31.2914828114617,30.6858715280081,29.6234198995952,30.9004772934151,31.0051710285454,4,4,4,0.00899246355028385,0.650257563602416,2.04612131385893,0.186914587518574,-1.27705739381985,-0.104693735130297,FALSE,FALSE
"SSA1","YAL005C","SSA1",27,8,8,57.9,69.656,642,30.4483519927501,30.5708188240411,30.4036501194578,30.4905631850234,30.1667451329267,30.0034331142114,29.8774220378174,30.1395590025571,30.4032437837162,30.3288153567649,30.3127870398594,30.328601386421,30.4483519927501,30.5708188240411,30.4036501194578,30.4905631850234,30.1667451329267,30.0034331142114,29.8774220378174,30.1395590025571,30.4032437837162,30.3288153567649,30.3127870398594,30.328601386421,30.4783460303181,30.0467898218781,30.3433618916904,4,4,4,0.00308434982734755,0.016963801104919,2.51083637009239,1.7704768281448,0.431556208439947,-0.296572069812253,FALSE,FALSE
"ERP2","YAL007C","ERP2",2,2,1,7,24.063,215,25.0002393799893,24.3657964560904,24.6834607077285,24.7333997743527,24.4162867561689,NA,24.4534359320076,24.6159384983372,26.0702806635224,24.1434374007367,24.8437393722741,24.4585763299614,25.0002393799893,24.3657964560904,24.6834607077285,24.7333997743527,24.4162867561689,24.3354215643449,24.4534359320076,24.6159384983372,26.0702806635224,24.1434374007367,24.8437393722741,24.4585763299614,24.6957240795402,24.4552706877147,24.8790084416236,4,3,4,0.164484119716099,0.390913752046051,0.783876025085339,0.407919051152145,0.240453391825575,-0.423737753908995,FALSE,FALSE
"CYS3","YAL012W","CYS3",7,7,7,27.7,42.542,394,29.6024372241615,28.4274235962113,28.9772190348969,28.9693351366431,28.4908309280491,27.9367439606561,28.5071456320469,29.2047580627066,30.0494713584182,27.9421805910468,29.0341217277886,28.0218398090581,29.6024372241615,28.4274235962113,28.9772190348969,28.9693351366431,28.4908309280491,27.9367439606561,28.5071456320469,29.2047580627066,30.0494713584182,27.9421805910468,29.0341217277886,28.0218398090581,28.9941037479782,28.5348696458647,28.7619033715779,4,4,4,0.242113576616355,0.703510715091382,0.615980856637384,0.15272928348919,0.459234102113534,-0.22703372571327,FALSE,FALSE
"TPD3","YAL016W","TPD3",5,5,5,9.1,70.907,635,26.373782241733,25.8152138212945,26.2066128760289,25.937933923407,25.913033103708,NA,NA,NA,26.0683546657666,NA,NA,NA,26.373782241733,25.8152138212945,26.2066128760289,25.937933923407,25.913033103708,24.0302903092648,24.2163560984077,23.9311713318939,26.0683546657666,24.1076465727519,23.1380678740105,22.9374423319071,26.0833857156159,24.5227127108186,24.062877861109,4,1,1,0.0399158745216109,0.612922226540035,1.39885435127958,0.212594629441389,1.56067300479726,0.459834849709583,TRUE,NA
"CCR4","YAL021C","CCR4",3,3,3,3.7,94.669,837,NA,NA,NA,24.7851650755267,24.7113010547381,NA,24.704351592503,NA,24.6056902019566,NA,NA,24.543331129389,23.5755177080107,24.4067559892745,23.8618270024123,24.7851650755267,24.7113010547381,23.9264019745083,24.704351592503,23.3689847545162,24.6056902019566,23.7454976264965,23.2929047568748,24.543331129389,24.157316443806,24.1777598440664,24.0468559286792,1,2,2,0.963196034377058,0.783807450516553,0.0162853141382715,0.105790612632798,-0.0204434002603904,0.130903915387201,FALSE,FALSE
"PMT2","YAL023C","PMT2",2,2,2,4.5,86.869,759,NA,NA,NA,NA,NA,NA,NA,NA,23.9067401602736,NA,NA,24.0972393691601,23.7829577561675,24.0075910876943,23.7241009926441,24.0424398068623,23.8920306480206,23.8278369221629,23.9600614080951,23.7190830041026,23.9067401602736,23.9343731532453,22.9221205853161,24.0972393691601,23.889272410842,23.8497529955953,23.7151183169988,0,0,2,0.693283761684015,0.653030518397612,0.159088971867602,0.185066522152227,0.0395194152467475,0.134634678596523,NA,FALSE
"MAK16","YAL025C","MAK16",2,2,2,6.9,35.695,306,NA,NA,NA,NA,NA,NA,NA,24.9669285472846,23.8517665760948,NA,24.9464594169845,NA,23.0300961445259,24.2680922505619,23.7637555032121,23.3747088740313,24.3494799118832,23.6278620251698,23.8913815875896,24.9669285472846,23.8517665760948,23.8124246888386,24.9464594169845,22.8018739217312,23.6091631930828,24.2089130179818,23.8531311509123,0,1,2,0.181074052775837,0.528375536237288,0.742143777977601,0.277057298406309,-0.599749824899028,0.355781867069581,NA,FALSE
"PRP45","YAL032C","PRP45",6,6,6,19.5,42.482,379,26.3196030807759,27.3900982216671,27.1272114489111,27.1143601678722,26.4323387603899,26.7844413509302,26.5541329304809,26.3499440718177,NA,NA,NA,NA,26.3196030807759,27.3900982216671,27.1272114489111,27.1143601678722,26.4323387603899,26.7844413509302,26.5541329304809,26.3499440718177,22.2436862272203,23.5050723878049,23.3343898284621,22.9469758003008,26.9878182298066,26.5302142784046,23.007531060947,4,4,0,0.14186178133756,0.000454228719543309,0.848134591081204,3.34272541008796,0.457603951401936,3.52268321745761,FALSE,TRUE
"FUN12","YAL035W","FUN12",16,16,16,18.8,112.27,1002,27.5932041716601,28.792872638873,28.4980793251821,28.2174793410253,28.7062897509354,28.5269752552143,28.2705277447394,28.3300557593431,28.3043901085679,28.2276588320081,28.3623138120304,28.6439236053987,27.5932041716601,28.792872638873,28.4980793251821,28.2174793410253,28.7062897509354,28.5269752552143,28.2705277447394,28.3300557593431,28.3043901085679,28.2276588320081,28.3623138120304,28.6439236053987,28.2754088691851,28.4584621275581,28.3845715895013,4,4,4,0.542380154496516,0.602441729637893,0.265696209536146,0.220084953268531,-0.183053258372944,0.0738905380567729,FALSE,FALSE
"RBG1","YAL036C","RBG1",6,6,6,22,40.701,369,27.4957942895306,27.7737931822014,27.594343741262,27.4717353634647,26.0195405072242,25.8329423442174,26.0532885630196,26.0852117957294,26.8324353773049,26.2315458199562,26.1731227781201,26.4633866714456,27.4957942895306,27.7737931822014,27.594343741262,27.4717353634647,26.0195405072242,25.8329423442174,26.0532885630196,26.0852117957294,26.8324353773049,26.2315458199562,26.1731227781201,26.4633866714456,27.5839166441147,25.9977458025476,26.4251226617067,4,4,4,2.79216924938121e-06,0.0580464449766444,5.55405826017333,1.2362243732433,1.58617084156704,-0.427376859159086,TRUE,FALSE
"CDC19","YAL038W","CDC19",19,19,19,61.6,54.544,500,34.5198732901314,33.6090680026093,33.9017643558794,33.9920111966408,33.7287234419538,33.0519522642672,33.541439856503,34.0157956438217,35.3401636821223,33.106010568393,34.2226673048081,33.3976450307204,34.5198732901314,33.6090680026093,33.9017643558794,33.9920111966408,33.7287234419538,33.0519522642672,33.541439856503,34.0157956438217,35.3401636821223,33.106010568393,34.2226673048081,33.3976450307204,34.0056792113152,33.5844778016364,34.0166216465109,4,4,4,0.180231105415718,0.468826723479057,0.74417025361994,0.32898764116933,0.421201409678794,-0.43214384487451,FALSE,FALSE
"ERV46","YAL042W","ERV46",2,2,2,6,46.235,415,24.7855642165006,NA,NA,NA,NA,NA,NA,NA,25.3517140741931,NA,24.7066718014098,24.6762140707029,24.7855642165006,24.3883034809171,23.7021707448584,23.4877072567034,23.8480028709858,23.9041601930549,24.0377508530528,23.8589115710509,25.3517140741931,23.2868674419819,24.7066718014098,24.6762140707029,24.0909364247449,23.9122063720361,24.5053668470719,1,0,3,0.596328142989438,0.266263321885397,0.224514694164904,0.574688654063708,0.178730052708747,-0.593160475035823,NA,FALSE
"ERP1","YAR002C-A","ERP1",3,3,3,11.4,24.723,219,25.8880899326573,25.0372047467775,NA,25.1906527026777,NA,NA,24.5141847837295,24.7934743213698,25.6519017639838,NA,24.7360868392122,24.3930971287971,25.8880899326573,25.0372047467775,24.3211009811741,25.1906527026777,24.1802861694478,24.0107216320037,24.5141847837295,24.7934743213698,25.6519017639838,23.515085183719,24.7360868392122,24.3930971287971,25.1092620908217,24.3746667266377,24.574042728928,3,2,3,0.105386994890041,0.696682081098139,0.977212979218077,0.156965359524678,0.734595364183964,-0.199376002290325,FALSE,FALSE
"RFA1","YAR007C","RFA1",6,6,6,10.3,70.347,621,25.5007862135504,24.7769582553834,24.9299897580533,25.1572291124965,NA,NA,NA,24.8209934371124,26.2113369909178,NA,24.9507367123945,NA,25.5007862135504,24.7769582553834,24.9299897580533,25.1572291124965,23.8099922390265,24.1445603433335,24.2377887799248,24.8209934371124,26.2113369909178,23.9547424918435,24.9507367123945,23.6365712063746,25.0912408348709,24.2533336998493,24.6883468503826,4,1,2,0.0209373339038734,0.52162840704936,1.67907862086886,0.282638765648738,0.837907135021563,-0.435013150533258,FALSE,FALSE
"ADE1","YAR015W","ADE1",13,13,13,59.8,34.603,306,29.2045481975001,27.3300557593431,27.8987371768568,28.269680948843,27.633048317577,25.9058225320523,27.5702216857903,28.3912870590203,29.8110599246065,26.6570370819568,28.4809297022485,27.846372246576,29.2045481975001,27.3300557593431,27.8987371768568,28.269680948843,27.633048317577,25.9058225320523,27.5702216857903,28.3912870590203,29.8110599246065,26.6570370819568,28.4809297022485,27.846372246576,28.1757555206358,27.37509489861,28.1988497388469,4,4,4,0.271061491197616,0.366652298205425,0.566932176806444,0.43574558846789,0.800660622025791,-0.823754840236951,FALSE,FALSE
"PHO12","YHR215W;YAR071W","PHO12",3,3,2,7.1,52.699,467,NA,NA,NA,NA,NA,25.6872573461769,25.7442721458845,26.142015882309,27.0885111902331,NA,26.5467052702462,NA,23.638568155378,24.0129817119374,23.9615472509251,23.7860553776764,23.9875772340565,25.6872573461769,25.7442721458845,26.142015882309,27.0885111902331,23.3069432715244,26.5467052702462,23.5867545717786,23.8497881239792,25.3902806521067,25.1322285759456,0,3,2,0.0463522156064185,0.823812505590672,1.33392950202338,0.0841716196777328,-1.54049252812752,0.258052076161157,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,30.7738403324367,31.3139764456191,30.8548217636936,30.8922945641632,31.9224170950949,32.2885706615892,31.6912071297336,32.0289094147292,31.0208204096374,32.2477935236849,32.0186667127029,31.8727996196272,30.7738403324367,31.3139764456191,30.8548217636936,30.8922945641632,31.9224170950949,32.2885706615892,31.6912071297336,32.0289094147292,31.0208204096374,32.2477935236849,32.0186667127029,31.8727996196272,30.9587332764782,31.9827760752867,31.7900200664131,4,4,4,0.00104319785110997,0.54738743128122,2.98163331621726,0.261705178770758,-1.02404279880855,0.192756008873609,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,28.572319625545,28.206575616824,28.6408936726939,28.3481550068661,29.3324266638059,30.4693693671152,29.9963113340744,30.4832768309449,28.2019106220044,30.3151648716009,29.8785186940273,30.146130547636,28.572319625545,28.206575616824,28.6408936726939,28.3481550068661,29.3324266638059,30.4693693671152,29.9963113340744,30.4832768309449,28.2019106220044,30.3151648716009,29.8785186940273,30.146130547636,28.4419859804823,30.0703460489851,29.6354311838171,4,4,4,0.00563093387766805,0.472047595103552,2.24941957241614,0.326014210584678,-1.62836006850283,0.434914865167968,FALSE,FALSE
"UTP20","YBL004W","UTP20",6,6,6,2.7,287.56,2493,NA,NA,NA,NA,25.9527373375695,25.5656971268492,NA,NA,25.05473811248,NA,25.8824102068733,26.2028074718528,23.3371871581017,24.0964156247288,24.1568224452926,23.114147659006,25.9527373375695,25.5656971268492,24.0617427949031,23.671760882759,25.05473811248,23.1694732764868,25.8824102068733,26.2028074718528,23.6761432217823,24.8129845355202,25.0773572669232,0,2,3,0.134526036189741,0.774309341919155,0.871193654105825,0.111085501010956,-1.13684131373793,-0.264372731403007,FALSE,FALSE
"SLA1","YBL007C","SLA1",4,4,4,2.7,135.85,1244,24.7605555008719,24.5386621136906,24.5316598782094,24.5591754074538,24.6630776841141,24.7411373592665,24.6163312134447,24.726244357311,24.6262816449109,NA,24.5429180287262,24.7894003124171,24.7605555008719,24.5386621136906,24.5316598782094,24.5591754074538,24.6630776841141,24.7411373592665,24.6163312134447,24.726244357311,24.6262816449109,23.8913284890467,24.5429180287262,24.7894003124171,24.5975132250564,24.6866976535341,24.4624821187752,4,4,3,0.214266328375749,0.339316280430248,0.669046072306613,0.46939530236079,-0.0891844284776724,0.224215534758873,FALSE,FALSE
"NCL1","YBL024W","NCL1",16,16,16,28.9,77.878,684,28.1151047078283,26.4082418773568,26.7633191638897,26.9708166530271,26.2309231397639,25.757354196789,26.817996779866,27.1592326418786,28.6531121217118,26.16953374519,27.0314949198802,27.1235654159939,28.1151047078283,26.4082418773568,26.7633191638897,26.9708166530271,26.2309231397639,25.757354196789,26.817996779866,27.1592326418786,28.6531121217118,26.16953374519,27.0314949198802,27.1235654159939,27.0643706005255,26.4913766895744,27.244426550694,4,4,4,0.281086706137331,0.267630701948515,0.551159693658744,0.572464066831006,0.572993910951119,-0.753049861119621,FALSE,FALSE
"RPL19A","YBR084C-A;YBL027W","RPL19A",7,7,7,45.5,21.704,189,30.0394394836038,29.0735990213164,28.5663796194959,29.5511833259539,33.0214162500133,33.7295340017284,33.2787746742653,33.5780147754789,32.2883781427345,33.487355971408,33.6079664563689,33.5162962372881,30.0394394836038,29.0735990213164,28.5663796194959,29.5511833259539,33.0214162500133,33.7295340017284,33.2787746742653,33.5780147754789,32.2883781427345,33.487355971408,33.6079664563689,33.5162962372881,29.3076503625925,33.4019349253715,33.2249992019499,4,4,4,0.000181982610393934,0.637978569927842,3.73997010965655,0.195193909238706,-4.094284562779,0.176935723421629,FALSE,FALSE
"YBL028C","YBL028C","YBL028C",2,2,2,21.7,12.401,106,24.6758911515699,24.7737931822014,24.4102815717659,24.9598724958486,NA,25.7914635962486,25.573779148576,26.5534592666319,25.5008469841924,25.6914966881882,26.2821718930262,25.598495548199,24.6758911515699,24.7737931822014,24.4102815717659,24.9598724958486,23.913870514112,25.7914635962486,25.573779148576,26.5534592666319,25.5008469841924,25.6914966881882,26.2821718930262,25.598495548199,24.7049596003464,25.4581431313921,25.7682527784014,4,3,4,0.269968529062639,0.625974053763282,0.568686859733762,0.203443667653726,-0.753183531045703,-0.310109647009305,FALSE,FALSE
"PET9","YBL030C;YBR085W","PET9",7,7,7,23.9,34.426,318,27.6528728659682,26.7672400488058,27.1305537528992,27.6354029471027,27.1159480555371,26.7471439981867,27.0821282458996,27.3765834151926,28.6847518836999,26.7649647034874,27.8813369292555,28.352076235554,27.6528728659682,26.7672400488058,27.1305537528992,27.6354029471027,27.1159480555371,26.7471439981867,27.0821282458996,27.3765834151926,28.6847518836999,26.7649647034874,27.8813369292555,28.352076235554,27.296517403694,27.080450928704,27.9207824379992,4,4,4,0.427365765480001,0.136442833242476,0.369200270329675,0.865049271023672,0.216066474989979,-0.840331509295211,FALSE,FALSE
