"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",14,14,14,82,16.461,150,27.6026495986128,27.1762653871287,26.8430204809508,27.4031625028327,33.4528009276475,33.8182177826962,33.7323673800078,33.273921079412,35.0587165575475,35.0659948895451,35.1050505226413,34.5630867011259,27.6026495986128,27.1762653871287,26.8430204809508,27.4031625028327,33.4528009276475,33.8182177826962,33.7323673800078,33.273921079412,35.0587165575475,35.0659948895451,35.1050505226413,34.5630867011259,27.2562744923812,33.5693267924409,34.948212167715,4,4,4,1.73148138548971e-07,0.000258604837147302,6.76158217302735,3.58736335599571,-6.31305230005962,-1.37888537527411,FALSE,FALSE
"EFB1","YAL003W","EFB1",4,4,4,32,22.627,206,NA,NA,NA,NA,23.8515759703287,23.5239658045221,23.1856939324411,23.9358901752743,23.6553455389476,24.0384193657744,24.2581059174641,24.8583271013106,19.8200926305404,19.8514272890331,20.1228914094214,19.9562370747229,23.8515759703287,23.5239658045221,23.1856939324411,23.9358901752743,23.6553455389476,24.0384193657744,24.2581059174641,24.8583271013106,19.9376621009294,23.6242814706416,24.2025494808742,0,4,4,4.19435948915903e-05,0.11261795509656,4.37733434986797,0.948392362790988,-3.68661936971215,-0.57826801023263,FALSE,FALSE
"SSA1","YAL005C","SSA1",23,8,8,57.8,69.656,642,25.2337779332569,25.0343526580857,24.94409254898,25.0918837439897,24.5416189417483,23.8934696683736,24.4972875892763,24.1013332624113,23.85918062675,24.3636594265228,24.4377134723038,24.2845389075701,25.2337779332569,25.0343526580857,24.94409254898,25.0918837439897,24.5416189417483,23.8934696683736,24.4972875892763,24.1013332624113,23.85918062675,24.3636594265228,24.4377134723038,24.2845389075701,25.0760267210781,24.2584273654524,24.2362731082867,4,4,4,0.00892750638657002,0.916940422695154,2.04926983044897,0.0376588812714132,0.817599355625717,0.0221542571657061,FALSE,FALSE
"CYS3","YAL012W","CYS3",4,4,4,14.7,42.542,394,21.9928609078025,22.1845291327999,21.9081521672012,22.1449469600492,22.1039920774233,21.4799065448328,22.2496829129339,21.8089201957734,NA,NA,NA,NA,21.9928609078025,22.1845291327999,21.9081521672012,22.1449469600492,22.1039920774233,21.4799065448328,22.2496829129339,21.8089201957734,21.9405737042414,21.1705625842947,20.2364523053698,20.4152378289453,22.0576222919632,21.9106254327409,20.9407066057128,4,4,0,0.466749117427767,0.0831516911095992,0.330916494582126,1.08012891382752,0.146996859222337,0.969918827028053,FALSE,FALSE
"FUN30","YAL019W","FUN30",2,2,2,1.9,128.51,1131,20.2649923030494,20.4349173044917,20.6032242686843,20.5570261058975,NA,NA,NA,NA,NA,NA,NA,NA,20.2649923030494,20.4349173044917,20.6032242686843,20.5570261058975,19.8599391522584,20.0963149296777,20.1243013684584,19.4898527477916,21.8230779107358,21.3937342712448,20.7102477964313,20.3420427959653,20.4650399955307,19.8926020495465,21.0672756935943,4,0,0,0.0213142389762456,0.0306951520987198,1.67133016920111,1.51293021028919,0.572437945984181,-1.17467364404779,FALSE,NA
"FUN12","YAL035W","FUN12",11,11,11,16.9,112.27,1002,25.2192255483204,25.059861970334,25.0654608395217,24.6772361713769,24.4912439198414,23.8996593213694,24.6061987004783,24.4529334477704,NA,NA,NA,NA,25.2192255483204,25.059861970334,25.0654608395217,24.6772361713769,24.4912439198414,23.8996593213694,24.6061987004783,24.4529334477704,21.7761312918537,21.2252899989365,20.5980685776734,19.920670555306,25.0054461323882,24.3625088473649,20.8800401059424,4,4,0,0.0188807942460236,0.00139349573071489,1.72397974047174,2.85589435750669,0.642937285023347,3.4824687414225,FALSE,TRUE
"RBG1","YAL036C","RBG1",5,5,5,19.5,40.701,369,23.4328803185678,23.4955808347615,23.2266891208679,23.1852856032604,NA,NA,22.8401893610716,NA,NA,NA,NA,NA,23.4328803185678,23.4955808347615,23.2266891208679,23.1852856032604,19.9217669143272,19.7883938447785,22.8401893610716,19.1888130894405,21.7475773593073,21.555130075475,20.5469624719502,20.2160796950955,23.3351089693644,20.4347908024045,21.016437400457,4,1,0,0.0375260331343016,0.551377317342096,1.42566734229989,0.258551103946213,2.90031816695994,-0.581646598052547,TRUE,NA
"CDC19","YAL038W","CDC19",16,16,16,51.6,54.544,500,28.4722778319956,28.3299274912799,28.2826403048153,28.2635603475562,28.3711501540064,27.3714409990008,28.3721470928322,27.8446374829717,27.4759148477294,27.4846218220906,27.884833808339,28.0669700476525,28.4722778319956,28.3299274912799,28.2826403048153,28.2635603475562,28.3711501540064,27.3714409990008,28.3721470928322,27.8446374829717,27.4759148477294,27.4846218220906,27.884833808339,28.0669700476525,28.3371014939118,27.9898439322028,27.7280851314529,4,4,4,0.245595819922939,0.396736905975729,0.609779029224072,0.401497397922397,0.347257561708997,0.261758800749874,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,27.4527763855482,27.2054573929927,27.3113801131112,27.0954697831387,28.3315086675963,27.7347310137401,28.3291148619422,28.7328889244621,26.6166677413308,25.9621032915368,26.2013498075986,26.3866491540113,27.4527763855482,27.2054573929927,27.3113801131112,27.0954697831387,28.3315086675963,27.7347310137401,28.3291148619422,28.7328889244621,26.6166677413308,25.9621032915368,26.2013498075986,26.3866491540113,27.2662709186977,28.2820608669352,26.2916924986193,4,4,4,0.0110009438959841,0.000381382296882438,1.95857005018444,3.41863947003335,-1.0157899482375,1.99036836831583,FALSE,TRUE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,25.4386337507224,25.5362329844879,26.3002496278357,NA,26.8744349085978,26.8833195346114,26.7001499114978,27.1500591543336,25.5302612978508,25.896521622225,26.0986253688882,25.9136038306821,25.4386337507224,25.5362329844879,26.3002496278357,20.1489663881172,26.8744349085978,26.8833195346114,26.7001499114978,27.1500591543336,25.5302612978508,25.896521622225,26.0986253688882,25.9136038306821,24.3560206877908,26.9019908772601,25.8597530299115,3,4,4,0.169788968325942,0.000582320596820628,0.770090530527924,3.23483784851923,-2.54597018946936,1.0422378473486,FALSE,TRUE
