"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"RNaseA","RNaseA","RNaseA",13,13,13,82,16.461,150,30.3957058556008,29.2004847913837,28.9010702138569,28.1732181093417,34.8484743457358,35.1489962125813,34.6921325975173,33.1463278392658,35.5360349283119,34.7778914578113,34.6889064873749,35.3780703632277,30.3957058556008,29.2004847913837,28.9010702138569,28.1732181093417,34.8484743457358,35.1489962125813,34.6921325975173,33.1463278392658,35.5360349283119,34.7778914578113,34.6889064873749,35.3780703632277,29.1676197425458,34.458982748775,35.0952258091814,4,4,4,0.000176154010098935,0.264132711063566,3.75410746577246,0.578177811005517,-5.29136300622928,-0.636243060406393,FALSE,FALSE
"EFB1","YAL003W","EFB1",7,7,7,58.3,22.627,206,24.8813369292555,25.309421118841,25.5034273730772,26.0494713584182,25.299324022846,25.4501981224316,25.2598305979336,NA,25.4605773810086,25.9633827850665,26.3444178252343,25.746093358318,24.8813369292555,25.309421118841,25.5034273730772,26.0494713584182,25.299324022846,25.4501981224316,25.2598305979336,21.7678322137871,25.4605773810086,25.9633827850665,26.3444178252343,25.746093358318,25.435914194898,24.4442962392496,25.8786178374068,4,3,4,0.353276880580727,0.20674371188346,0.451884783071103,0.684567690654954,0.991617955648394,-1.43432159815725,FALSE,FALSE
"SSA1","YAL005C","SSA1",24,7,7,53.1,69.656,642,25.2251965495529,25.3574306552678,25.740416937987,25.5593796580692,25.2533523874935,25.3276252791588,25.5230086341165,NA,25.8291478431998,25.9663125186489,26.3839992733219,25.9265329006083,25.2251965495529,25.3574306552678,25.740416937987,25.5593796580692,25.2533523874935,25.3276252791588,25.5230086341165,22.0878327587614,25.8291478431998,25.9663125186489,26.3839992733219,25.9265329006083,25.4706059502192,24.5479547648825,26.0264981339447,4,3,4,0.344573146887541,0.169365432242408,0.462718570802604,0.771175225164203,0.922651185336683,-1.47854336906218,FALSE,FALSE
"CYS3","YAL012W","CYS3",4,4,4,11.2,42.542,394,23.158323692594,23.9402885023396,24.3468540105063,24.8170453190915,22.4752129214437,22.6799653948619,22.8147396951268,NA,23.36572972181,23.5603421645258,24.5791708983318,23.2201486132429,23.158323692594,23.9402885023396,24.3468540105063,24.8170453190915,22.4752129214437,22.6799653948619,22.8147396951268,22.2150495034637,23.36572972181,23.5603421645258,24.5791708983318,23.2201486132429,24.0656278811328,22.546241878724,23.6813478494776,4,3,4,0.0170021830058162,0.0267650850471578,1.7694953135327,1.57243137228979,1.51938600240882,-1.13510597075362,TRUE,FALSE
"FUN12","YAL035W","FUN12",14,14,14,18,112.27,1002,24.6911505425577,25.3979999237041,25.5272512427575,25.1753518794343,25.1463150920066,24.6938642264709,25.4188941243343,24.1934754291522,24.5062150733431,24.744785396109,24.5140041420163,24.3331307765802,24.6911505425577,25.3979999237041,25.5272512427575,25.1753518794343,25.1463150920066,24.6938642264709,25.4188941243343,24.1934754291522,24.5062150733431,24.744785396109,24.5140041420163,24.3331307765802,25.1979383971134,24.863137217991,24.5245338470121,4,4,4,0.34837036604713,0.30254897938345,0.457958795138476,0.519204307774962,0.334801179122401,0.338603370978856,FALSE,FALSE
"RBG1","YAL036C","RBG1",6,6,6,19.2,40.701,369,25.4941773457668,25.5701058485394,25.3625897234915,24.8350407399355,20.9561719364648,20.6340488121077,NA,NA,NA,20.5399047196718,20.8236875462817,NA,25.4941773457668,25.5701058485394,25.3625897234915,24.8350407399355,20.9561719364648,20.6340488121077,20.9888862392359,22.169200172523,21.2277214144498,20.5399047196718,20.8236875462817,20.7890828825661,25.3154784144333,21.1870767900828,20.8450991407424,4,2,2,0.000238639484642038,0.402378960371199,3.62225769753302,0.395364735789042,4.12840162435048,0.341977649340478,TRUE,FALSE
"CDC19","YAL038W","CDC19",18,18,18,56.4,54.544,500,28.9443606912968,29.5705655228469,30.1290310157848,30.4304177758559,28.7801915097535,28.6221951812614,29.1009925480002,28.395746707211,29.3829651585956,29.8872475338619,30.3066080006711,29.5366591184485,28.9443606912968,29.5705655228469,30.1290310157848,30.4304177758559,28.7801915097535,28.6221951812614,29.1009925480002,28.395746707211,29.3829651585956,29.8872475338619,30.3066080006711,29.5366591184485,29.7685937514461,28.7247814865565,29.7783699528943,4,4,4,0.0416598721876168,0.0072888982275297,1.38028206680061,2.137338113639,1.04381226488956,-1.05358846633775,FALSE,FALSE
"ADE1","YAR015W","ADE1",6,6,6,22.2,34.603,306,21.9809553824799,22.6749542771378,23.0042918003458,23.345839433207,NA,NA,NA,NA,NA,22.9360879389554,23.2773907068672,22.4543274107319,21.9809553824799,22.6749542771378,23.0042918003458,23.345839433207,21.1118901240217,20.7754132248175,21.0519107394411,22.0422903417387,21.5158032877915,22.9360879389554,23.2773907068672,22.4543274107319,22.7515102232926,21.2453761075048,22.5459023360865,4,0,3,0.00947741770087404,0.0364023042481899,2.02330997817153,1.43887112485093,1.50613411578788,-1.30052622858174,TRUE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",6,6,6,63.4,14.252,131,28.3130249994712,28.4053960602239,28.1914059699137,27.5823331284411,29.2667579153505,28.8894251433411,28.6482508695254,27.7777484399096,27.8601165532067,28.2293102478155,28.3223394187468,28.1118755892936,28.3130249994712,28.4053960602239,28.1914059699137,27.5823331284411,29.2667579153505,28.8894251433411,28.6482508695254,27.7777484399096,27.8601165532067,28.2293102478155,28.3223394187468,28.1118755892936,28.1230400395124,28.6455455920317,28.1309104522657,4,4,4,0.214984247040404,0.203331349223778,0.667593361824267,0.691795657538579,-0.52250555251921,0.514635139765986,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",3,3,3,33.3,13.989,132,26.0864474221518,25.6393970186628,26.1751614925039,25.9610214551111,27.7370545064568,27.3502645189262,26.8814536285511,NA,25.5528292527924,26.3164300092052,26.4692373776756,26.3622887265535,26.0864474221518,25.6393970186628,26.1751614925039,25.9610214551111,27.7370545064568,27.3502645189262,26.8814536285511,22.263871694874,25.5528292527924,26.3164300092052,26.4692373776756,26.3622887265535,25.9655068471074,26.058161087202,26.1751963415567,4,3,4,0.946870057910454,0.933358418573486,0.0237096165664539,0.0299515509828285,-0.0926542400946495,-0.117035254354615,FALSE,FALSE
