"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","mean2_naimp_meas_IP","mean2_naimp_meas_RNase","mean2_naimp_meas_WT","value_count_IP","value_count_RNase","value_count_WT","pvalue_IP_RNase","pvalue_RNase_WT","log10.pvalue_IP_RNase","log10.pvalue_RNase_WT","difference_IP_RNase","difference_RNase_WT","enriched_IP_RNase","enriched_RNase_WT"
"REP1","R0020C","REP1",3,3,3,10.5,43.231,373,NA,22.1968554268893,NA,NA,NA,23.3024303094095,NA,NA,22.4477854777492,22.3814732447002,NA,22.4422014153632,21.9903754350275,22.1968554268893,21.7543551856584,22.4763013187793,21.4425710882548,23.3024303094095,20.591058139776,21.6927168068577,22.4477854777492,22.3814732447002,21.5051234004622,22.4422014153632,22.1044718415886,21.7571940860745,22.1941458845687,1,1,3,0.590718739766623,0.514671549122238,0.228619251508662,0.288469838745615,0.347277755514142,-0.436951798494171,NA,FALSE
"RNaseA","RNaseA","RNaseA",12,12,12,82,16.461,150,29.4599836086042,28.9241953969756,33.5857570423837,30.8237318791861,34.7833176107402,35.0421742191906,35.217945838377,35.9096086414786,36.0074446059114,36.4006379768589,35.7980264848448,36.0135928334556,29.4599836086042,28.9241953969756,33.5857570423837,30.8237318791861,34.7833176107402,35.0421742191906,35.217945838377,35.9096086414786,36.0074446059114,36.4006379768589,35.7980264848448,36.0135928334556,30.6984169817874,35.2382615774466,36.0549254752677,4,4,4,0.0195236925405036,0.0339909717542529,1.70943804023976,1.46863641936877,-4.53984459565918,-0.816663897821094,FALSE,FALSE
"EFB1","YAL003W","EFB1",8,8,8,53.9,22.627,206,25.3089005847063,25.9338660342392,26.8035353935041,26.5760017217304,27.1766458446838,26.3149963907504,27.6594890238874,26.7563364224675,26.7272835758259,26.2744610513626,27.2570989008917,26.9426839835876,25.3089005847063,25.9338660342392,26.8035353935041,26.5760017217304,27.1766458446838,26.3149963907504,27.6594890238874,26.7563364224675,26.7272835758259,26.2744610513626,27.2570989008917,26.9426839835876,26.155575933545,26.9768669204473,26.8003818779169,4,4,4,0.114394721420416,0.637555575044438,0.941594014973728,0.195481952253774,-0.82129098690227,0.176485042530327,FALSE,FALSE
"SSA1","YAL005C","SSA1",20,5,5,51.9,69.656,642,27.0941613074128,27.0236914191629,26.8736138292402,27.3034758669193,26.6340875984775,26.859465023053,26.792158978699,26.5115934220287,26.9506032386885,27.0166957495375,26.8218936541277,26.9426839835876,27.0941613074128,27.0236914191629,26.8736138292402,27.3034758669193,26.6340875984775,26.859465023053,26.792158978699,26.5115934220287,26.9506032386885,27.0166957495375,26.8218936541277,26.9426839835876,27.0737356056838,26.6993262555645,26.9329691564853,4,4,4,0.020259485624083,0.0507017831651061,1.69337158530635,1.2949767664034,0.374409350119262,-0.233642900920771,FALSE,FALSE
"CYS3","YAL012W","CYS3",4,4,4,14,42.542,394,24.1521306989285,24.6702283350324,25.2127475041017,24.7409830135601,25.1193363163702,23.8334491330428,25.755190567457,24.0581285073385,NA,24.1662997953408,25.177634565031,23.8452718108869,24.1521306989285,24.6702283350324,25.2127475041017,24.7409830135601,25.1193363163702,23.8334491330428,25.755190567457,24.0581285073385,21.8867781858375,24.1662997953408,25.177634565031,23.8452718108869,24.6940223879057,24.6915261310521,23.7689960892741,4,4,3,0.996249865464943,0.31196301173164,0.00163172424359738,0.505896895574885,0.0024962568535436,0.922530041778092,FALSE,FALSE
"TPD3","YAL016W","TPD3",2,2,2,3.3,70.907,635,NA,NA,NA,NA,24.4879979847737,26.9728991761448,NA,NA,NA,NA,29.0617787351009,NA,22.1973816188253,21.7114355558821,21.5181956424469,22.5953893250969,24.4879979847737,26.9728991761448,21.0542692673059,21.8243369957313,22.0734679983692,22.2302965197477,29.0617787351009,21.2284931470848,22.0056005355628,23.5848758559889,23.6485091000756,0,2,1,0.327760274453104,0.978552999555196,0.484443685394251,0.00941564748065677,-1.57927532042614,-0.0636332440867129,FALSE,FALSE
"PRP45","YAL032C","PRP45",3,3,3,9.8,42.482,379,22.4476341593285,23.2512009535225,22.1217725268716,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4476341593285,23.2512009535225,22.1217725268716,22.5955187127533,21.6543096877729,21.3547772520068,21.3496058672557,21.8421950661693,21.5073642028349,22.0300170030657,21.7156656997467,21.3366050086312,22.604031588119,21.5502219683012,21.6474129785696,3,0,0,0.0135413025029028,0.631319945886767,1.86833955997751,0.199750489380521,1.0538096198178,-0.0971910102684461,FALSE,NA
"FUN12","YAL035W","FUN12",11,11,11,13.6,112.27,1002,25.5786815710784,25.8264348257681,26.1474994990243,NA,25.9340235693227,26.0169932255769,25.5165310700453,25.6565734690931,26.2409448746501,26.0798722719592,26.1106018268969,26.4354896889629,25.5786815710784,25.8264348257681,26.1474994990243,22.4950948965284,25.9340235693227,26.0169932255769,25.5165310700453,25.6565734690931,26.2409448746501,26.0798722719592,26.1106018268969,26.4354896889629,25.0119276980998,25.7810303335095,26.2167271656173,3,4,4,0.432457539873596,0.0258030375710839,0.364056526589523,1.58832916524964,-0.769102635409688,-0.435696832107769,FALSE,FALSE
"RBG1","YAL036C","RBG1",5,5,5,14.6,40.701,369,25.7195755734446,25.0441853068863,23.9665765631314,24.3528592039693,NA,NA,23.0970303493329,NA,NA,NA,NA,NA,25.7195755734446,25.0441853068863,23.9665765631314,24.3528592039693,21.1908488002202,21.1568997734403,23.0970303493329,21.0664353571707,21.9091041911344,21.9523656068928,21.4257102196743,21.0032012170739,24.7707991618579,21.627803570041,21.5725953086938,4,1,0,0.00276841996259339,0.923159261850888,2.55776802779825,0.0347233687721069,3.14299559181689,0.055208261347186,TRUE,NA
"CDC19","YAL038W","CDC19",16,16,16,44.8,54.544,500,30.322704731443,30.5760558001491,31.0420518791404,31.0475875626493,30.7951353986477,29.7703785550327,31.2451885625485,29.8459537014796,29.9033994841047,29.7433606768012,30.6384098949602,29.699488155126,30.322704731443,30.5760558001491,31.0420518791404,31.0475875626493,30.7951353986477,29.7703785550327,31.2451885625485,29.8459537014796,29.9033994841047,29.7433606768012,30.6384098949602,29.699488155126,30.7470999933454,30.4141640544271,29.996164552748,4,4,4,0.45242615348464,0.368944748869583,0.344452297677264,0.433038666517548,0.332935938918304,0.417999501679112,FALSE,FALSE
"ADE1","YAR015W","ADE1",2,2,2,6.5,34.603,306,NA,NA,22.226674423261,NA,22.0382853890333,NA,22.7798660060418,NA,NA,NA,NA,NA,21.9084464603201,21.7757101170553,22.226674423261,22.7843301066987,22.0382853890333,21.9872334501312,22.7798660060418,21.4780202705435,21.9153852451339,21.776538710513,20.9236759218523,21.3971131957982,22.1737902768338,22.0708512789375,21.5031782683243,1,2,0,0.778633532192365,0.155747836452738,0.108666897134004,0.807577977562297,0.102938997896295,0.567673010613127,FALSE,FALSE
"HTB1","YDR224C;YBL002W","HTB1",5,5,5,58,14.252,131,29.6971530400729,29.9969847040007,29.6556389728436,28.5131081259238,30.0292056999509,30.6082309041821,29.5593942462925,30.0206217414806,29.9026809746815,30.4367846654211,29.7648540049087,29.7232361500236,29.6971530400729,29.9969847040007,29.6556389728436,28.5131081259238,30.0292056999509,30.6082309041821,29.5593942462925,30.0206217414806,29.9026809746815,30.4367846654211,29.7648540049087,29.7232361500236,29.4657212107103,30.0543631479765,29.9568889487587,4,4,4,0.190306360213385,0.731772145646229,0.720546696949877,0.135624125626083,-0.588641937266257,0.0974741992178068,FALSE,FALSE
"HTA1","YDR225W;YBL003C","HTA1",2,2,2,32.6,13.989,132,27.1171378254135,27.4258241558692,26.7416260117616,NA,27.1349655178703,28.4635347876844,26.6643804414071,27.5738369210828,27.559102453797,28.008384166375,27.8094354922073,27.1764556284477,27.1171378254135,27.4258241558692,26.7416260117616,22.6017912389762,27.1349655178703,28.4635347876844,26.6643804414071,27.5738369210828,27.559102453797,28.008384166375,27.8094354922073,27.1764556284477,25.9715948080051,27.4591794170112,27.6383444352067,3,4,4,0.286599862466617,0.692249282332469,0.54272402234762,0.159737485823211,-1.48758460900603,-0.179165018195583,FALSE,FALSE
