"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","14/26","15/661",4.6899669180576e-21,1.139661961088e-18,7.45457899607051e-19,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0043633","polyadenylation-dependent RNA catabolic process","14/26","16/661",3.68693534854446e-20,1.79185057939261e-18,1.1720573423794e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0043634","polyadenylation-dependent ncRNA catabolic process","14/26","16/661",3.68693534854446e-20,1.79185057939261e-18,1.1720573423794e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0071029","nuclear ncRNA surveillance","14/26","16/661",3.68693534854446e-20,1.79185057939261e-18,1.1720573423794e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0071046","nuclear polyadenylation-dependent ncRNA catabolic process","14/26","16/661",3.68693534854446e-20,1.79185057939261e-18,1.1720573423794e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0016075","rRNA catabolic process","15/26","20/661",8.43995826950073e-20,3.4181830991478e-18,2.23584859420107e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6/SKI7",15
"GO:0000459","exonucleolytic trimming involved in rRNA processing","14/26","17/661",2.05299755115674e-19,6.61868305869402e-18,4.32930968968073e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0071051","polyadenylation-dependent snoRNA 3'-end processing","13/26","14/661",2.17899030738898e-19,6.61868305869402e-18,4.32930968968073e-18,"SKI6/RRP46/LRP1/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",13
"GO:0034661","ncRNA catabolic process","15/26","21/661",2.90649869327023e-19,7.84754647182963e-18,5.13311465127258e-18,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6/SKI7",15
"GO:0031125","rRNA 3'-end processing","14/26","18/661",9.07790529616901e-19,2.00539180633552e-17,1.31173559781964e-17,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0090503","RNA phosphodiester bond hydrolysis, exonucleolytic","14/26","18/661",9.07790529616901e-19,2.00539180633552e-17,1.31173559781964e-17,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0071035","nuclear polyadenylation-dependent rRNA catabolic process","13/26","15/661",1.60375794557435e-18,3.24760983978806e-17,2.1242758752783e-17,"RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",13
"GO:0071025","RNA surveillance","14/26","19/661",3.38956042597309e-18,5.88330845365329e-17,3.8482979272326e-17,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0071027","nuclear RNA surveillance","14/26","19/661",3.38956042597309e-18,5.88330845365329e-17,3.8482979272326e-17,"SKI6/RRP46/LRP1/MPP6/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",14
"GO:0070481","nuclear-transcribed mRNA catabolic process, non-stop decay","12/26","13/661",9.36739615215255e-18,1.33898662645475e-16,8.75837039613025e-17,"SKI6/RRP46/MTR3/CSL4/RRP45/RRP4/RRP42/DIS3/RRP43/RRP40/SKI3/SKI7",12
"GO:0071042","nuclear polyadenylation-dependent mRNA catabolic process","12/26","13/661",9.36739615215255e-18,1.33898662645475e-16,8.75837039613025e-17,"SKI6/RRP46/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",12
"GO:0071047","polyadenylation-dependent mRNA catabolic process","12/26","13/661",9.36739615215255e-18,1.33898662645475e-16,8.75837039613025e-17,"SKI6/RRP46/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",12
"GO:0071028","nuclear mRNA surveillance","13/26","17/661",3.50056119688692e-17,4.72575761579734e-16,3.09113883467792e-16,"SKI6/RRP46/LRP1/MPP6/MTR3/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",13
"GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","12/26","14/661",6.42643788806347e-17,7.43630669904487e-16,4.86412090775731e-16,"SKI6/RRP46/MTR3/CSL4/RRP45/RRP4/RRP42/DIS3/RRP43/RRP40/SKI3/SKI7",12
"GO:0070478","nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay","12/26","14/661",6.42643788806347e-17,7.43630669904487e-16,4.86412090775731e-16,"SKI6/RRP46/MTR3/CSL4/RRP45/RRP4/RRP42/DIS3/RRP43/RRP40/SKI3/SKI7",12
"GO:0071038","nuclear polyadenylation-dependent tRNA catabolic process","12/26","14/661",6.42643788806347e-17,7.43630669904487e-16,4.86412090775731e-16,"SKI6/RRP46/MTR3/CSL4/RRP45/MTR4/RRP4/RRP42/DIS3/RRP43/RRP40/RRP6",12
"GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","12/26","15/661",3.14906862620877e-16,3.32705946160318e-15,2.17624422223123e-15,"SKI6/RRP46/MTR3/CSL4/RRP45/RRP4/RRP42/DIS3/RRP43/RRP40/SKI3/SKI7",12
