"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032543","mitochondrial translation","28/105","90/3076",6.03992772339199e-21,4.16151020141708e-18,3.81469119372126e-18,"MRPL16/MSS51/MRPL24/MRPS9/MRPL49/RSM28/MRPL22/MRPS5/NAM9/MRPL6/RSM27/MRPL10/RSM10/MRP21/MRP51/RSM23/MRPS16/MRPS17/MRPL38/PET123/RSM7/RSM24/MRPL20/VAR1/MRPL39/MRPL23/MRP17/MRPS35",28
"GO:0140053","mitochondrial gene expression","28/105","101/3076",2.04506347118877e-19,7.04524365824532e-17,6.45809517217507e-17,"MRPL16/MSS51/MRPL24/MRPS9/MRPL49/RSM28/MRPL22/MRPS5/NAM9/MRPL6/RSM27/MRPL10/RSM10/MRP21/MRP51/RSM23/MRPS16/MRPS17/MRPL38/PET123/RSM7/RSM24/MRPL20/VAR1/MRPL39/MRPL23/MRP17/MRPS35",28
"GO:0043604","amide biosynthetic process","35/105","439/3076",3.9421029343055e-07,5.45559491528269e-05,5.00092727701415e-05,"MIS1/MRPL16/BIO2/DHH1/MSS51/MRPL24/TEF4/MRPS9/ARG1/MRPL49/RSM28/MRPL22/MRPS5/NAM9/MRPL6/EBS1/RSM27/MRPL10/RSM10/MRP21/ANB1/MRP51/RSM23/MRPS16/MRPS17/MRPL38/PET123/RSM7/RSM24/MRPL20/VAR1/MRPL39/MRPL23/MRP17/MRPS35",35
"GO:0016053","organic acid biosynthetic process","19/105","153/3076",5.22830856266362e-07,5.45559491528269e-05,5.00092727701415e-05,"MET6/IDP1/LYS4/MIS1/LYS9/BIO2/ILV1/ACO2/ARG1/CPA1/ARG4/ELO1/GDH1/MCT1/BNA4/LEU9/ARG5,6/ARG3/MET3",19
"GO:0046394","carboxylic acid biosynthetic process","19/105","153/3076",5.22830856266362e-07,5.45559491528269e-05,5.00092727701415e-05,"MET6/IDP1/LYS4/MIS1/LYS9/BIO2/ILV1/ACO2/ARG1/CPA1/ARG4/ELO1/GDH1/MCT1/BNA4/LEU9/ARG5,6/ARG3/MET3",19
"GO:0043603","cellular amide metabolic process","37/105","487/3076",5.52076446176183e-07,5.45559491528269e-05,5.00092727701415e-05,"MIS1/MRPL16/BIO2/DHH1/MSS51/MRPL24/TEF4/MRPS9/FAA3/ARG1/MRPL49/RSM28/MRPL22/DAL7/MRPS5/NAM9/MRPL6/EBS1/RSM27/MRPL10/RSM10/MRP21/ANB1/MRP51/RSM23/MRPS16/MRPS17/MRPL38/PET123/RSM7/RSM24/MRPL20/VAR1/MRPL39/MRPL23/MRP17/MRPS35",37
"GO:1901607","alpha-amino acid biosynthetic process","15/105","97/3076",5.54269439869068e-07,5.45559491528269e-05,5.00092727701415e-05,"MET6/IDP1/LYS4/MIS1/LYS9/ILV1/ACO2/ARG1/CPA1/ARG4/GDH1/LEU9/ARG5,6/ARG3/MET3",15
"GO:0006412","translation","32/105","403/3076",1.68360856453723e-06,0.000145000787620769,0.00013291646562136,"MRPL16/DHH1/MSS51/MRPL24/TEF4/MRPS9/MRPL49/RSM28/MRPL22/MRPS5/NAM9/MRPL6/EBS1/RSM27/MRPL10/RSM10/MRP21/ANB1/MRP51/RSM23/MRPS16/MRPS17/MRPL38/PET123/RSM7/RSM24/MRPL20/VAR1/MRPL39/MRPL23/MRP17/MRPS35",32
"GO:0043043","peptide biosynthetic process","32/105","406/3076",1.99134441534749e-06,0.00015244847801938,0.000139743467743684,"MRPL16/DHH1/MSS51/MRPL24/TEF4/MRPS9/MRPL49/RSM28/MRPL22/MRPS5/NAM9/MRPL6/EBS1/RSM27/MRPL10/RSM10/MRP21/ANB1/MRP51/RSM23/MRPS16/MRPS17/MRPL38/PET123/RSM7/RSM24/MRPL20/VAR1/MRPL39/MRPL23/MRP17/MRPS35",32
"GO:1901605","alpha-amino acid metabolic process","17/105","138/3076",2.53287716335471e-06,0.000174515236555139,0.000159971189264508,"MET6/IDP1/LYS4/MIS1/LYS9/ILV1/ACO2/ARG1/CPA1/ARG4/ARO10/GDH1/BNA4/LEU9/ARG5,6/ARG3/MET3",17
