"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000398","mRNA splicing, via spliceosome","37/51","54/1101",3.52676151791698e-44,9.94546748052589e-42,8.90971330842185e-42,"PRP40/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/PRP21/PRP31/PRP45/SNU114/STO1/ECM2/SNU23/PRP19/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/SMD3",37
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","37/51","55/1101",1.06359943973808e-43,1.49967521003069e-41,1.34349402914284e-41,"PRP40/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/PRP21/PRP31/PRP45/SNU114/STO1/ECM2/SNU23/PRP19/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/SMD3",37
"GO:0000375","RNA splicing, via transesterification reactions","37/51","56/1101",3.0939911990132e-43,2.90835172707241e-41,2.60546627285322e-41,"PRP40/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/PRP21/PRP31/PRP45/SNU114/STO1/ECM2/SNU23/PRP19/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/SMD3",37
"GO:0008380","RNA splicing","37/51","57/1101",8.70292414702809e-43,6.13556152365481e-41,5.49658367180722e-41,"PRP40/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/PRP21/PRP31/PRP45/SNU114/STO1/ECM2/SNU23/PRP19/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/SMD3",37
"GO:0006397","mRNA processing","38/51","74/1101",1.34573833390081e-38,7.58996420320058e-37,6.79952000286726e-37,"PRP40/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/NAB3/PRP21/PRP31/PRP45/SNU114/STO1/ECM2/SNU23/PRP19/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/SMD3",38
"GO:0016071","mRNA metabolic process","40/51","109/1101",8.49999212361442e-34,3.99499629809878e-32,3.57894405204818e-32,"PRP40/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/NAB3/PRP21/PRP31/PRP45/SNU114/STO1/ECM2/SNU23/PRP19/PAP2/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/AIR2/SMD3",40
"GO:0006396","RNA processing","42/51","236/1101",1.88212348293098e-21,7.58226888837911e-20,6.79262610381107e-20,"PRP40/IKI1/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/NAB3/PRP21/PRP31/PRP45/SNU114/ELP6/STO1/ECM2/SNU23/PRP19/PAP2/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/SMD2/PRP39/AIR2/SMD3",42
"GO:0016070","RNA metabolic process","44/51","364/1101",1.10992806916925e-15,3.91249644382162e-14,3.5050360079029e-14,"PRP40/IKI1/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/NAB3/PRP21/PRP31/PRP45/SNU114/ELP6/STO1/ECM2/SNU23/PRP19/PAP2/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/CAD1/SMD2/PRP39/AIR2/SMD3/PNC1",44
"GO:0090304","nucleic acid metabolic process","44/51","393/1101",3.03427635208365e-14,9.50739923652876e-13,8.51726695321726e-13,"PRP40/IKI1/SNP1/LUC7/NRD1/MUD1/CBC2/YHC1/BRR2/SNU71/CWC2/PRP6/SYF1/SNU56/CLF1/CUS1/PRP42/NAM8/PRP8/CEF1/NAB3/PRP21/PRP31/PRP45/SNU114/ELP6/STO1/ECM2/SNU23/PRP19/PAP2/ISY1/SMB1/HSH155/SMD1/CWC22/RSE1/PRP4/CAD1/SMD2/PRP39/AIR2/SMD3/PNC1",44
"GO:0000245","spliceosomal complex assembly","11/51","16/1101",2.55265567185158e-12,6.9626829165995e-11,6.23756588273192e-11,"LUC7/YHC1/CLF1/CUS1/PRP42/NAM8/PRP8/ISY1/HSH155/RSE1/PRP39",11
