"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046034","ATP metabolic process","19/77","28/516",5.92864231735117e-11,2.63231718890392e-08,2.20295867160523e-08,"ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/ADH1/PGI1/ADK1/PDC1/PDC5/CDC19/FBA1/PFK1/ATP2",19
"GO:0009132","nucleoside diphosphate metabolic process","15/77","20/516",9.66900304753415e-10,8.58607470621032e-08,7.18559594900959e-08,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/PGI1/ADK1/CDC19/FBA1/PFK1",15
"GO:0009135","purine nucleoside diphosphate metabolic process","15/77","20/516",9.66900304753415e-10,8.58607470621032e-08,7.18559594900959e-08,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/PGI1/ADK1/CDC19/FBA1/PFK1",15
"GO:0009179","purine ribonucleoside diphosphate metabolic process","15/77","20/516",9.66900304753415e-10,8.58607470621032e-08,7.18559594900959e-08,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/PGI1/ADK1/CDC19/FBA1/PFK1",15
"GO:0009185","ribonucleoside diphosphate metabolic process","15/77","20/516",9.66900304753415e-10,8.58607470621032e-08,7.18559594900959e-08,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/PGI1/ADK1/CDC19/FBA1/PFK1",15
"GO:0044281","small molecule metabolic process","48/77","168/516",5.13242809850004e-09,3.64249537361476e-07,3.0483662088336e-07,"APA1/IMD3/SPE3/ERG13/ATP1/ENO1/ENO2/TDH3/GUS1/GPM1/SHM2/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADH1/ADH2/VAS1/ADE17/GPP1/PGI1/ADK1/PDC1/PDC5/CDC19/SAH1/FBA1/DED81/HOM6/CYS3/MMF1/RNR4/PFK1/GLN1/ADE13/ADH3/ILV5/FAS2/HIS4/FAS1/ATP2/THS1/DPS1/ILS1/ADE1",48
"GO:0046031","ADP metabolic process","14/77","19/516",5.74267288632958e-09,3.64249537361476e-07,3.0483662088336e-07,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/PGI1/ADK1/CDC19/FBA1/PFK1",14
"GO:0009150","purine ribonucleotide metabolic process","22/77","46/516",1.8874093984514e-08,1.0436626089615e-06,8.73430301003812e-07,"IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/FBA1/PFK1/ADE13/ATP2/ADE1",22
"GO:0072521","purine-containing compound metabolic process","23/77","50/516",2.11553231546249e-08,1.0436626089615e-06,8.73430301003812e-07,"IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/SAH1/FBA1/PFK1/ADE13/ATP2/ADE1",23
"GO:0006163","purine nucleotide metabolic process","22/77","47/516",3.15474052385841e-08,1.04878610423275e-06,8.7771810050773e-07,"IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/FBA1/PFK1/ADE13/ATP2/ADE1",22
"GO:0006096","glycolytic process","13/77","18/516",3.30698321154471e-08,1.04878610423275e-06,8.7771810050773e-07,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/PGI1/CDC19/FBA1/PFK1",13
"GO:0006165","nucleoside diphosphate phosphorylation","13/77","18/516",3.30698321154471e-08,1.04878610423275e-06,8.7771810050773e-07,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/PGI1/CDC19/FBA1/PFK1",13
"GO:0006757","ATP generation from ADP","13/77","18/516",3.30698321154471e-08,1.04878610423275e-06,8.7771810050773e-07,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/PGI1/CDC19/FBA1/PFK1",13
"GO:0046939","nucleotide phosphorylation","13/77","18/516",3.30698321154471e-08,1.04878610423275e-06,8.7771810050773e-07,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/PGI1/CDC19/FBA1/PFK1",13
"GO:0019637","organophosphate metabolic process","28/77","76/516",1.64935074046533e-07,4.61813819778526e-06,3.86487146471834e-06,"APA1/IMD3/ERG13/ATP1/TAL1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/SAH1/FBA1/TKL1/RNR4/PFK1/ADE13/ATP2/ADE1",28
"GO:0006753","nucleoside phosphate metabolic process","25/77","63/516",1.76820606671958e-07,4.61813819778526e-06,3.86487146471834e-06,"APA1/IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/FBA1/RNR4/PFK1/ADE13/ATP2/ADE1",25
"GO:0009117","nucleotide metabolic process","25/77","63/516",1.76820606671958e-07,4.61813819778526e-06,3.86487146471834e-06,"APA1/IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/FBA1/RNR4/PFK1/ADE13/ATP2/ADE1",25
"GO:0009259","ribonucleotide metabolic process","23/77","55/516",2.03644218936673e-07,5.02322406710459e-06,4.20388358389739e-06,"IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/FBA1/PFK1/ADE13/ATP2/ADE1",23
"GO:0006090","pyruvate metabolic process","15/77","26/516",2.28114388650897e-07,5.3306730821578e-06,4.46118444286796e-06,"ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/PGI1/PDC1/PDC5/CDC19/FBA1/PFK1",15
"GO:0019693","ribose phosphate metabolic process","23/77","56/516",3.07238544977061e-07,6.82069569849075e-06,5.70816875667908e-06,"IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/FBA1/PFK1/ADE13/ATP2/ADE1",23
"GO:0019752","carboxylic acid metabolic process","35/77","115/516",6.67536765035864e-07,1.41136344607583e-05,1.18115527848451e-05,"SPE3/ENO1/ENO2/TDH3/GUS1/GPM1/SHM2/HXK2/PFK2/TPI1/PGK1/TDH2/ADH1/ADH2/VAS1/PGI1/PDC1/PDC5/CDC19/SAH1/FBA1/DED81/HOM6/CYS3/MMF1/PFK1/GLN1/ADH3/ILV5/FAS2/HIS4/FAS1/THS1/DPS1/ILS1",35
"GO:1901135","carbohydrate derivative metabolic process","28/77","81/516",8.38477687925824e-07,1.69220042472303e-05,1.41618480305175e-05,"APA1/IMD3/ERG13/ATP1/TAL1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/SAH1/FBA1/TKL1/RNR4/PFK1/ADE13/ATP2/ADE1",28
"GO:0055086","nucleobase-containing small molecule metabolic process","26/77","73/516",1.25423076756097e-06,2.42121069911771e-05,2.02628586246693e-05,"APA1/IMD3/ERG13/ATP1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/URA1/TPI1/PGK1/TDH2/GUK1/ADE17/PGI1/ADK1/CDC19/SAH1/FBA1/RNR4/PFK1/ADE13/ATP2/ADE1",26
"GO:0006091","generation of precursor metabolites and energy","19/77","44/516",1.7508330591327e-06,3.0713144641758e-05,2.57035089107174e-05,"TAL1/ENO1/ENO2/TDH3/GPM1/HXK2/PFK2/TPI1/PGK1/TDH2/ADH1/PGI1/PDC1/PDC5/CDC19/FBA1/TKL1/PFK1/ATP2",19
