"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005681","spliceosomal complex","17/39","34/692",1.57678617741594e-14,1.38757183612602e-12,1.21163569422488e-12,"STO1/CBC2/PRP40/SNU71/PRP39/MUD1/BRR2/YHC1/LUC7/SNU56/SNU114/SNP1/PRP19/SMD2/PRP8/PRP42/SMB1",17
"GO:0005684","U2-type spliceosomal complex","15/39","26/692",5.09458913635749e-14,2.24161921999729e-12,1.95739477344261e-12,"STO1/CBC2/PRP40/SNU71/PRP39/MUD1/YHC1/LUC7/SNU56/SNU114/SNP1/PRP19/SMD2/PRP42/SMB1",15
"GO:0030532","small nuclear ribonucleoprotein complex","14/39","24/692",3.58529385539217e-13,7.88764648186277e-12,6.88753819588495e-12,"PRP40/SNU71/PRP39/MUD1/BRR2/YHC1/LUC7/SNU56/SNU114/SNP1/SMD2/PRP8/PRP42/SMB1",14
"GO:0097525","spliceosomal snRNP complex","14/39","24/692",3.58529385539217e-13,7.88764648186277e-12,6.88753819588495e-12,"PRP40/SNU71/PRP39/MUD1/BRR2/YHC1/LUC7/SNU56/SNU114/SNP1/SMD2/PRP8/PRP42/SMB1",14
"GO:0120114","Sm-like protein family complex","14/39","25/692",7.86451713997509e-13,1.38415501663562e-11,1.20865210782775e-11,"PRP40/SNU71/PRP39/MUD1/BRR2/YHC1/LUC7/SNU56/SNU114/SNP1/SMD2/PRP8/PRP42/SMB1",14
"GO:0005685","U1 snRNP","11/39","14/692",1.34884650275131e-12,1.97830820403526e-11,1.72747008247098e-11,"PRP40/SNU71/PRP39/MUD1/YHC1/LUC7/SNU56/SNP1/SMD2/PRP42/SMB1",11
"GO:0071004","U2-type prespliceosome","11/39","20/692",4.93573845700574e-10,5.42931230270632e-09,4.74090667580815e-09,"PRP40/SNU71/PRP39/MUD1/YHC1/LUC7/SNU56/SNP1/SMD2/PRP42/SMB1",11
"GO:0071010","prespliceosome","11/39","20/692",4.93573845700574e-10,5.42931230270632e-09,4.74090667580815e-09,"PRP40/SNU71/PRP39/MUD1/YHC1/LUC7/SNU56/SNP1/SMD2/PRP42/SMB1",11
"GO:0000243","commitment complex","7/39","10/692",1.11343068297631e-07,1.08868777891017e-06,9.50648419383282e-07,"STO1/CBC2/PRP39/YHC1/SNU56/SNP1/PRP42",7
"GO:0071013","catalytic step 2 spliceosome","5/39","11/692",0.000158517940816961,0.00139495787918925,0.00121808522943559,"SNU114/PRP19/SMD2/PRP8/SMB1",5
"GO:0005634","nucleus","29/39","325/692",0.000334369349781817,0.00267495479825454,0.00233578588842801,"STO1/CBC2/PRP40/SNU71/PRP39/MUD1/BRR2/YHC1/LUC7/KAP95/SNU56/SNU114/NRD1/SRP1/YPK2/SNP1/YHB1/PRP19/SMD2/PRP8/PRP42/SMB1/NOP12/NAB3/PAP2/UBC4/UBC5/FPR3/ADE3",29
