"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-SCE-597592","Post-translational protein modification","5/6","56/334",0.000593790097402481,0.00950380725422206,0.00384769524462432,"851332/851410/851408/854284/854734",5
"R-SCE-199977","ER to Golgi Anterograde Transport","3/6","14/334",0.00109659314471793,0.00950380725422206,0.00384769524462432,"851332/851410/854734",3
"R-SCE-948021","Transport to the Golgi and subsequent modification","3/6","14/334",0.00109659314471793,0.00950380725422206,0.00384769524462432,"851332/851410/854734",3
"R-SCE-446203","Asparagine N-linked glycosylation","3/6","17/334",0.00200610106963361,0.0130396569526185,0.00527921334114108,"851332/851410/854734",3
"R-SCE-199991","Membrane Trafficking","3/6","22/334",0.00438607415246061,0.0190063213273293,0.00769486693414143,"851332/851410/854734",3
"R-SCE-5653656","Vesicle-mediated transport","3/6","22/334",0.00438607415246061,0.0190063213273293,0.00769486693414143,"851332/851410/854734",3
"R-SCE-6811434","COPI-dependent Golgi-to-ER retrograde traffic","2/6","11/334",0.0137916017030483,0.0426803297218721,0.0172794857173571,"851410/854734",2
"R-SCE-8856688","Golgi-to-ER retrograde transport","2/6","11/334",0.0137916017030483,0.0426803297218721,0.0172794857173571,"851410/854734",2
"R-SCE-6807878","COPI-mediated anterograde transport","2/6","12/334",0.0164155114314893,0.0426803297218721,0.0172794857173571,"851410/854734",2
"R-SCE-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic","2/6","12/334",0.0164155114314893,0.0426803297218721,0.0172794857173571,"851410/854734",2
