"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009259","ribonucleotide metabolic process","22/94","52/694",7.63909515214654e-08,2.96359991557343e-05,2.74275844192726e-05,"CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/IMD3/PGI1",22
"GO:1901135","carbohydrate derivative metabolic process","28/94","80/694",1.23605869745963e-07,2.96359991557343e-05,2.74275844192726e-05,"RNR2/CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/GPD2/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GND1/GND2/TAL1/GUA1/RNR4/IMD3/PGI1",28
"GO:0019693","ribose phosphate metabolic process","22/94","54/694",1.76055440529114e-07,2.96359991557343e-05,2.74275844192726e-05,"CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/IMD3/PGI1",22
"GO:0009150","purine ribonucleotide metabolic process","19/94","43/694",3.08365789437843e-07,3.03686110315111e-05,2.81056035393245e-05,"ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/IMD3/PGI1",19
"GO:0006753","nucleoside phosphate metabolic process","24/94","65/694",4.04703733350494e-07,3.03686110315111e-05,2.81056035393245e-05,"RNR2/CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/RNR4/IMD3/PGI1",24
"GO:0009117","nucleotide metabolic process","24/94","65/694",4.04703733350494e-07,3.03686110315111e-05,2.81056035393245e-05,"RNR2/CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/RNR4/IMD3/PGI1",24
"GO:0019637","organophosphate metabolic process","28/94","84/694",4.20951044001144e-07,3.03686110315111e-05,2.81056035393245e-05,"RNR2/CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/GPD2/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GND1/GND2/TAL1/GUA1/RNR4/IMD3/PGI1",28
"GO:0006163","purine nucleotide metabolic process","19/94","48/694",2.50366718020526e-06,0.000158043990750457,0.000146266872106729,"ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/IMD3/PGI1",19
"GO:0055086","nucleobase-containing small molecule metabolic process","24/94","75/694",8.55742699230758e-06,0.000480166736790592,0.000444385682407552,"RNR2/CPA2/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/RNR4/IMD3/PGI1",24
"GO:0072521","purine-containing compound metabolic process","19/94","52/694",1.04397911098804e-05,0.000527209451048962,0.000487922868714412,"ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GUA1/IMD3/PGI1",19
"GO:0006796","phosphate-containing compound metabolic process","30/94","112/694",2.92343797600259e-05,0.00133984261173421,0.00124000024931733,"RNR2/CPA2/GPP1/URA7/URA8/ENO2/TDH2/ADE5,7/ATP16/HXK2/HXK1/ADE13/TDH3/PGK1/ERG13/GPD2/FAA4/PFK1/ATP2/ATP1/TPI1/ADE17/GND1/GND2/TAL1/GUA1/RNR4/IMD3/PGI1/IPP1",30
"GO:0016052","carbohydrate catabolic process","11/94","22/694",3.18378442392288e-05,0.00133984261173421,0.00124000024931733,"ENO2/TDH2/HXK2/HXK1/TDH3/PGK1/PFK1/TPI1/GND1/GND2/PGI1",11
"GO:0046034","ATP metabolic process","12/94","26/694",3.72790810902692e-05,0.00144814891927584,0.00134023578980401,"ENO2/TDH2/ATP16/HXK2/HXK1/TDH3/PGK1/PFK1/ATP2/ATP1/TPI1/PGI1",12
"GO:0044281","small molecule metabolic process","45/94","206/694",4.7641409264476e-05,0.00152547665305892,0.00141180121721347,"RNR2/CPA2/BAT1/ILV5/SHM2/CYS4/GPP1/HIS4/URA7/URA8/ENO2/TRP5/TDH2/ILV1/ADE5,7/CDC60/ATP16/HXK2/HXK1/ADH3/ADE13/TDH3/PGK1/ERG13/LYS20/ASN1/GPD2/FAA4/PFK1/ATP2/ATP1/ILV3/TPI1/ADE17/GND1/GND2/GUA1/RNR4/ARO4/ERG1/IMD3/GUS1/PGI1/DED81/MAE1",45
"GO:0006096","glycolytic process","9/94","16/694",5.43734252575456e-05,0.00152547665305892,0.00141180121721347,"ENO2/TDH2/HXK2/HXK1/TDH3/PGK1/PFK1/TPI1/PGI1",9
"GO:0006165","nucleoside diphosphate phosphorylation","9/94","16/694",5.43734252575456e-05,0.00152547665305892,0.00141180121721347,"ENO2/TDH2/HXK2/HXK1/TDH3/PGK1/PFK1/TPI1/PGI1",9
