"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006402","mRNA catabolic process","16/75","57/1089",3.24717570044071e-07,0.000215612466509263,0.000199957661553454,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:0000956","nuclear-transcribed mRNA catabolic process","15/75","53/1089",7.21608368484278e-07,0.00023957397833678,0.000222179418717528,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/CCR4/XRN1/DCP2/SKI3",15
"GO:0016071","mRNA metabolic process","19/75","85/1089",1.09086937836809e-06,0.000241445755745471,0.000223915293454503,"PAT1/LSM1/LSM4/LSM7/DCP1/LSM2/RPM2/NMD4/DHH1/NAM7/LSM3/BRR2/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",19
"GO:0006401","RNA catabolic process","16/75","63/1089",1.47955007397317e-06,0.000245605312279546,0.000227772840335343,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:0034655","nucleobase-containing compound catabolic process","16/75","67/1089",3.64309729754898e-06,0.000483803321114505,0.000448676193487612,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:0019439","aromatic compound catabolic process","16/75","70/1089",6.81631615712495e-06,0.000614383464452787,0.0005697754069513,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:0046700","heterocycle catabolic process","16/75","70/1089",6.81631615712495e-06,0.000614383464452787,0.0005697754069513,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:0044270","cellular nitrogen compound catabolic process","16/75","71/1089",8.32748671698054e-06,0.000614383464452787,0.0005697754069513,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:1901361","organic cyclic compound catabolic process","16/75","71/1089",8.32748671698054e-06,0.000614383464452787,0.0005697754069513,"PAT1/LSM1/LSM4/LSM7/DCP1/NMD4/DHH1/NAM7/LSM3/EBS1/EDC3/SSD1/CCR4/XRN1/DCP2/SKI3",16
"GO:0010605","negative regulation of macromolecule metabolic process","23/75","136/1089",1.19449653805723e-05,0.00079314570127,0.000735558394487873,"PAT1/LSM1/LSM4/LSM7/DCP1/UFD4/NMD4/DHH1/NAM7/LSM3/TOR1/RSC9/FUN30/EBS1/EDC3/SSD1/CCR4/HHF2/HHF1/GSP1/XRN1/DCP2/SKI3",23
