"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002181","cytoplasmic translation","99/117","120/315",2.00245451759528e-41,4.98611174881224e-39,3.68873200609656e-39,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/RPL7A/RPL27A/RPL27B/RPS7B/RPL9B/RPS0A/RPL26B/RPL23A/RPL23B/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",99
"GO:0006412","translation","105/117","160/315",1.12517609622658e-28,9.33896159868057e-27,6.90897602946143e-27,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/RPL26B/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",105
"GO:0043043","peptide biosynthetic process","105/117","160/315",1.12517609622658e-28,9.33896159868057e-27,6.90897602946143e-27,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/RPL26B/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",105
"GO:0006518","peptide metabolic process","105/117","161/315",2.98782018622852e-28,1.85991806592725e-26,1.37596982260524e-26,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/RPL26B/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",105
"GO:0043604","amide biosynthetic process","105/117","163/315",2.03261598822943e-27,1.01224276213826e-25,7.48858521979264e-26,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/RPL26B/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",105
"GO:0043603","cellular amide metabolic process","105/117","165/315",1.3205011739898e-26,5.48007987205767e-25,4.05417027102131e-25,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/RPL26B/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",105
"GO:0044267","cellular protein metabolic process","107/117","183/315",2.09440944625463e-22,7.45011360167717e-21,5.51160380593323e-21,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/VMA1/RPL26B/RIO2/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",107
"GO:0010467","gene expression","113/117","207/315",3.19475797578233e-22,9.94368419962252e-21,7.35635060213038e-21,"DBP2/RPS25B/RPL37A/RPL24B/RPS3/MRT4/RPS20/RPL6A/RPL13B/YRA1/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/NOG1/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/TSR1/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/VMA1/RPL26B/RIO2/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/PNO1/RPL14A",113
"GO:0019538","protein metabolic process","107/117","187/315",4.77404016063575e-21,1.32081777777589e-19,9.77142722937143e-20,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/VMA1/RPL26B/RIO2/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",107
"GO:1901566","organonitrogen compound biosynthetic process","108/117","192/315",1.36811727681981e-20,3.40661201928133e-19,2.52021603624702e-19,"RPS25B/RPL37A/RPL24B/RPS3/RPS20/RPL6A/RPL13B/RPS16A/RPS16B/RPS14A/RPS14B/RPL36B/RPS4A/RPS4B/RPS5/RPS1A/RPS18B/RPS18A/RPS29A/RPL19B/RPL19A/RPS19A/RPL24A/RPS28A/RPS28B/RPS15/RPS17A/RPS17B/RPL1A/RPL1B/RPL8B/RPS26A/RPS26B/RPS2/RPS1B/RPS29B/RPS13/RPL34A/RPL28/RPL42A/RPL42B/RPL3/RPL11A/RPL11B/RPL15A/RPS7A/RPS12/RPL25/RPL33B/RPL16A/RPL22A/RPL22B/RPL4B/RPL4A/RPS24A/RPS24B/RPL35A/RPL35B/RPL17A/RPL17B/RPL10/RPP0/RPL2A/RPL2B/RPL12B/RPL12A/RPL21A/RPS10A/RPS10B/RPL6B/RPS22B/RPS22A/RPS11B/RPS11A/RPL16B/RPL18B/RPL18A/RPL31A/ASC1/RPL7A/RPL27A/RPL27B/RPS7B/STM1/RPL9B/RPS0A/VMA1/RPL26B/RPL23A/RPL23B/RPS23B/RPS23A/RPS8A/RPS8B/RPL5/URA2/CPA2/RPS6A/RPS6B/RPP2A/RPS9A/RPS21A/RPS21B/RPS27A/RPS27B/RPL32/RPL38/RPL14A",108
