"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF012_01","log2.LFQ.intensity.YKAF012_02","log2.LFQ.intensity.YKAF012_03","log2.LFQ.intensity.YKAF012_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF012_01","imputed.log2.LFQ.intensity.YKAF012_02","imputed.log2.LFQ.intensity.YKAF012_03","imputed.log2.LFQ.intensity.YKAF012_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF012","value_count_YKAF000","value_count_YKAF012","pvalue_YKAF012_YKAF000","log10.pvalue_YKAF012_YKAF000","difference_YKAF012_YKAF000","enriched_YKAF012_YKAF000"
"BI4","Q0120","BI4",2,2,2,2.7,74.579,638,28.6548882090151,27.9658173049532,27.8790009587955,28.1201574150315,28.5293604300651,28.0480165048358,28.416834372437,28.283788595792,28.6548882090151,27.9658173049532,27.8790009587955,28.1201574150315,28.5293604300651,28.0480165048358,28.416834372437,28.283788595792,28.1549659719488,28.3194999757825,4,4,0.454018303414903,0.342926638526465,0.164534003833648,FALSE
"VAR1","Q0140","VAR1",7,7,7,21.9,47.123,398,26.4974094230847,26.3923930276469,26.746118992786,26.7431680392078,26.3764178165881,26.8229877561703,26.8423012312271,26.9056389363482,26.4974094230847,26.3923930276469,26.746118992786,26.7431680392078,26.3764178165881,26.8229877561703,26.8423012312271,26.9056389363482,26.5947723706813,26.7368364350834,4,4,0.385158244088186,0.414360801882515,0.14206406440206,FALSE
"REP1","R0020C","REP1",8,8,8,26.3,43.231,373,29.0195617156865,28.5711625188283,28.6518128276117,28.3822849580422,27.6779485237828,28.0697379562756,27.6247767182342,27.2434530882888,29.0195617156865,28.5711625188283,28.6518128276117,28.3822849580422,27.6779485237828,28.0697379562756,27.6247767182342,27.2434530882888,28.6562055050422,27.6539790716453,4,4,0.00399972032777874,2.39797037475923,-1.00222643339685,FALSE
"REP2","R0040C","REP2",5,5,5,27,33.196,296,28.38751219427,28.6859550487214,28.6252994401475,28.6095348044263,28.0966765544687,28.2930299023597,28.3005551217576,28.2717747492359,28.38751219427,28.6859550487214,28.6252994401475,28.6095348044263,28.0966765544687,28.2930299023597,28.3005551217576,28.2717747492359,28.5770753718913,28.2405090819555,4,4,0.00723281486680633,2.14069265108613,-0.336566289935831,FALSE
"TFC3","YAL001C","TFC3",5,5,5,5.8,132.11,1160,NA,24.3466511521186,24.9770989099592,24.9189349167257,24.7889026940896,NA,24.3770304365025,NA,23.6504562802686,24.3466511521186,24.9770989099592,24.9189349167257,24.7889026940896,23.896259534979,24.3770304365025,23.7699420680745,24.473285314768,24.2080336834114,3,2,0.520877581261694,0.283264334338971,-0.265251631356634,FALSE
"EFB1","YAL003W","EFB1",14,14,14,71.8,22.627,206,34.1990136577123,34.2510290117379,34.275448255174,34.2634652064176,34.4853178428689,34.3509362781182,34.501898670355,34.4905273228091,34.1990136577123,34.2510290117379,34.275448255174,34.2634652064176,34.4853178428689,34.3509362781182,34.501898670355,34.4905273228091,34.2472390327605,34.4571700285378,4,4,0.0049126912296485,2.30868053109698,0.20993099577732,FALSE
"SSA1","YAL005C","SSA1",37,9,9,76.6,69.656,642,32.5941256901634,32.7285207308335,32.90278877391,33.0163437455345,32.8342263158105,32.6216756993742,32.8685744958408,32.9229486898689,32.5941256901634,32.7285207308335,32.90278877391,33.0163437455345,32.8342263158105,32.6216756993742,32.8685744958408,32.9229486898689,32.8104447351103,32.8118563002236,4,4,0.990586472945055,0.004107606865808,0.00141156511327267,FALSE
"ERP2","YAL007C","ERP2",3,2,2,13.5,24.063,215,27.5610709088161,27.5531076649264,27.5602692698467,27.5222304652894,27.0964754959999,27.2979782169836,27.1793062419831,27.4225397491825,27.5610709088161,27.5531076649264,27.5602692698467,27.5222304652894,27.0964754959999,27.2979782169836,27.1793062419831,27.4225397491825,27.5491695772197,27.2490749260373,4,4,0.0232858684544251,1.63290756026802,-0.300094651182427,FALSE
"CYS3","YAL012W","CYS3",12,12,12,58.9,42.542,394,33.5609251894038,33.5951266735414,33.5608113358709,33.6520266077175,33.7696891420909,33.767224260164,33.9328887918251,34.0263885305802,33.5609251894038,33.5951266735414,33.5608113358709,33.6520266077175,33.7696891420909,33.767224260164,33.9328887918251,34.0263885305802,33.5922224516334,33.874047681165,4,4,0.0166119770400364,1.77957867781453,0.28182522953162,FALSE
"TPD3","YAL016W","TPD3",13,13,13,30.7,70.907,635,30.5571860996863,30.7623214330087,30.6265357946719,30.6496732824459,30.7511090298299,30.6659394889871,30.7950579655349,30.6465867523882,30.5571860996863,30.7623214330087,30.6265357946719,30.6496732824459,30.7511090298299,30.6659394889871,30.7950579655349,30.6465867523882,30.6489291524532,30.714673309185,4,4,0.280248917735644,0.552456055886764,0.0657441567318102,FALSE
