"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF024_01","log2.LFQ.intensity.YKAF024_02","log2.LFQ.intensity.YKAF024_03","log2.LFQ.intensity.YKAF024_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF024_01","imputed.log2.LFQ.intensity.YKAF024_02","imputed.log2.LFQ.intensity.YKAF024_03","imputed.log2.LFQ.intensity.YKAF024_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF024","value_count_YKAF000","value_count_YKAF024","pvalue_YKAF024_YKAF000","log10.pvalue_YKAF024_YKAF000","difference_YKAF024_YKAF000","enriched_YKAF024_YKAF000"
"BI4","Q0120","BI4",4,4,4,7.4,74.579,638,29.6736084750291,30.1662662697438,29.8605754092012,29.8128508091078,30.4729556309467,30.0181029073212,29.8840331885205,29.4820267868415,29.6736084750291,30.1662662697438,29.8605754092012,29.8128508091078,30.4729556309467,30.0181029073212,29.8840331885205,29.4820267868415,29.8783252407705,29.9642796284075,4,4,0.724765944843938,0.139802221393366,0.0859543876369742,FALSE
"VAR1","Q0140","VAR1",10,10,10,28.4,47.123,398,28.2293560935038,28.0520138272739,28.1351612835319,28.1789264854553,28.2752428747138,28.3064776307711,28.5709454579626,28.0072081579028,28.2293560935038,28.0520138272739,28.1351612835319,28.1789264854553,28.2752428747138,28.3064776307711,28.5709454579626,28.0072081579028,28.1488644224412,28.2899685303376,4,4,0.315163390900922,0.501464235513369,0.141104107896336,FALSE
"REP1","R0020C","REP1",9,9,9,27.1,43.231,373,29.3270812837657,29.5644183994419,29.0525062367776,28.9380349127893,29.0467162875117,29.059021294537,29.3680719153371,29.6552465768508,29.3270812837657,29.5644183994419,29.0525062367776,28.9380349127893,29.0467162875117,29.059021294537,29.3680719153371,29.6552465768508,29.2205102081936,29.2822640185591,4,4,0.770115885886431,0.113443917926049,0.0617538103655448,FALSE
"REP2","R0040C","REP2",4,4,4,16.6,33.196,296,27.8580424805802,27.9380910149472,28.0101997505577,28.0956709818059,28.4251038287971,27.9677421818777,28.0840055331402,28.5305515403603,27.8580424805802,27.9380910149472,28.0101997505577,28.0956709818059,28.4251038287971,27.9677421818777,28.0840055331402,28.5305515403603,27.9755010569728,28.2518507710438,4,4,0.129614430298334,0.887346644684057,0.276349714071046,FALSE
"TFC3","YAL001C","TFC3",13,13,13,13.7,132.11,1160,27.8942332623247,27.7012742011646,27.8214679458187,27.2983278976593,27.8402614075667,27.4460853857782,26.7578628148238,27.5883509335432,27.8942332623247,27.7012742011646,27.8214679458187,27.2983278976593,27.8402614075667,27.4460853857782,26.7578628148238,27.5883509335432,27.6788258267418,27.408140135428,4,4,0.359196029828036,0.444668472208812,-0.270685691313883,FALSE
"VPS8","YAL002W","VPS8",6,6,6,5.3,144.96,1274,NA,NA,NA,26.8059967010036,26.85531201394,27.1586549861988,NA,NA,25.5087351512784,25.3850285221612,25.6180344423554,26.8059967010036,26.85531201394,27.1586549861988,24.6231136002995,24.9552593328291,25.8294487041996,25.8980849833169,1,2,0.928746261217596,0.032102921533748,0.0686362791172144,FALSE
"EFB1","YAL003W","EFB1",13,13,13,71.4,22.627,206,35.3090841486483,35.3508704332018,35.3544217652684,35.3028347359635,35.4242980370338,35.2430685627704,35.2902884421851,35.4441855929797,35.3090841486483,35.3508704332018,35.3544217652684,35.3028347359635,35.4242980370338,35.2430685627704,35.2902884421851,35.4441855929797,35.3293027707705,35.3504601587423,4,4,0.704424145366632,0.152165766248524,0.0211573879717761,FALSE
"SSA1","YAL005C","SSA1",40,10,10,78.8,69.656,642,34.0184511660732,34.2791899378923,34.1910911755865,34.2911122509389,34.3626743675668,34.3702304903455,34.4173349976878,34.1322373299543,34.0184511660732,34.2791899378923,34.1910911755865,34.2911122509389,34.3626743675668,34.3702304903455,34.4173349976878,34.1322373299543,34.1949611326227,34.3206192963886,4,4,0.210865250567721,0.675994983703456,0.12565816376587,FALSE
"ERP2","YAL007C","ERP2",3,2,2,13.5,24.063,215,29.1968554268893,28.4618968680697,28.3252593335116,27.8679709470492,29.0667134909963,28.6072433849253,28.4706110293663,28.3694454548534,29.1968554268893,28.4618968680697,28.3252593335116,27.8679709470492,29.0667134909963,28.6072433849253,28.4706110293663,28.3694454548534,28.46299564388,28.6285033400353,4,4,0.623851815799969,0.20491855650828,0.165507696155345,FALSE
"SWC3","YAL011W","SWC3",2,2,2,3.8,72.514,625,NA,NA,25.5645928381146,25.8465157198038,25.6558095465135,NA,NA,NA,25.7213486200279,25.595645575862,25.5645928381146,25.8465157198038,25.6558095465135,25.6494799261075,24.2606710732473,25.2798666430561,25.6820256884521,25.2114567972311,2,1,0.248775311769756,0.604192720822714,-0.470568891220971,FALSE
"CYS3","YAL012W","CYS3",14,14,14,71.1,42.542,394,35.0207293567948,34.9073269929036,34.8721574636832,35.0005986924775,34.6886981033004,34.8295085384183,35.012219571274,34.9196318830496,35.0207293567948,34.9073269929036,34.8721574636832,35.0005986924775,34.6886981033004,34.8295085384183,35.012219571274,34.9196318830496,34.9502031264648,34.8625145240106,4,4,0.315371998682876,0.501176869527616,-0.0876886024542216,FALSE
"SYN8","YAL014C","SYN8",2,2,2,9.4,29.048,255,26.4463378451825,26.5496163019091,26.7678714528339,26.9385397536882,NA,26.700943618674,NA,25.7206456961845,26.4463378451825,26.5496163019091,26.7678714528339,26.9385397536882,25.1236998800623,26.700943618674,23.9667543280228,25.7206456961845,26.6755913384034,25.3780108807359,4,2,0.106019328603724,0.974614950388986,-1.2975804576675,FALSE
"TPD3","YAL016W","TPD3",15,15,15,34.8,70.907,635,32.1739983968819,32.2427208407661,32.3157317299779,32.0383277814571,31.6511285183183,31.8224408088662,31.985765863713,32.2617571955146,32.1739983968819,32.2427208407661,32.3157317299779,32.0383277814571,31.6511285183183,31.8224408088662,31.985765863713,32.2617571955146,32.1926946872707,31.930273096603,4,4,0.136520584974287,0.86480185948979,-0.262421590667717,FALSE
"PSK1","YAL017W","PSK1",12,12,11,8.9,152.33,1356,28.0232155177761,28.1061946992666,28.2304101424362,27.9595298405072,28.1516082532445,28.1611084270637,28.0615727535128,27.6517786198549,28.0232155177761,28.1061946992666,28.2304101424362,27.9595298405072,28.1516082532445,28.1611084270637,28.0615727535128,27.6517786198549,28.0798375499965,28.006517013419,4,4,0.610695458791314,0.214175309460834,-0.073320536577544,FALSE
"FUN30","YAL019W","FUN30",17,17,17,18.2,128.51,1131,29.0258574300308,29.040641773102,28.8795853061003,28.9840007667414,29.3829445511688,29.2519178529407,29.2208728056554,28.7114848659792,29.0258574300308,29.040641773102,28.8795853061003,28.9840007667414,29.3829445511688,29.2519178529407,29.2208728056554,28.7114848659792,28.9825213189936,29.141805018936,4,4,0.364316671737782,0.438520954264391,0.159283699942385,FALSE
"CCR4","YAL021C","CCR4",15,15,15,23.2,94.669,837,29.7464554029638,29.6039585506898,29.2387010566401,28.9699663388891,29.7614815373676,29.0984346218635,29.5455973889948,29.7635566171945,29.7464554029638,29.6039585506898,29.2387010566401,28.9699663388891,29.7614815373676,29.0984346218635,29.5455973889948,29.7635566171945,29.3897703372957,29.5422675413551,4,4,0.541757980399014,0.266194682559638,0.152497204059429,FALSE
"PMT2","YAL023C","PMT2",9,8,8,20.2,86.869,759,31.6119280928379,31.9844082885296,31.8751090172359,31.7758035570829,31.503889837301,31.6273188514332,31.824301101936,30.3793750286414,31.6119280928379,31.9844082885296,31.8751090172359,31.7758035570829,31.503889837301,31.6273188514332,31.824301101936,30.3793750286414,31.8118122389216,31.3337212048279,4,4,0.238911841892962,0.621762323497041,-0.478091034093659,FALSE
"MAK16","YAL025C","MAK16",5,5,5,24.8,35.695,306,28.9241953969756,28.8486123871473,28.8993135862459,28.6554001358195,28.4757602677399,28.9586175384705,28.8460732981837,NA,28.9241953969756,28.8486123871473,28.8993135862459,28.6554001358195,28.4757602677399,28.9586175384705,28.8460732981837,24.8827101746469,28.8318803765471,27.7907903197603,4,3,0.364096728570792,0.438783223208424,-1.04109005678683,FALSE
"DRS2","YAL026C","DRS2",14,14,14,11.8,153.76,1355,29.0887639000449,28.9988684694775,28.7944538445776,28.9997825545476,29.0002662475699,28.8771294553181,28.8991983227904,28.3054777366225,29.0887639000449,28.9988684694775,28.7944538445776,28.9997825545476,29.0002662475699,28.8771294553181,28.8991983227904,28.3054777366225,28.9704671921619,28.7705179405752,4,4,0.304049915921833,0.517055112345666,-0.199949251586698,FALSE
"MYO4","YAL029C","MYO4",20,14,14,15.3,169.34,1471,28.8131720147288,29.014223263858,28.9961496785147,28.9142199623256,28.8706775823666,28.8058737353064,28.6949801437942,29.094413029543,28.8131720147288,29.014223263858,28.9961496785147,28.9142199623256,28.8706775823666,28.8058737353064,28.6949801437942,29.094413029543,28.9344412298568,28.8664861227525,4,4,0.512539974725897,0.290272256855933,-0.0679551071042361,FALSE
"GIP4","YAL031C","GIP4",3,3,3,5,86.635,760,30.1647088657701,31.0458314699182,30.9691841560516,30.9377543692705,30.2061796783341,NA,NA,NA,30.1647088657701,31.0458314699182,30.9691841560516,30.9377543692705,30.2061796783341,25.5963489506456,25.0206800201078,24.3694958401411,30.7793697152526,26.2981761223072,4,1,0.0414563676685285,1.38240875266718,-4.48119359294545,TRUE
