"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF028_01","log2.LFQ.intensity.YKAF028_02","log2.LFQ.intensity.YKAF028_03","log2.LFQ.intensity.YKAF028_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF028_01","imputed.log2.LFQ.intensity.YKAF028_02","imputed.log2.LFQ.intensity.YKAF028_03","imputed.log2.LFQ.intensity.YKAF028_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF028","value_count_YKAF000","value_count_YKAF028","pvalue_YKAF028_YKAF000","log10.pvalue_YKAF028_YKAF000","difference_YKAF028_YKAF000","enriched_YKAF028_YKAF000"
"BI4","Q0120","BI4",3,3,3,4.7,74.579,638,28.4306969158235,28.4908691729968,28.2808276792286,28.0375294433711,29.3226617582796,28.6904580020451,28.492665542877,28.3162228271404,28.4306969158235,28.4908691729968,28.2808276792286,28.0375294433711,29.3226617582796,28.6904580020451,28.492665542877,28.3162228271404,28.309980802855,28.7055020325855,4,4,0.173267065816465,0.761283979083207,0.395521229730509,FALSE
"VAR1","Q0140","VAR1",9,9,9,25.6,47.123,398,26.8400212385898,26.7291004088961,26.6158262743831,26.8524573109737,26.7957547139785,26.5320464803355,26.6313145172952,26.9166135315776,26.8400212385898,26.7291004088961,26.6158262743831,26.8524573109737,26.7957547139785,26.5320464803355,26.6313145172952,26.9166135315776,26.7593513082107,26.7189323107967,4,4,0.707198365421065,0.150458751797914,-0.0404189974139868,FALSE
"REP1","R0020C","REP1",10,10,10,33.2,43.231,373,28.6585019373173,28.6296828429687,28.0599753982675,27.7784379298734,28.3502645189262,28.0541377615406,27.846372246576,28.2661994109493,28.6585019373173,28.6296828429687,28.0599753982675,27.7784379298734,28.3502645189262,28.0541377615406,27.846372246576,28.2661994109493,28.2816495271067,28.129243484498,4,4,0.563551777575322,0.249066176011471,-0.152406042608671,FALSE
"REP2","R0040C","REP2",5,5,5,27,33.196,296,27.1022948454557,27.0430172678118,27.1882018643841,27.2860383614816,28.3553147984389,28.795476054979,28.8598796671932,28.7409830135601,27.1022948454557,27.0430172678118,27.1882018643841,27.2860383614816,28.3553147984389,28.795476054979,28.8598796671932,28.7409830135601,27.1548880847833,28.6879133835428,4,4,0.00018016769923592,3.74432306741362,1.53302529875949,TRUE
"TFC3","YAL001C","TFC3",11,11,11,12.2,132.11,1160,25.8536712500012,25.9276861070031,26.0205157739429,25.6313145172952,25.921615788898,25.6953784766045,25.970399787427,26.0341427229795,25.8536712500012,25.9276861070031,26.0205157739429,25.6313145172952,25.921615788898,25.6953784766045,25.970399787427,26.0341427229795,25.8582969120606,25.9053841939772,4,4,0.686394175281176,0.163426410552674,0.0470872819166388,FALSE
"EFB1","YAL003W","EFB1",12,12,12,68,22.627,206,33.7606966646927,33.8186939668246,33.8435222449462,33.8679304560809,34.2039067534828,34.3975175334784,34.214295045345,34.3095924202497,33.7606966646927,33.8186939668246,33.8435222449462,33.8679304560809,34.2039067534828,34.3975175334784,34.214295045345,34.3095924202497,33.8227108331361,34.281327938139,4,4,0.000512427006167318,3.29036798993365,0.458617105002872,FALSE
"SSA1","YAL005C","SSA1",41,10,10,78.8,69.656,642,32.6345204113211,33.011703219546,32.8472239097961,32.9272297396903,33.0658183924788,33.1490265066627,32.9605796559832,32.9752452613751,32.6345204113211,33.011703219546,32.8472239097961,32.9272297396903,33.0658183924788,33.1490265066627,32.9605796559832,32.9752452613751,32.8551693200884,33.037667454125,4,4,0.108637836994297,0.964018889886041,0.182498134036578,FALSE
"ERP2","YAL007C","ERP2",3,2,2,13.5,24.063,215,27.831590036362,27.0953691732819,26.9583686286679,26.4992509058784,27.1768360358437,27.3283445801117,27.2117825651348,27.3711085999346,27.831590036362,27.0953691732819,26.9583686286679,26.4992509058784,27.1768360358437,27.3283445801117,27.2117825651348,27.3711085999346,27.0961446860475,27.2720179452562,4,4,0.572500668775549,0.242224001659933,0.175873259208661,FALSE
"SWC3","YAL011W","SWC3",2,2,2,3.8,72.514,625,NA,NA,24.2406719797935,24.5326707727006,NA,NA,NA,NA,23.7496715877646,23.7837933323561,24.2406719797935,24.5326707727006,24.1891069752911,23.5416952667861,24.1670167810015,23.2849308628333,24.0767019181537,23.795687471478,2,0,0.379017740050368,0.421340462259693,-0.281014446675709,FALSE
"CYS3","YAL012W","CYS3",13,13,13,69.3,42.542,394,33.4921402405607,33.5085252340303,33.4329081873856,33.5684197259507,33.7089266369139,33.8833996562124,33.8878539653495,33.7397283421925,33.4921402405607,33.5085252340303,33.4329081873856,33.5684197259507,33.7089266369139,33.8833996562124,33.8878539653495,33.7397283421925,33.5004983469818,33.8049771501671,4,4,0.00277154522349764,2.55727803060021,0.304478803185276,FALSE
"SYN8","YAL014C","SYN8",2,2,2,9.4,29.048,255,25.0185221342119,25.1258132499619,25.3711252217069,25.5804653757994,25.7889026940896,NA,25.6186572600134,25.8554308374002,25.0185221342119,25.1258132499619,25.3711252217069,25.5804653757994,25.7889026940896,23.9414601428124,25.6186572600134,25.8554308374002,25.27398149542,25.3011127335789,4,3,0.957422272329502,0.0188964738278606,0.0271312381588729,FALSE
"TPD3","YAL016W","TPD3",15,15,15,34.8,70.907,635,30.8487168421391,30.872322616799,31.0542671686395,30.7757250793697,30.3544743119364,30.4763398573188,30.5281310667291,30.4478595549391,30.8487168421391,30.872322616799,31.0542671686395,30.7757250793697,30.3544743119364,30.4763398573188,30.5281310667291,30.4478595549391,30.8877579267368,30.4517011977309,4,4,0.00152424991058265,2.81694382178314,-0.436056729005955,FALSE
"PSK1","YAL017W","PSK1",13,13,12,10.6,152.33,1356,26.688991916146,26.5980411381662,26.6589445079191,26.5117592880418,26.9271661476462,26.9426839835876,27.0961738557491,27.0879045060185,26.688991916146,26.5980411381662,26.6589445079191,26.5117592880418,26.9271661476462,26.9426839835876,27.0961738557491,27.0879045060185,26.6144342125683,27.0134821232503,4,4,0.000611646018603101,3.21349984688048,0.399047910682071,FALSE
"FUN30","YAL019W","FUN30",17,17,17,19.1,128.51,1131,28.7644902211912,28.9901827091314,28.7301375728811,28.7947636817974,28.7655022615095,28.6638038450107,28.6042414112727,28.5455789784663,28.7644902211912,28.9901827091314,28.7301375728811,28.7947636817974,28.7655022615095,28.6638038450107,28.6042414112727,28.5455789784663,28.8198935462502,28.6447816240648,4,4,0.0597387051457038,1.22374419509262,-0.175111922185465,FALSE
"CCR4","YAL021C","CCR4",13,13,13,20.3,94.669,837,28.8935391027087,28.4812762401518,28.3995001153505,28.0550692336751,28.5268260507732,28.3616865442162,28.4331271379375,28.4276633593963,28.8935391027087,28.4812762401518,28.3995001153505,28.0550692336751,28.5268260507732,28.3616865442162,28.4331271379375,28.4276633593963,28.4573461729715,28.4373257730808,4,4,0.915925868410258,0.0381396750692599,-0.0200203998907291,FALSE
"PMT2","YAL023C","PMT2",9,9,8,20.2,86.869,759,30.1147076676687,30.6118401745563,30.7643794861978,30.4693693671152,29.7079522498972,29.556144726181,29.4888024936268,29.6118929261682,30.1147076676687,30.6118401745563,30.7643794861978,30.4693693671152,29.7079522498972,29.556144726181,29.4888024936268,29.6118929261682,30.4900741738845,29.5911980989683,4,4,0.00474813267577762,2.32347715417552,-0.898876074916203,FALSE
