"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF019_01","log2.LFQ.intensity.YKAF019_02","log2.LFQ.intensity.YKAF019_03","log2.LFQ.intensity.YKAF019_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF019_01","imputed.log2.LFQ.intensity.YKAF019_02","imputed.log2.LFQ.intensity.YKAF019_03","imputed.log2.LFQ.intensity.YKAF019_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF019","value_count_YKAF000","value_count_YKAF019","pvalue_YKAF019_YKAF000","log10.pvalue_YKAF019_YKAF000","difference_YKAF019_YKAF000","enriched_YKAF019_YKAF000"
"BI3","Q0115","BI3",2,2,2,3.1,61.172,517,NA,NA,NA,24.8331595612275,NA,25.2882758222596,25.6554547306253,NA,23.6288758730549,24.0454942072541,23.4085649652981,24.8331595612275,23.9260863395148,25.2882758222596,25.6554547306253,23.4364206053652,23.9790236517087,24.5765593744412,1,2,0.378823892546519,0.421562637710254,0.597535722732587,FALSE
"BI4","Q0120","BI4",3,3,3,4.7,74.579,638,28.5298816618275,27.9817981577071,NA,28.1395102125864,28.3234565546713,28.3445617421421,28.5647091188466,NA,28.5298816618275,27.9817981577071,23.8757210289258,28.1395102125864,28.3234565546713,28.3445617421421,28.5647091188466,23.4090048801986,27.1317277652617,27.1604330739646,3,3,0.986779634763285,0.00577982209392931,0.0287053087029463,FALSE
"VAR1","Q0140","VAR1",6,6,6,20.1,47.123,398,26.796497541614,26.584341853835,27.0000244213297,26.9057536864012,26.9967961920998,26.6409970706925,26.8591095189136,27.0144627219416,26.796497541614,26.584341853835,27.0000244213297,26.9057536864012,26.9967961920998,26.6409970706925,26.8591095189136,27.0144627219416,26.821654375795,26.8778413759119,4,4,0.666896501552465,0.175941560824629,0.0561870001169247,FALSE
"REP1","R0020C","REP1",8,8,8,26.3,43.231,373,28.6922885167898,28.4999427566223,28.6062551892522,28.3121162151634,27.7570362194363,27.8439190391468,27.5819023231701,27.9693900347591,28.6922885167898,28.4999427566223,28.6062551892522,28.3121162151634,27.7570362194363,27.8439190391468,27.5819023231701,27.9693900347591,28.5276506694569,27.7880619041281,4,4,0.000682594987790625,3.16583690501558,-0.739588765328829,FALSE
"REP2","R0040C","REP2",5,5,5,27,33.196,296,28.1900874940355,28.6165976378277,28.4693305479453,28.4806986307271,27.6878580102786,28.0213103408193,27.8327975147057,27.9288609769607,28.1900874940355,28.6165976378277,28.4693305479453,28.4806986307271,27.6878580102786,28.0213103408193,27.8327975147057,27.9288609769607,28.4391785776339,27.8677067106911,4,4,0.00283584366438256,2.5473177148033,-0.571471866942815,FALSE
"TFC3","YAL001C","TFC3",6,6,6,6.9,132.11,1160,NA,24.667578061282,25.0741453835687,25.0200070213887,24.5937740689778,24.5544403681211,24.5189335602606,25.0197949881964,24.3354194879629,24.667578061282,25.0741453835687,25.0200070213887,24.5937740689778,24.5544403681211,24.5189335602606,25.0197949881964,24.7742874885506,24.671735746389,3,4,0.641598283034564,0.192736806927154,-0.102551742161584,FALSE
"EFB1","YAL003W","EFB1",14,14,14,71.8,22.627,206,34.1999643628807,34.3002114365466,34.3121649145521,34.3017791759908,34.2466473539887,34.5719829851404,34.405147494185,34.4947052445135,34.1999643628807,34.3002114365466,34.3121649145521,34.3017791759908,34.2466473539887,34.5719829851404,34.405147494185,34.4947052445135,34.2785299724926,34.4296207694569,4,4,0.116053402637546,0.93534212168763,0.151090796964333,FALSE
"SSA1","YAL005C","SSA1",38,9,9,77.7,69.656,642,32.6408031933658,32.6809980836086,32.8054740243924,32.9388061262908,32.6405015546166,33.040697289445,32.8096194820527,32.9179083920665,32.6408031933658,32.6809980836086,32.8054740243924,32.9388061262908,32.6405015546166,33.040697289445,32.8096194820527,32.9179083920665,32.7665203569144,32.8521816795452,4,4,0.460661193610761,0.336618371447254,0.0856613226307843,FALSE
"ERP2","YAL007C","ERP2",3,2,2,13.5,24.063,215,27.6320776461365,27.6218459703476,27.6319389254594,27.4793114238501,27.5657987951547,27.5328193739307,27.2384505155969,27.8188501209942,27.6320776461365,27.6218459703476,27.6319389254594,27.4793114238501,27.5657987951547,27.5328193739307,27.2384505155969,27.8188501209942,27.5912934914484,27.5389797014191,4,4,0.69840777621764,0.155890933750353,-0.0523137900293023,FALSE
"CYS3","YAL012W","CYS3",14,14,14,68.3,42.542,394,33.5144161978744,33.5484619647207,33.5322945574152,33.6494591533115,33.4762915670796,33.6653253914697,33.6593826892611,33.7789195937963,33.5144161978744,33.5484619647207,33.5322945574152,33.6494591533115,33.4762915670796,33.6653253914697,33.6593826892611,33.7789195937963,33.5611579683304,33.6449798104017,4,4,0.289659986081806,0.538111494523924,0.0838218420712522,FALSE
"TPD3","YAL016W","TPD3",14,14,14,31.8,70.907,635,30.4914236108378,30.6888752316824,30.6037286856233,30.6316614440832,30.7445480405757,30.559649516323,30.59468187778,30.7275270344187,30.4914236108378,30.6888752316824,30.6037286856233,30.6316614440832,30.7445480405757,30.559649516323,30.59468187778,30.7275270344187,30.6039222430567,30.6566016172743,4,4,0.430930465313849,0.365592801687931,0.0526793742176466,FALSE
"PSK1","YAL017W","PSK1",8,8,7,6.3,152.33,1356,26.2743366313017,26.3174482218211,26.3833401623431,26.2753139285592,26.0642276613623,25.807274923338,25.894695849917,26.1265420579306,26.2743366313017,26.3174482218211,26.3833401623431,26.2753139285592,26.0642276613623,25.807274923338,25.894695849917,26.1265420579306,26.3126097360063,25.973185123137,4,4,0.0144140295390168,1.84121459226555,-0.339424612869298,FALSE
"FUN30","YAL019W","FUN30",12,12,12,15,128.51,1131,28.176598292976,28.1649485758381,28.2888126488489,28.606396401511,28.0240614561832,28.2406355899122,28.3407048897526,28.2652606365461,28.176598292976,28.1649485758381,28.2888126488489,28.606396401511,28.0240614561832,28.2406355899122,28.3407048897526,28.2652606365461,28.3091889797935,28.2176656430985,4,4,0.490208871451615,0.309618833460073,-0.0915233366949693,FALSE
"CCR4","YAL021C","CCR4",15,15,15,21.1,94.669,837,28.4955274661343,28.6247767182342,28.3301412650501,28.4701455312447,28.283788595792,28.3282589678492,28.298196777338,28.4856201472858,28.4955274661343,28.6247767182342,28.3301412650501,28.4701455312447,28.283788595792,28.3282589678492,28.298196777338,28.4856201472858,28.4801477451658,28.3489661220663,4,4,0.139185815522585,0.856405021580022,-0.131181623099565,FALSE
"PMT2","YAL023C","PMT2",9,9,8,20.2,86.869,759,29.9952332880382,29.894695849917,30.0661232374871,29.8424511044927,29.8496118605461,30.0015553033687,29.8686039307874,29.8625719531616,29.9952332880382,29.894695849917,30.0661232374871,29.8424511044927,29.8496118605461,30.0015553033687,29.8686039307874,29.8625719531616,29.9496258699837,29.8955857619659,4,4,0.416551522922624,0.380331273399839,-0.0540401080177837,FALSE
"MAK16","YAL025C","MAK16",5,5,5,25.8,35.695,306,26.9401092410271,27.103095675363,27.1652841030349,26.5581537203975,26.8929603811153,26.9567081316027,26.8473284653622,27.1624056203544,26.9401092410271,27.103095675363,27.1652841030349,26.5581537203975,26.8929603811153,26.9567081316027,26.8473284653622,27.1624056203544,26.9416606849556,26.9648506496086,4,4,0.88620015942076,0.052468176178081,0.0231899646529889,FALSE
"DRS2","YAL026C","DRS2",8,8,8,6.3,153.76,1355,26.1843475208524,26.1101836284433,26.1116567414014,NA,26.2139342359898,26.219299415252,NA,25.5730278953833,26.1843475208524,26.1101836284433,26.1116567414014,23.7181552507024,26.2139342359898,26.219299415252,24.2070479569955,25.5730278953833,25.5310857853499,25.5533273759051,3,3,0.977888697515617,0.0097105734389673,0.0222415905552786,FALSE
"MYO4","YAL029C","MYO4",16,11,11,13,169.34,1471,28.539675509792,28.6756960195619,28.5634731565821,28.2956156529315,28.0089183989458,28.0101997505577,28.3624392328723,27.8005145579665,28.539675509792,28.6756960195619,28.5634731565821,28.2956156529315,28.0089183989458,28.0101997505577,28.3624392328723,27.8005145579665,28.5186150847169,28.0455179850856,4,4,0.0186154584399922,1.73012626401141,-0.473097099631289,FALSE
"PRP45","YAL032C","PRP45",3,3,3,7.7,42.482,379,24.2214030345017,24.1639990904503,24.0354018756276,23.995330345176,NA,23.8398050523211,23.828324787799,NA,24.2214030345017,24.1639990904503,24.0354018756276,23.995330345176,24.1218799136567,23.8398050523211,23.828324787799,23.885490608347,24.1040335864389,23.9188750905309,4,2,0.0801270657442255,1.09622076084594,-0.185158495908002,FALSE
"FUN12","YAL035W","FUN12",27,27,27,36.1,112.27,1002,31.099739229321,31.1799112724138,31.0853739054032,30.9907778134054,30.9784879260524,30.9204662366898,31.0235328028095,30.8434099248837,31.099739229321,31.1799112724138,31.0853739054032,30.9907778134054,30.9784879260524,30.9204662366898,31.0235328028095,30.8434099248837,31.0889505551359,30.9414742226089,4,4,0.0362941205125775,1.44016372305631,-0.147476332526999,FALSE
"RBG1","YAL036C","RBG1",9,9,9,37.9,40.701,369,29.8895411902396,29.9235155084759,30.190958764928,29.7095635384882,30.0538789125149,29.9164142190797,29.9754161097631,30.0609803925762,29.8895411902396,29.9235155084759,30.190958764928,29.7095635384882,30.0538789125149,29.9164142190797,29.9754161097631,30.0609803925762,29.9283947505329,30.0016724084835,4,4,0.526890744505042,0.278279430285994,0.0732776579505554,FALSE
"CDC19","YAL038W","CDC19",23,23,23,81.2,54.544,500,36.78085148564,36.9322068277184,36.8248938035757,36.7737470127695,36.7927766643692,36.8750907032291,36.8644061520003,36.8618670080729,36.78085148564,36.9322068277184,36.8248938035757,36.7737470127695,36.7927766643692,36.8750907032291,36.8644061520003,36.8618670080729,36.8279247824259,36.8485351319179,4,4,0.639741722235995,0.193995324839742,0.0206103494919887,FALSE
"CDC24","YAL041W","CDC24",11,11,11,15.6,96.938,854,26.5132361622986,26.2069854151625,26.5390468442083,26.0738798875701,26.4114458179952,26.0689081411402,26.5405551816339,25.9729210814604,26.5132361622986,26.2069854151625,26.5390468442083,26.0738798875701,26.4114458179952,26.0689081411402,26.5405551816339,25.9729210814604,26.3332870773099,26.2484575555574,4,4,0.650038158143695,0.187061148918928,-0.0848295217524573,FALSE
"ERV46","YAL042W","ERV46",11,11,11,48.7,46.235,415,29.8816869988268,29.8958661122907,29.7657551607,29.5607976728432,30.0118531471515,29.637684653569,29.9860372255197,29.8652297210087,29.8816869988268,29.8958661122907,29.7657551607,29.5607976728432,30.0118531471515,29.637684653569,29.9860372255197,29.8652297210087,29.7760264861651,29.8752011868122,4,4,0.422900497297755,0.373761804156614,0.0991747006470547,FALSE
"PTA1","YAL043C","PTA1",9,9,9,15,88.472,785,27.1780716676043,27.4301385818684,27.5556694639523,27.4614675816542,27.286390947795,27.18063460318,27.0456231986546,27.4303778943084,27.1780716676043,27.4301385818684,27.5556694639523,27.4614675816542,27.286390947795,27.18063460318,27.0456231986546,27.4303778943084,27.4063368237698,27.2357566609845,4,4,0.187251671014873,0.727574298011405,-0.170580162785296,FALSE
