"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF005_01","log2.LFQ.intensity.YKAF005_02","log2.LFQ.intensity.YKAF005_03","log2.LFQ.intensity.YKAF005_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF005_01","imputed.log2.LFQ.intensity.YKAF005_02","imputed.log2.LFQ.intensity.YKAF005_03","imputed.log2.LFQ.intensity.YKAF005_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF005","value_count_YKAF000","value_count_YKAF005","pvalue_YKAF005_YKAF000","log10.pvalue_YKAF005_YKAF000","difference_YKAF005_YKAF000","enriched_YKAF005_YKAF000"
"VAR1","Q0140","VAR1",7,7,7,21.9,47.123,398,27.0214692016949,27.8380383175025,27.5441422329063,27.9148472334455,26.6079488247911,27.2256378644125,26.383636799548,27.4639634595167,27.0214692016949,27.8380383175025,27.5441422329063,27.9148472334455,26.6079488247911,27.2256378644125,26.383636799548,27.4639634595167,27.5796242463873,26.9202967370671,4,4,0.0910586926383426,1.0406785893016,-0.659327509320274,FALSE
"REP1","R0020C","REP1",7,7,7,24.4,43.231,373,30.0596918117109,29.1789264854553,29.5110919383369,29.057059532536,28.4309760017921,28.5764703340284,28.5934535294377,28.8703248308165,30.0596918117109,29.1789264854553,29.5110919383369,29.057059532536,28.4309760017921,28.5764703340284,28.5934535294377,28.8703248308165,29.4516924420098,28.6178061740187,4,4,0.0264874906036058,1.57695918434638,-0.833886267991087,FALSE
"REP2","R0040C","REP2",6,6,6,39.2,33.196,296,28.6128772690385,28.0079031878605,28.6348838737923,28.3830681913146,27.6927873452536,27.3391762511156,28.0808076081612,28.0602847018578,28.6128772690385,28.0079031878605,28.6348838737923,28.3830681913146,27.6927873452536,27.3391762511156,28.0808076081612,28.0602847018578,28.4096831305015,27.793263976597,4,4,0.0366901277830264,1.43545077569658,-0.616419153904452,FALSE
"TFC3","YAL001C","TFC3",5,5,5,5.8,132.11,1160,25.5243843669657,NA,25.7417288648845,25.9995513995085,NA,25.6659530385365,NA,NA,25.5243843669657,24.9380449902044,25.7417288648845,25.9995513995085,25.0691260027775,25.6659530385365,25.1750407143352,24.5513953332033,25.5509274053908,25.1153787722131,3,1,0.224383853622187,0.649008397572197,-0.435548633177632,FALSE
"EFB1","YAL003W","EFB1",13,13,13,68.4,22.627,206,35.0932515951256,35.0703203345823,35.3438737742794,35.2402986556233,34.9083116760585,34.7491018954023,35.0466935232725,34.8344618001889,35.0932515951256,35.0703203345823,35.3438737742794,35.2402986556233,34.9083116760585,34.7491018954023,35.0466935232725,34.8344618001889,35.1869360899027,34.8846422237305,4,4,0.0153816589066516,1.81299682349733,-0.302293866172135,FALSE
"SSA1","YAL005C","SSA1",41,9,9,78,69.656,642,33.7055319377577,33.7498511527762,34.1337689347914,34.0668770511363,33.8886706108865,33.6369849682069,33.7111853401151,33.8085650555449,33.7055319377577,33.7498511527762,34.1337689347914,34.0668770511363,33.8886706108865,33.6369849682069,33.7111853401151,33.8085650555449,33.9140072691154,33.7613514936883,4,4,0.272538801069782,0.564571658925301,-0.152655775427071,FALSE
"ERP2","YAL007C","ERP2",4,3,3,27.4,24.063,215,28.3584622690515,29.4474654836335,29.1669845049267,29.3709631512572,29.7630500028894,29.2083443672167,29.7880719111177,28.807256495486,28.3584622690515,29.4474654836335,29.1669845049267,29.3709631512572,29.7630500028894,29.2083443672167,29.7880719111177,28.807256495486,29.0859688522172,29.3916806941774,4,4,0.408150564468685,0.38917959853865,0.305711841960218,FALSE
"CYS3","YAL012W","CYS3",12,12,12,61.7,42.542,394,34.5520175213375,34.2161035233326,34.2863000548799,34.3777472439984,34.4919014035366,34.8093319876067,34.8815320305889,34.9934038206312,34.5520175213375,34.2161035233326,34.2863000548799,34.3777472439984,34.4919014035366,34.8093319876067,34.8815320305889,34.9934038206312,34.3580420858871,34.7940423105908,4,4,0.0186155597744573,1.73012389990744,0.436000224703747,FALSE
"SYN8","YAL014C","SYN8",3,3,3,18.4,29.048,255,26.0622729709563,NA,26.6059727232619,26.2754560257526,26.8753727131589,26.7577356771246,26.8462526746526,26.5820459392213,26.0622729709563,25.4023091916879,26.6059727232619,26.2754560257526,26.8753727131589,26.7577356771246,26.8462526746526,26.5820459392213,26.0865027279147,26.7653517510393,3,4,0.0715685786187104,1.14527760796673,0.678849023124677,FALSE
"TPD3","YAL016W","TPD3",16,16,16,35.9,70.907,635,31.5827996890265,31.4178505355754,31.5806899931909,31.6024903207053,31.4170457128268,31.2631013736071,31.2927995896852,31.591029370554,31.5827996890265,31.4178505355754,31.5806899931909,31.6024903207053,31.4170457128268,31.2631013736071,31.2927995896852,31.591029370554,31.5459576346245,31.3909940116683,4,4,0.134107055950812,0.872548371440822,-0.154963622956252,FALSE
"PSK1","YAL017W","PSK1",15,15,12,13.9,152.33,1356,28.179401165498,28.1502528826863,27.9405013462221,27.0073151073851,28.0618302259031,28.2220021890676,27.4111871777936,27.9780378020861,28.179401165498,28.1502528826863,27.9405013462221,27.0073151073851,28.0618302259031,28.2220021890676,27.4111871777936,27.9780378020861,27.8193676254479,27.9182643487126,4,4,0.774568114826044,0.110940384757782,0.0988967232647298,FALSE
"FUN30","YAL019W","FUN30",23,23,23,28.9,128.51,1131,29.2725980719724,29.9097069843941,30.0359052291389,30.1345494276167,30.0723983400972,30.0416603212493,30.1107312447113,29.7699688864878,29.2725980719724,29.9097069843941,30.0359052291389,30.1345494276167,30.0723983400972,30.0416603212493,30.1107312447113,29.7699688864878,29.8381899282805,29.9986896981364,4,4,0.485981847593026,0.313379952213864,0.160499769855861,FALSE
"CCR4","YAL021C","CCR4",13,13,13,20.8,94.669,837,29.8132943599664,29.6062728415404,29.9578153419724,29.759990707423,29.5090162806793,29.2466275356408,29.4540520214437,30.0169082386815,29.8132943599664,29.6062728415404,29.9578153419724,29.759990707423,29.5090162806793,29.2466275356408,29.4540520214437,30.0169082386815,29.7843433127255,29.5566510191113,4,4,0.269868628859425,0.568847597492753,-0.227692293614222,FALSE
