"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF017_01","log2.LFQ.intensity.YKAF017_02","log2.LFQ.intensity.YKAF017_03","log2.LFQ.intensity.YKAF017_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF017_01","imputed.log2.LFQ.intensity.YKAF017_02","imputed.log2.LFQ.intensity.YKAF017_03","imputed.log2.LFQ.intensity.YKAF017_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF017","value_count_YKAF000","value_count_YKAF017","pvalue_YKAF017_YKAF000","log10.pvalue_YKAF017_YKAF000","difference_YKAF017_YKAF000","enriched_YKAF017_YKAF000"
"BI4","Q0120","BI4",3,3,3,4.7,74.579,638,28.4898744747059,27.706882544578,27.5780192758073,27.9410613117006,27.844517767177,28.2823309933305,28.5606337064165,28.4409477182389,28.4898744747059,27.706882544578,27.5780192758073,27.9410613117006,27.844517767177,28.2823309933305,28.5606337064165,28.4409477182389,27.928959401698,28.2821075462907,4,4,0.218557145753905,0.660434989628425,0.353148144592708,FALSE
"VAR1","Q0140","VAR1",8,8,8,24.6,47.123,398,26.846372246576,26.7226011860798,27.0698915733807,27.1242559131037,27.5190085736516,27.1612526172633,26.8989677682488,27.3123326443093,26.846372246576,26.7226011860798,27.0698915733807,27.1242559131037,27.5190085736516,27.1612526172633,26.8989677682488,27.3123326443093,26.940780229785,27.2228904008682,4,4,0.135237316768419,0.868903454618998,0.282110171083193,FALSE
"COX2","Q0250","COX2",2,2,2,6.8,28.567,251,NA,NA,NA,NA,25.0382518929039,25.2402352406254,25.2682804168386,26.0684161735171,23.6382063757448,23.989918485526,23.9717563931353,23.6957784113369,25.0382518929039,25.2402352406254,25.2682804168386,26.0684161735171,23.8239149164357,25.4037959309713,0,4,0.00312411076719125,2.50527357635456,1.57988101453553,TRUE
"REP1","R0020C","REP1",8,8,8,26.3,43.231,373,28.8869278745672,28.5521916331479,28.6337758928103,28.3158774575676,27.4794656238333,27.4024307687379,27.1674870568864,27.3826972390844,28.8869278745672,28.5521916331479,28.6337758928103,28.3158774575676,27.4794656238333,27.4024307687379,27.1674870568864,27.3826972390844,28.5971932145232,27.3580201721355,4,4,0.000340427262099663,3.46797566801941,-1.23917304238776,TRUE
"REP2","R0040C","REP2",5,5,5,27,33.196,296,28.0801468356751,28.4316934036174,28.3920654216186,28.5518983800959,27.1339862908994,27.1589438429504,26.8301397270758,26.8443381748565,28.0801468356751,28.4316934036174,28.3920654216186,28.5518983800959,27.1339862908994,27.1589438429504,26.8301397270758,26.8443381748565,28.3639510102517,26.9918520089455,4,4,5.63793474649159e-05,4.24887995496364,-1.37209900130623,TRUE
"TFC3","YAL001C","TFC3",6,6,6,7,132.11,1160,NA,25.0451440606147,25.5313624214464,25.3893926550325,25.2493067703061,24.8712653100159,24.8602705082602,24.7605555008719,24.1103882518758,25.0451440606147,25.5313624214464,25.3893926550325,25.2493067703061,24.8712653100159,24.8602705082602,24.7605555008719,25.0190718472423,24.9353495223635,3,4,0.81719974503259,0.0876717775400265,-0.0837223248788064,FALSE
"EFB1","YAL003W","EFB1",14,14,14,71.8,22.627,206,34.2384846828467,34.3000068231378,34.3197204281539,34.2978224725285,34.549265598632,34.4181522283914,34.4961944321195,34.423922514484,34.2384846828467,34.3000068231378,34.3197204281539,34.2978224725285,34.549265598632,34.4181522283914,34.4961944321195,34.423922514484,34.2890086016667,34.4718836934068,4,4,0.00446817930231125,2.34986940752556,0.182875091740037,FALSE
"SSA1","YAL005C","SSA1",37,9,9,76.6,69.656,642,32.6052972287794,32.6980146572312,32.8436719914279,32.9812810090486,32.3649975274721,32.5657216368283,32.48301248885,32.5314349321852,32.6052972287794,32.6980146572312,32.8436719914279,32.9812810090486,32.3649975274721,32.5657216368283,32.48301248885,32.5314349321852,32.7820662216218,32.4862916463339,4,4,0.0283151990194086,1.54798038149544,-0.295774575287879,FALSE
"ERP2","YAL007C","ERP2",4,2,2,13.5,24.063,215,27.6495876346059,27.6392037888695,27.6492449923906,27.5846285864287,27.9997556779575,27.8273558857875,27.7137805326876,27.8765441122497,27.6495876346059,27.6392037888695,27.6492449923906,27.5846285864287,27.9997556779575,27.8273558857875,27.7137805326876,27.8765441122497,27.6306662505737,27.8543590521706,4,4,0.0285697045616271,1.54409425061895,0.223692801596894,FALSE
"CYS3","YAL012W","CYS3",13,13,13,58.9,42.542,394,33.4983361653571,33.5502981848917,33.5289228222958,33.658531729985,33.9797999860266,33.9523749300484,33.8331897276703,33.7680134806655,33.4983361653571,33.5502981848917,33.5289228222958,33.658531729985,33.9797999860266,33.9523749300484,33.8331897276703,33.7680134806655,33.5590222256324,33.8833445311027,4,4,0.00252098961639284,2.59842894311871,0.324322305470318,FALSE
"TPD3","YAL016W","TPD3",15,15,15,35.6,70.907,635,30.454150100579,30.6874575953327,30.5865625422879,30.5546269947298,30.8068571675469,30.7303643531446,30.5933466670962,30.4856777218982,30.454150100579,30.6874575953327,30.5865625422879,30.5546269947298,30.8068571675469,30.7303643531446,30.5933466670962,30.4856777218982,30.5706993082324,30.6540614774215,4,4,0.375303549285579,0.425617328398394,0.083362169189094,FALSE
"PSK1","YAL017W","PSK1",11,11,10,8.6,152.33,1356,26.8481646372164,26.8425410209793,26.9931287784321,26.867264032356,26.9951793645845,27.1327123013772,26.4876607238206,26.8929603811153,26.8481646372164,26.8425410209793,26.9931287784321,26.867264032356,26.9951793645845,27.1327123013772,26.4876607238206,26.8929603811153,26.887774617246,26.8771281927244,4,4,0.944936195112005,0.024597515349243,-0.0106464245215747,FALSE
"FUN30","YAL019W","FUN30",17,17,17,20,128.51,1131,28.416230372104,28.3770387133688,28.5178078911035,28.7472400551168,28.7721891566367,28.9275335296627,28.7793462998283,28.5469039363765,28.416230372104,28.3770387133688,28.5178078911035,28.7472400551168,28.7721891566367,28.9275335296627,28.7793462998283,28.5469039363765,28.5145792579233,28.756493230626,4,4,0.0787424591120305,1.10379102639988,0.241913972702761,FALSE
"CCR4","YAL021C","CCR4",14,14,14,19.2,94.669,837,28.4244632359949,28.4722003489783,28.3386663447575,28.3019508421951,28.3879229844325,28.485735294213,28.5418552264052,28.590208511726,28.4244632359949,28.4722003489783,28.3386663447575,28.3019508421951,28.3879229844325,28.485735294213,28.5418552264052,28.590208511726,28.3843201929814,28.5014305041942,4,4,0.092069738520356,1.03588309025058,0.117110311212723,FALSE
"PMT2","YAL023C","PMT2",9,9,8,20.2,86.869,759,29.8076557129244,29.7587683467718,29.9800554433165,29.7195690458705,29.6397730524568,29.7882586455992,29.5264343156825,29.4050510999114,29.8076557129244,29.7587683467718,29.9800554433165,29.7195690458705,29.6397730524568,29.7882586455992,29.5264343156825,29.4050510999114,29.8165121372208,29.5898792784125,4,4,0.0686580634938721,1.16330845004784,-0.226632858808337,FALSE
