"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF029_01","log2.LFQ.intensity.YKAF029_02","log2.LFQ.intensity.YKAF029_03","log2.LFQ.intensity.YKAF029_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF029_01","imputed.log2.LFQ.intensity.YKAF029_02","imputed.log2.LFQ.intensity.YKAF029_03","imputed.log2.LFQ.intensity.YKAF029_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF029","value_count_YKAF000","value_count_YKAF029","pvalue_YKAF029_YKAF000","log10.pvalue_YKAF029_YKAF000","difference_YKAF029_YKAF000","enriched_YKAF029_YKAF000"
"BI4","Q0120","BI4",4,4,4,7.4,74.579,638,30.319908809946,30.368696413597,30.2088559694545,29.6841666491785,30.7231384814511,30.1363842174365,30.1108556739702,29.9198272005612,30.319908809946,30.368696413597,30.2088559694545,29.6841666491785,30.7231384814511,30.1363842174365,30.1108556739702,29.9198272005612,30.145406960544,30.2225513933547,4,4,0.753339169724068,0.123009450922963,0.0771444328107087,FALSE
"VAR1","Q0140","VAR1",9,9,9,25.6,47.123,398,28.3395160885922,28.0535164458373,28.1494293574656,28.1206023937142,28.2561541840442,28.3288153567649,27.9690057040703,28.0201448262546,28.3395160885922,28.0535164458373,28.1494293574656,28.1206023937142,28.2561541840442,28.3288153567649,27.9690057040703,28.0201448262546,28.1657660714023,28.1435300177835,4,4,0.843268768763034,0.0740339838719287,-0.0222360536188297,FALSE
"REP1","R0020C","REP1",10,10,10,30.6,43.231,373,29.7229919661935,30.1783091678173,29.656576878555,29.4940399745855,30.6004535535904,30.8925117121516,30.848567618407,30.8857648797111,29.7229919661935,30.1783091678173,29.656576878555,29.4940399745855,30.6004535535904,30.8925117121516,30.848567618407,30.8857648797111,29.7629794967878,30.806824440965,4,4,0.00236230883656043,2.6266633255006,1.04384494417719,TRUE
"REP2","R0040C","REP2",5,5,5,27,33.196,296,28.5495502072874,28.5357140427652,28.6060433449444,28.7742646152252,30.5739813422292,30.5955713322107,30.6176313192196,30.6907909957087,28.5495502072874,28.5357140427652,28.6060433449444,28.7742646152252,30.5739813422292,30.5955713322107,30.6176313192196,30.6907909957087,28.6163930525555,30.619493747342,4,4,2.82096986101396e-06,5.54960155378269,2.00310069478651,TRUE
"TFC3","YAL001C","TFC3",13,13,13,13.9,132.11,1160,27.7466956479296,27.5932754211374,27.7776230426874,27.4707273804322,27.6396178210264,27.3229410609637,27.587492782408,27.5742701411574,27.7466956479296,27.5932754211374,27.7776230426874,27.4707273804322,27.6396178210264,27.3229410609637,27.587492782408,27.5742701411574,27.6470803730466,27.5310804513889,4,4,0.292133791412433,0.534418204836919,-0.115999921657767,FALSE
"EFB1","YAL003W","EFB1",13,13,13,71.4,22.627,206,35.2109977865235,35.2539192668726,35.2327074758528,35.2170430367299,35.4408178045109,35.5851414268246,35.4601447716594,35.3996516274514,35.2109977865235,35.2539192668726,35.2327074758528,35.2170430367299,35.4408178045109,35.5851414268246,35.4601447716594,35.3996516274514,35.2286668914947,35.4714389076116,4,4,0.00708033031112853,2.14994648115851,0.242772016116874,FALSE
"SSA1","YAL005C","SSA1",40,10,10,78.8,69.656,642,33.9640448358269,34.3081009821722,34.2874014014029,34.3616290310183,34.5469683130497,34.1367508955528,34.4646549114918,34.2744766031158,33.9640448358269,34.3081009821722,34.2874014014029,34.3616290310183,34.5469683130497,34.1367508955528,34.4646549114918,34.2744766031158,34.2302940626051,34.3557126808025,4,4,0.36934491844329,0.432567871753919,0.125418618197429,FALSE
"ERP2","YAL007C","ERP2",3,2,2,13.5,24.063,215,29.1054705237005,28.4537969844823,28.3121595035901,28.0139837660226,29.0554313104849,28.5649997796798,28.9475132096336,28.8831738475723,29.1054705237005,28.4537969844823,28.3121595035901,28.0139837660226,29.0554313104849,28.5649997796798,28.9475132096336,28.8831738475723,28.4713526944489,28.8627795368426,4,4,0.193844522428597,0.712546466581686,0.391426842393756,FALSE
"SWC3","YAL011W","SWC3",2,2,2,3.8,72.514,625,NA,NA,25.5070926895259,25.8498116721626,25.4516764709617,NA,25.5506880807774,25.6200007340064,25.5149322670044,25.2399203790501,25.5070926895259,25.8498116721626,25.4516764709617,25.1988824036406,25.5506880807774,25.6200007340064,25.5279392519357,25.4553119223465,2,3,0.657767715774403,0.181927446154528,-0.072627329589217,FALSE
"CYS3","YAL012W","CYS3",15,15,15,72.8,42.542,394,34.8665954584208,34.8524331259538,34.7696398857007,34.9839668013958,34.7495015477587,34.7639147020133,34.8956386356065,34.7383698958733,34.8665954584208,34.8524331259538,34.7696398857007,34.9839668013958,34.7495015477587,34.7639147020133,34.8956386356065,34.7383698958733,34.8681588178677,34.7868561953129,4,4,0.207702080104405,0.682559154050643,-0.0813026225548086,FALSE
"SYN8","YAL014C","SYN8",4,4,4,25.5,29.048,255,27.0108399998467,26.9122793982244,27.1504465850283,27.3467187747506,27.6141418666718,28.3013839936081,27.505594367249,27.600169949296,27.0108399998467,26.9122793982244,27.1504465850283,27.3467187747506,27.6141418666718,28.3013839936081,27.505594367249,27.600169949296,27.1050711894625,27.7553225442062,4,4,0.029511751300457,1.53000501762451,0.650251354743723,FALSE
"TPD3","YAL016W","TPD3",16,16,16,35.9,70.907,635,32.2528484329389,32.2641086859342,32.2934849359784,32.0920388028825,31.8635248829648,32.1525514204059,31.9534854696936,31.9579882668597,32.2528484329389,32.2641086859342,32.2934849359784,32.0920388028825,31.8635248829648,32.1525514204059,31.9534854696936,31.9579882668597,32.2256202144335,31.981887509981,4,4,0.0205141824015013,1.68794578728065,-0.243732704452484,FALSE
"PSK1","YAL017W","PSK1",12,12,11,9.1,152.33,1356,27.8013166207892,27.873907125515,28.008971811324,27.5682656852846,28.0304428560686,27.951715142436,28.3030838716456,28.0978823172141,27.8013166207892,27.873907125515,28.008971811324,27.5682656852846,28.0304428560686,27.951715142436,28.3030838716456,28.0978823172141,27.8131153107282,28.0957810468411,4,4,0.0569134219792936,1.2447853011946,0.282665736112893,FALSE
"FUN30","YAL019W","FUN30",15,15,15,18.3,128.51,1131,29.8589169175883,30.023664984315,29.9630630180515,29.9528261898847,29.821270252824,29.985765863713,30.1908410563618,30.3872040248699,29.8589169175883,30.023664984315,29.9630630180515,29.9528261898847,29.821270252824,29.985765863713,30.1908410563618,30.3872040248699,29.9496177774599,30.0962702994422,4,4,0.32361909144142,0.4899658657276,0.1466525219823,FALSE
"CCR4","YAL021C","CCR4",13,13,13,20.3,94.669,837,30.0393087395699,29.7295056398256,29.6160542201474,29.2056205212937,29.4842184563904,29.1588957041746,29.4310955935393,29.1442838044224,30.0393087395699,29.7295056398256,29.6160542201474,29.2056205212937,29.4842184563904,29.1588957041746,29.4310955935393,29.1442838044224,29.6476222802092,29.3046233896317,4,4,0.143853786237366,0.842078702975215,-0.342998890577494,FALSE
"PMT2","YAL023C","PMT2",9,9,8,20.2,86.869,759,31.4869725436017,31.7808563732239,31.9206436965029,31.7610138363757,31.5866072790986,31.5408858438721,31.271919421039,31.4159887011491,31.4869725436017,31.7808563732239,31.9206436965029,31.7610138363757,31.5866072790986,31.5408858438721,31.271919421039,31.4159887011491,31.7373716124261,31.4538503112897,4,4,0.0510695132804386,1.29183828118161,-0.2835213011364,FALSE
"MAK16","YAL025C","MAK16",5,5,5,25.8,35.695,306,28.9334270957791,28.952853955111,28.9248466562666,28.7811613257146,28.6348492622637,28.5622725327003,28.0768893820909,28.333898507884,28.9334270957791,28.952853955111,28.9248466562666,28.7811613257146,28.6348492622637,28.5622725327003,28.0768893820909,28.333898507884,28.8980722582178,28.4019774212347,4,4,0.0240977688225328,1.61802316625996,-0.496094836983087,FALSE
"DRS2","YAL026C","DRS2",11,11,11,9.1,153.76,1355,29.0137442284222,28.8058429922444,28.561726464093,28.7821304901788,28.6182791824298,28.8362633961019,28.9588664053359,28.7098100055667,29.0137442284222,28.8058429922444,28.561726464093,28.7821304901788,28.6182791824298,28.8362633961019,28.9588664053359,28.7098100055667,28.7908610437346,28.7808047473586,4,4,0.935294541056801,0.0290516004517822,-0.0100562963760282,FALSE
"MYO4","YAL029C","MYO4",19,13,13,15.3,169.34,1471,28.6965728155742,28.8680298409745,28.7937719683774,28.7610376214413,28.9068146919352,28.3396435070106,28.3981956893657,28.999110489541,28.6965728155742,28.8680298409745,28.7937719683774,28.7610376214413,28.9068146919352,28.3396435070106,28.3981956893657,28.999110489541,28.7798530615919,28.6609410944631,4,4,0.539231910089293,0.268224415497884,-0.118911967128724,FALSE
"SNC1","YAL030W","SNC1",3,2,2,43.6,13.201,117,NA,NA,NA,27.3765834151926,26.8356913460965,NA,26.9598061818111,27.0077428260484,24.9177137676189,25.5028707115922,25.5664398354604,27.3765834151926,26.8356913460965,24.923343543457,26.9598061818111,27.0077428260484,25.840901932466,26.4316459743533,1,3,0.451183839628784,0.345646464179266,0.59074404188722,FALSE
